id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3]
401013070,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,48,14,20,7,7,Oklahoma State,Big 12,47,14,14,7,12
401022554,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3713,Falcon Stadium,Air Force,Mountain West,42,7,14,14,7,New Mexico,Mountain West,24,0,17,7,0
401013035,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3772,Jack Trice Stadium,Iowa State,Big 12,28,7,10,11,0,Baylor,Big 12,14,0,0,7,7
401015042,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3918,Foreman Field,Old Dominion,Conference USA,34,0,10,14,10,North Texas,Conference USA,31,14,14,3,0
401012870,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3793,Kinnick Stadium,Iowa,Big Ten,10,0,3,7,0,Northwestern,Big Ten,14,0,0,7,7
401012848,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3754,High Point Solutions Stadium,Rutgers,Big Ten,7,7,0,0,0,Michigan,Big Ten,42,7,14,14,7
401013333,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3953,TCF Bank Stadium,Minnesota,Big Ten,41,3,10,21,7,Purdue,Big Ten,10,3,0,0,7
401012788,2018,11,regular,2018-11-10T20:30:00.000Z,false,true,0,3726,Folsom Field,Colorado,Pac-12,7,7,0,0,0,Washington State,Pac-12,31,0,10,7,14
401022557,2018,11,regular,2018-11-10T21:00:00.000Z,false,true,0,3905,Romney Stadium,Utah State,Mountain West,62,10,28,21,3,San José State,Mountain West,24,7,3,7,7
401021702,2018,11,regular,2018-11-10T21:00:00.000Z,false,true,0,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,7,0,0,7,0,Appalachian State,Sun Belt,38,7,14,7,10
401019526,2018,11,regular,2018-11-10T21:00:00.000Z,false,true,0,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,24,7,7,7,3,East Carolina,American Athletic,18,3,7,0,8
401021691,2018,11,regular,2018-11-10T22:00:00.000Z,false,true,0,3797,Ladd Peebles Stadium,South Alabama,Sun Belt,10,7,3,0,0,Louisiana Monroe,Sun Belt,38,10,14,14,0
401021690,2018,11,regular,2018-11-10T22:00:00.000Z,false,true,0,3666,Cajun Field,Louisiana,Sun Belt,36,7,6,3,20,Georgia State,Sun Belt,22,0,7,7,8
401021688,2018,11,regular,2018-11-10T22:00:00.000Z,false,true,0,3654,Brooks Stadium,Coastal Carolina,Sun Belt,16,0,6,7,3,Arkansas State,Sun Belt,44,14,13,14,3
401015039,2018,11,regular,2018-11-10T22:00:00.000Z,false,true,0,3715,FAU Stadium,Florida Atlantic,Conference USA,34,10,0,7,17,Western Kentucky,Conference USA,15,0,9,0,6
401012789,2018,11,regular,2018-11-10T22:30:00.000Z,false,true,0,587,Rice-Eccles Stadium,Utah,Pac-12,32,10,9,3,10,Oregon,Pac-12,25,0,7,10,8
401012334,2018,11,regular,2018-11-11T00:00:00.000Z,false,true,0,3917,Sanford Stadium,Georgia,SEC,27,3,17,0,7,Auburn,SEC,10,7,3,0,0
401015040,2018,11,regular,2018-11-11T00:00:00.000Z,false,true,0,3776,Joe Aillet Stadium,Louisiana Tech,Conference USA,28,0,7,14,7,Rice,Conference USA,13,0,3,7,3
401015038,2018,11,regular,2018-11-11T00:00:00.000Z,false,true,0,3604,Alamodome,UT San Antonio,Conference USA,7,0,0,0,7,Florida International,Conference USA,45,0,17,7,21
401013172,2018,11,regular,2018-11-11T00:00:00.000Z,false,true,0,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,ACC,27,14,3,10,0,Miami,ACC,21,7,7,0,7
401019524,2018,11,regular,2018-11-11T00:00:00.000Z,false,true,0,3854,Nippert Stadium,Cincinnati,American Athletic,35,7,7,21,0,South Florida,American Athletic,23,9,7,7,0
401019527,2018,11,regular,2018-11-11T00:00:00.000Z,false,true,0,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,49,7,7,21,14,Temple,American Athletic,59,14,14,21,10
401012332,2018,11,regular,2018-11-11T00:30:00.000Z,false,true,0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,SEC,17,0,3,0,14,LSU,SEC,24,7,7,10,0
401015043,2018,11,regular,2018-11-11T00:30:00.000Z,false,true,0,3803,Legion Field,UAB,Conference USA,26,0,7,13,0,Southern Mississippi,Conference USA,23,7,6,0,7
401013321,2018,11,regular,2018-11-11T00:30:00.000Z,false,true,0,3784,Jones AT&T Stadium,Texas Tech,Big 12,34,7,3,0,24,Texas,Big 12,41,0,17,10,14
401013171,2018,11,regular,2018-11-11T00:30:00.000Z,false,false,0,3855,Notre Dame Stadium,Notre Dame,FBS Independents,42,17,15,3,7,Florida State,ACC,13,0,6,7,0
401013169,2018,11,regular,2018-11-11T01:00:00.000Z,false,true,0,3615,Alumni Stadium,Boston College,ACC,7,7,0,0,0,Clemson,ACC,27,10,3,7,7
401012790,2018,11,regular,2018-11-11T02:00:00.000Z,false,true,0,3940,Stanford Stadium,Stanford,Pac-12,48,13,21,7,7,Oregon State,Pac-12,17,7,10,0,0
401022558,2018,11,regular,2018-11-11T03:30:00.000Z,false,true,0,3932,Qualcomm Stadium,San Diego State,Mountain West,24,0,14,10,0,UNLV,Mountain West,27,6,7,0,14
401012787,2018,11,regular,2018-11-11T03:30:00.000Z,false,true,0,477,Los Angeles Memorial Coliseum,USC,Pac-12,14,0,14,0,0,California,Pac-12,15,0,0,15,0
401022555,2018,11,regular,2018-11-11T03:30:00.000Z,false,true,0,3816,Mackay Stadium,Nevada,Mountain West,49,7,21,21,0,Colorado State,Mountain West,10,0,0,0,10
