id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3]
401013155,2018,9,regular,2018-10-27T16:00:00.000Z,false,true,0,3697,Bobby Bowden Field at Doak Campbell Stadium,Florida State,ACC,10,0,0,3,7,Clemson,ACC,59,0,28,24,7
401013157,2018,9,regular,2018-10-27T16:00:00.000Z,false,true,0,3873,Papa John's Cardinal Stadium,Louisville,ACC,35,7,14,14,0,Wake Forest,ACC,56,21,14,21,0
401013372,2018,9,regular,2018-10-27T16:00:00.000Z,false,false,0,3912,Rynearson Stadium,Eastern Michigan,Mid-American,22,0,0,14,8,Army,FBS Independents,37,3,13,7,14
401013044,2018,9,regular,2018-10-27T16:00:00.000Z,false,true,0,3772,Jack Trice Stadium,Iowa State,Big 12,40,0,14,17,9,Texas Tech,Big 12,31,10,7,7,7
401013344,2018,9,regular,2018-10-27T16:00:00.000Z,false,true,0,3911,Ryan Field,Northwestern,Big Ten,31,7,7,10,7,Wisconsin,Big Ten,17,7,3,0,7
401012885,2018,9,regular,2018-10-27T16:00:00.000Z,false,true,0,3936,Spartan Stadium,Michigan State,Big Ten,23,6,7,3,7,Purdue,Big Ten,13,3,3,7,0
401013364,2018,9,regular,2018-10-27T16:00:00.000Z,false,false,0,3892,Rentschler Field,Connecticut,American Athletic,17,7,0,7,3,UMass,FBS Independents,22,3,0,6,13
401085385,2018,9,regular,2018-10-27T16:00:00.000Z,false,false,0,3834,Memorial Stadium,Nebraska,Big Ten,45,28,10,0,7,Bethune-Cookman,,9,3,0,0,6
401013158,2018,9,regular,2018-10-27T16:20:00.000Z,false,true,0,3923,Scott Stadium,Virginia,ACC,31,14,3,7,7,North Carolina,ACC,21,7,7,0,7
401015026,2018,9,regular,2018-10-27T18:00:00.000Z,false,true,0,4418,Jerry Richardson Stadium,Charlotte,Conference USA,20,14,0,3,3,Southern Mississippi,Conference USA,17,0,0,3,14
401021682,2018,9,regular,2018-10-27T18:00:00.000Z,false,true,0,4246,Georgia State Stadium,Georgia State,Sun Belt,34,7,6,21,0,Coastal Carolina,Sun Belt,37,17,3,7,10
401012777,2018,9,regular,2018-10-27T19:00:00.000Z,false,true,0,3726,Folsom Field,Colorado,Pac-12,34,7,17,7,3,Oregon State,Pac-12,41,0,3,7,24
401013053,2018,9,regular,2018-10-27T19:00:00.000Z,false,true,0,3833,Memorial Stadium,Kansas,Big 12,27,7,0,10,10,TCU,Big 12,26,0,10,7,9
401012776,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,477,Los Angeles Memorial Coliseum,USC,Pac-12,35,7,7,14,7,Arizona State,Pac-12,38,14,10,7,7
401015029,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,3918,Foreman Field,Old Dominion,Conference USA,17,7,3,7,0,Middle Tennessee,Conference USA,51,17,14,14,6
401013156,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,3752,Heinz Field,Pittsburgh,ACC,54,7,10,18,19,Duke,ACC,45,7,14,21,3
401012320,2018,9,regular,2018-10-27T19:30:00.000Z,true,true,0,3712,EverBank Field,Georgia,SEC,36,10,3,10,13,Florida,SEC,17,0,7,7,3
401012868,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,3632,Beaver Stadium,Penn State,Big Ten,30,7,10,10,3,Iowa,Big Ten,24,12,5,0,7
401012811,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,3665,Maryland Stadium,Maryland,Big Ten,63,14,14,21,14,Illinois,Big Ten,33,3,6,10,14
401013062,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,51,17,17,14,3,Kansas State,Big 12,14,0,7,0,7
401016409,2018,9,regular,2018-10-27T19:30:00.000Z,false,false,0,3801,LaVell Edwards Stadium,BYU,FBS Independents,6,3,0,3,0,Northern Illinois,Mid-American,7,0,0,7,0
401019514,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,3735,Gerald J. Ford Stadium,SMU,American Athletic,20,7,0,7,6,Cincinnati,American Athletic,26,7,0,10,3
401019515,2018,9,regular,2018-10-27T19:30:00.000Z,false,true,0,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,57,14,14,15,14,South Florida,American Athletic,36,0,21,15,0
401012322,2018,9,regular,2018-10-27T20:00:00.000Z,false,true,0,3838,Faurot Field,Missouri,SEC,14,0,14,0,0,Kentucky,SEC,16,3,0,12,6
401022545,2018,9,regular,2018-10-27T20:00:00.000Z,false,true,0,3905,Romney Stadium,Utah State,Mountain West,61,28,24,9,0,New Mexico,Mountain West,19,3,2,14,0
401015030,2018,9,regular,2018-10-27T20:00:00.000Z,false,true,0,3825,Apogee Stadium,North Texas,Conference USA,41,10,7,3,21,Rice,Conference USA,17,7,3,7,0
401022549,2018,9,regular,2018-10-27T22:30:00.000Z,false,true,0,3935,Spartan Stadium,San José State,Mountain West,50,7,17,17,9,UNLV,Mountain West,37,7,14,7,9
401012778,2018,9,regular,2018-10-27T22:30:00.000Z,false,true,0,3831,California Memorial Stadium,California,Pac-12,12,3,3,6,0,Washington,Pac-12,10,7,0,0,3
401021681,2018,9,regular,2018-10-27T23:00:00.000Z,false,true,0,3666,Cajun Field,Louisiana,Sun Belt,47,21,10,3,13,Arkansas State,Sun Belt,43,14,7,7,15
401013444,2018,9,regular,2018-10-27T23:00:00.000Z,false,false,0,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,27,13,7,7,0,New Mexico State,,20,0,13,7,0
401012779,2018,9,regular,2018-10-27T23:00:00.000Z,false,true,0,3940,Stanford Stadium,Stanford,Pac-12,38,14,14,3,7,Washington State,Pac-12,41,14,3,7,17
401012321,2018,9,regular,2018-10-27T23:00:00.000Z,false,true,0,3693,Davis Wade Stadium,Mississippi State,SEC,28,7,0,7,14,Texas A&M,SEC,13,0,10,3,0
401022544,2018,9,regular,2018-10-27T23:00:00.000Z,false,true,0,3713,Falcon Stadium,Air Force,Mountain West,38,7,21,3,7,Boise State,Mountain West,48,14,14,10,10
401013159,2018,9,regular,2018-10-27T23:00:00.000Z,false,true,0,1964,Carrier Dome,Syracuse,ACC,51,24,3,14,10,NC State,ACC,41,7,13,7,14
401019516,2018,9,regular,2018-10-27T23:00:00.000Z,false,true,0,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,American Athletic,17,3,7,7,0,Tulane,American Athletic,24,0,7,7,10
401012323,2018,9,regular,2018-10-27T23:30:00.000Z,false,true,0,3994,Williams-Brice Stadium,South Carolina,SEC,27,3,6,15,3,Tennessee,SEC,24,7,7,10,0
401015027,2018,9,regular,2018-10-27T23:30:00.000Z,false,true,0,3796,Houchens Industries-L. T. Smith Stadium,Western Kentucky,Conference USA,17,0,3,0,14,Florida International,Conference USA,38,7,7,14,10
401015031,2018,9,regular,2018-10-27T23:30:00.000Z,false,true,0,3946,Sun Bowl Stadium,UTEP,Conference USA,0,0,0,0,0,UAB,Conference USA,19,10,0,2,7
401013189,2018,9,regular,2018-10-28T00:00:00.000Z,true,false,0,3932,Qualcomm Stadium,Navy,American Athletic,22,0,0,14,8,Notre Dame,FBS Independents,44,13,14,10,7
401013320,2018,9,regular,2018-10-28T00:00:00.000Z,false,true,0,3646,Boone Pickens Stadium,Oklahoma State,Big 12,38,17,14,0,7,Texas,Big 12,35,7,7,7,14
401022547,2018,9,regular,2018-10-28T02:30:00.000Z,false,true,0,3660,Bulldog Stadium,Fresno State,Mountain West,50,14,23,10,3,Hawai'i,Mountain West,20,3,10,0,7
401012775,2018,9,regular,2018-10-28T02:30:00.000Z,false,true,0,3619,Arizona Stadium,Arizona,Pac-12,44,10,13,14,7,Oregon,Pac-12,15,0,8,0,7
401022548,2018,9,regular,2018-10-28T02:30:00.000Z,false,true,0,3816,Mackay Stadium,Nevada,Mountain West,28,9,6,10,3,San Diego State,Mountain West,24,14,10,0,0
