id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3]
401019502,2018,6,regular,2018-10-06T23:00:00.000Z,false,true,0,3805,Liberty Bowl Memorial Stadium,Memphis,American Athletic,55,13,28,7,7,Connecticut,American Athletic,14,7,7,0,0
401013339,2018,6,regular,2018-10-06T23:30:00.000Z,false,true,0,347,Camp Randall Stadium,Wisconsin,Big Ten,41,3,17,14,7,Nebraska,Big Ten,24,0,3,14,7
401015011,2018,6,regular,2018-10-06T23:30:00.000Z,false,true,0,3946,Sun Bowl Stadium,UTEP,Conference USA,24,3,7,0,14,North Texas,Conference USA,27,7,3,10,7
401012304,2018,6,regular,2018-10-06T23:30:00.000Z,false,true,0,3693,Davis Wade Stadium,Mississippi State,SEC,23,3,10,3,7,Auburn,SEC,9,3,0,3,3
401012760,2018,6,regular,2018-10-06T23:30:00.000Z,false,true,0,1056,Rose Bowl,UCLA,Pac-12,24,0,7,3,14,Washington,Pac-12,31,7,17,0,7
401012302,2018,6,regular,2018-10-06T23:30:00.000Z,false,true,0,3917,Sanford Stadium,Georgia,SEC,41,7,14,17,3,Vanderbilt,SEC,13,3,3,0,7
401013143,2018,6,regular,2018-10-07T00:00:00.000Z,false,false,0,3799,Lane Stadium,Virginia Tech,ACC,23,3,13,0,7,Notre Dame,FBS Independents,45,10,7,14,14
401013441,2018,6,regular,2018-10-07T00:00:00.000Z,false,false,0,3601,Aggie Memorial Stadium,New Mexico State,,49,7,14,14,14,Liberty,,41,7,7,14,13
401012762,2018,6,regular,2018-10-07T01:00:00.000Z,false,true,0,3893,Reser Stadium,Oregon State,Pac-12,37,14,10,6,7,Washington State,Pac-12,56,14,14,7,21
401012759,2018,6,regular,2018-10-07T02:00:00.000Z,false,true,0,3619,Arizona Stadium,Arizona,Pac-12,24,10,0,7,7,California,Pac-12,17,0,14,0,3
401012763,2018,6,regular,2018-10-07T02:30:00.000Z,false,true,0,3940,Stanford Stadium,Stanford,Pac-12,21,0,7,14,0,Utah,Pac-12,40,7,17,3,13
401022532,2018,6,regular,2018-10-07T02:30:00.000Z,false,true,0,3816,Mackay Stadium,Nevada,Mountain West,3,0,3,0,0,Fresno State,Mountain West,21,0,7,7,7
401022529,2018,6,regular,2018-10-07T02:30:00.000Z,false,true,0,3935,Spartan Stadium,San José State,Mountain West,30,0,0,30,0,Colorado State,Mountain West,42,14,14,0,14
401022531,2018,6,regular,2018-10-07T03:59:00.000Z,false,true,0,3610,Aloha Stadium,Hawai'i,Mountain West,17,0,3,7,7,Wyoming,Mountain West,13,3,0,7,3
