id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3]
401021672,2018,7,regular,2018-10-10T00:00:00.000Z,false,true,0,3625,Centennial Bank Stadium,Arkansas State,Sun Belt,9,3,6,0,0,Appalachian State,Sun Belt,35,0,21,7,7
401021673,2018,7,regular,2018-10-11T23:30:00.000Z,false,true,0,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,13,0,0,7,6,Georgia Southern,Sun Belt,15,0,10,5,0
401013076,2018,7,regular,2018-10-11T23:30:00.000Z,false,true,0,3616,Amon G. Carter Stadium,TCU,Big 12,14,0,7,0,7,Texas Tech,Big 12,17,3,0,7,7
401019505,2018,7,regular,2018-10-12T23:00:00.000Z,false,true,0,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,American Athletic,24,7,3,14,0,South Florida,American Athletic,25,3,0,7,15
401022533,2018,7,regular,2018-10-13T01:00:00.000Z,false,true,0,3932,Qualcomm Stadium,San Diego State,Mountain West,21,7,7,0,7,Air Force,Mountain West,17,2,7,0,8
401012764,2018,7,regular,2018-10-13T02:00:00.000Z,false,true,0,587,Rice-Eccles Stadium,Utah,Pac-12,42,14,14,7,7,Arizona,Pac-12,10,0,0,3,7
401012856,2018,7,regular,2018-10-13T16:00:00.000Z,false,true,0,3830,Memorial Stadium,Indiana,Big Ten,16,3,7,6,0,Iowa,Big Ten,42,14,7,14,7
401013331,2018,7,regular,2018-10-13T16:00:00.000Z,false,true,100042,3861,Ohio Stadium,Ohio State,Big Ten,30,10,7,3,10,Minnesota,Big Ten,14,7,7,0,0
401020756,2018,7,regular,2018-10-13T16:00:00.000Z,false,true,0,3965,UB Stadium,Buffalo,Mid-American,24,7,3,7,7,Akron,Mid-American,6,3,3,0,0
401012825,2018,7,regular,2018-10-13T16:00:00.000Z,false,true,0,3665,Maryland Stadium,Maryland,Big Ten,34,10,14,10,0,Rutgers,Big Ten,7,0,0,0,7
401020759,2018,7,regular,2018-10-13T16:00:00.000Z,false,true,0,3912,Rynearson Stadium,Eastern Michigan,Mid-American,28,21,7,0,0,Toledo,Mid-American,26,3,0,3,20
401012309,2018,7,regular,2018-10-13T16:00:00.000Z,false,true,0,3785,Jordan-Hare Stadium,Auburn,SEC,24,10,7,0,7,Tennessee,SEC,30,3,10,14,3
401013061,2018,7,regular,2018-10-13T16:00:00.000Z,false,true,0,3636,Bill Snyder Family Football Stadium,Kansas State,Big 12,31,0,3,14,14,Oklahoma State,Big 12,12,3,3,0,6
