id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3]
401020769,2018,10,regular,2018-10-31T00:00:00.000Z,false,true,0,3700,Doyt Perry Stadium,Bowling Green,Mid-American,28,3,10,0,15,Kent State,Mid-American,35,7,7,7,14
401020770,2018,10,regular,2018-10-31T00:00:00.000Z,false,true,0,3965,UB Stadium,Buffalo,Mid-American,51,14,14,14,9,Miami (OH),Mid-American,42,14,7,21,0
401020771,2018,10,regular,2018-10-31T23:30:00.000Z,false,true,0,3739,Glass Bowl,Toledo,Mid-American,45,21,7,3,14,Ball State,Mid-American,13,0,7,0,6
401020772,2018,10,regular,2018-11-01T23:00:00.000Z,false,true,0,3768,Summa Field at InfoCision Stadium,Akron,Mid-American,26,7,3,16,0,Northern Illinois,Mid-American,36,7,17,5,7
401020773,2018,10,regular,2018-11-01T23:00:00.000Z,false,true,0,3980,Waldo Stadium,Western Michigan,Mid-American,14,0,0,7,7,Ohio,Mid-American,59,21,24,7,7
401019517,2018,10,regular,2018-11-01T23:30:00.000Z,false,true,0,3652,Bright House Networks Stadium,UCF,American Athletic,52,14,14,14,10,Temple,American Athletic,40,17,17,0,6
401013160,2018,10,regular,2018-11-02T23:30:00.000Z,false,true,0,3923,Scott Stadium,Virginia,ACC,13,7,3,0,3,Pittsburgh,ACC,23,7,0,7,9
401015034,2018,10,regular,2018-11-03T00:00:00.000Z,false,true,0,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,29,10,10,3,6,Western Kentucky,Conference USA,10,3,0,7,0
401012780,2018,10,regular,2018-11-03T02:30:00.000Z,false,true,0,3619,Arizona Stadium,Arizona,Pac-12,42,0,26,9,7,Colorado,Pac-12,34,10,14,10,0
401013373,2018,10,regular,2018-11-03T12:00:00.000Z,false,false,38502,3841,Blaik Field at Michie Stadium,Army,FBS Independents,17,7,7,0,3,Air Force,Mountain West,14,0,0,6,8
401013034,2018,10,regular,2018-11-03T16:00:00.000Z,false,true,0,4727,McLane Stadium,Baylor,Big 12,35,0,14,7,14,Oklahoma State,Big 12,31,7,3,14,7
