id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3]
401013127,2018,4,regular,2018-09-22T20:00:00.000Z,false,false,0,1964,Carrier Dome,Syracuse,ACC,51,24,7,10,10,Connecticut,American Athletic,21,7,7,0,7
401013075,2018,4,regular,2018-09-22T20:30:00.000Z,false,true,0,3910,Darrell K Royal-Texas Memorial Stadium,Texas,Big 12,31,7,3,14,7,TCU,Big 12,16,6,7,3,0
401013450,2018,4,regular,2018-09-22T22:00:00.000Z,false,false,0,3992,Williams Stadium,Liberty,,7,0,7,0,0,North Texas,Conference USA,47,14,7,6,20
401016406,2018,4,regular,2018-09-22T22:00:00.000Z,false,false,0,3801,LaVell Edwards Stadium,BYU,FBS Independents,30,0,24,6,0,McNeese,,3,3,0,0,0
401012286,2018,4,regular,2018-09-22T23:00:00.000Z,false,true,0,3683,Commonwealth Stadium,Kentucky,SEC,28,0,7,7,14,Mississippi State,SEC,7,0,7,0,0
401021662,2018,4,regular,2018-09-22T23:00:00.000Z,false,false,0,3625,Centennial Bank Stadium,Arkansas State,Sun Belt,27,6,7,6,8,UNLV,Mountain West,20,7,0,13,0
401021664,2018,4,regular,2018-09-22T23:00:00.000Z,false,true,0,3817,Malone Stadium,Louisiana Monroe,Sun Belt,27,7,0,7,13,Troy,Sun Belt,35,7,28,0,0
401014999,2018,4,regular,2018-09-22T23:00:00.000Z,false,false,0,3604,Alamodome,UT San Antonio,Conference USA,25,14,3,0,8,Texas State,Sun Belt,21,7,0,7,7
401013324,2018,4,regular,2018-09-22T23:00:00.000Z,false,true,0,3646,Boone Pickens Stadium,Oklahoma State,Big 12,17,10,7,0,0,Texas Tech,Big 12,41,7,17,10,7
401013066,2018,4,regular,2018-09-22T23:00:00.000Z,false,false,0,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,28,14,7,0,0,Army,FBS Independents,21,7,7,7,0
401012290,2018,4,regular,2018-09-22T23:00:00.000Z,false,true,0,3853,Neyland Stadium,Tennessee,SEC,21,0,3,10,8,Florida,SEC,47,14,12,7,14
401014998,2018,4,regular,2018-09-22T23:00:00.000Z,false,true,0,3815,M. M. Roberts Stadium,Southern Mississippi,Conference USA,40,10,14,10,6,Rice,Conference USA,22,8,7,0,7
401013126,2018,4,regular,2018-09-22T23:00:00.000Z,false,false,0,3775,Joan C. Edwards Stadium,Marshall,Conference USA,20,0,7,13,0,NC State,ACC,37,3,20,14,0
401021663,2018,4,regular,2018-09-22T23:00:00.000Z,false,true,0,3666,Cajun Field,Louisiana,Sun Belt,28,7,0,14,7,Coastal Carolina,Sun Belt,30,3,13,7,7
401012287,2018,4,regular,2018-09-22T23:00:00.000Z,false,false,0,3958,Tiger Stadium,LSU,SEC,38,7,17,0,14,Louisiana Tech,Conference USA,21,0,7,7,7
401012285,2018,4,regular,2018-09-22T23:30:00.000Z,false,true,0,3785,Jordan-Hare Stadium,Auburn,SEC,34,10,7,7,10,Arkansas,SEC,3,0,0,3,0
401012854,2018,4,regular,2018-09-22T23:30:00.000Z,false,true,0,3830,Memorial Stadium,Indiana,Big Ten,21,0,7,0,14,Michigan State,Big Ten,35,14,7,7,7
401013440,2018,4,regular,2018-09-22T23:30:00.000Z,false,false,0,3946,Sun Bowl Stadium,UTEP,Conference USA,20,7,3,7,3,New Mexico State,,27,10,7,7,3
401019492,2018,4,regular,2018-09-23T00:00:00.000Z,false,true,0,3886,Raymond James Stadium,South Florida,American Athletic,20,6,7,0,7,East Carolina,American Athletic,13,7,3,3,0
401019494,2018,4,regular,2018-09-23T00:00:00.000Z,false,false,0,3805,Liberty Bowl Memorial Stadium,Memphis,American Athletic,52,7,14,10,21,South Alabama,Sun Belt,35,7,14,6,8
401019493,2018,4,regular,2018-09-23T00:00:00.000Z,false,false,0,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,70,14,28,7,21,Texas Southern,,14,0,0,7,7
401012749,2018,4,regular,2018-09-23T00:00:00.000Z,false,true,0,3626,Autzen Stadium,Oregon,Pac-12,31,7,17,0,7,Stanford,Pac-12,38,0,7,14,10
401012865,2018,4,regular,2018-09-23T00:35:00.000Z,false,true,0,3793,Kinnick Stadium,Iowa,Big Ten,17,0,7,10,0,Wisconsin,Big Ten,28,0,7,7,14
401020683,2018,4,regular,2018-09-23T02:30:00.000Z,false,false,0,3932,Qualcomm Stadium,San Diego State,Mountain West,23,3,14,0,3,Eastern Michigan,Mid-American,20,3,7,7,3
401022522,2018,4,regular,2018-09-23T02:30:00.000Z,false,true,0,3905,Romney Stadium,Utah State,Mountain West,42,7,14,14,7,Air Force,Mountain West,32,0,14,3,15
401012751,2018,4,regular,2018-09-23T02:30:00.000Z,false,true,0,3765,Husky Stadium,Washington,Pac-12,27,14,3,3,7,Arizona State,Pac-12,20,10,0,3,7
401022524,2018,4,regular,2018-09-23T03:59:00.000Z,false,false,0,3610,Aloha Stadium,Hawai'i,Mountain West,42,7,14,7,14,Duquesne,,21,14,0,0,7
