offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Colorado State,Mountain West,Florida,SEC,401012274,4010122744,false,1,75,10,1,23,4,26,6,22,12,52,MISSED FG
Florida,SEC,Colorado State,Mountain West,401012274,4010122745,false,1,23,4,1,37,3,16,1,10,4,14,INT
Colorado State,Mountain West,Florida,SEC,401012274,4010122746,false,1,68,3,1,71,3,10,,6,1,-3,FUMBLE
Florida,SEC,Colorado State,Mountain West,401012274,4010122747,true,1,71,3,1,69,2,14,,56,4,-2,FG
Colorado State,Mountain West,Florida,SEC,401012274,4010122748,false,1,75,2,2,35,13,33,3,41,9,40,MISSED FG
Florida,SEC,Colorado State,Mountain West,401012274,4010122749,true,2,35,13,2,100,11,49,1,44,5,65,TD
Georgia,SEC,Middle Tennessee,Conference USA,401012275,4010122751,true,1,13,15,1,100,11,24,3,36,7,87,TD
Middle Tennessee,Conference USA,Georgia,SEC,401012275,4010122752,false,1,75,11,1,66,9,40,1,44,3,9,PUNT
Georgia,SEC,Middle Tennessee,Conference USA,401012275,4010122753,false,1,11,9,1,2,7,25,2,15,3,-9,PUNT
Middle Tennessee,Conference USA,Georgia,SEC,401012275,4010122754,false,1,36,7,1,35,6,2,1,23,4,1,INT
Georgia,SEC,Middle Tennessee,Conference USA,401012275,4010122755,true,1,51,6,1,100,4,2,2,,5,49,TD
Middle Tennessee,Conference USA,Georgia,SEC,401012275,4010122756,false,1,75,4,1,57,2,31,1,31,5,18,PUNT
Georgia,SEC,Middle Tennessee,Conference USA,401012275,4010122757,true,1,6,2,2,100,14,51,2,40,6,94,TD
Middle Tennessee,Conference USA,Georgia,SEC,401012275,4010122758,false,2,75,14,2,39,12,23,2,28,7,53,FUMBLE
Georgia,SEC,Middle Tennessee,Conference USA,401012275,4010122759,false,2,29,12,2,45,8,56,3,27,7,16,PUNT
Kentucky,SEC,Murray State,,401012276,4010122761,true,1,9,15,1,100,11,9,3,51,8,91,TD
Murray State,,Kentucky,SEC,401012276,4010122762,false,1,75,11,1,47,6,30,4,39,9,28,PUNT
Kentucky,SEC,Murray State,,401012276,4010122763,false,1,1,6,1,34,1,51,4,39,8,33,PUNT
Murray State,,Kentucky,SEC,401012276,4010122764,false,1,88,1,1,83,,,1,51,5,5,PUNT
Kentucky,SEC,Murray State,,401012276,4010122765,true,2,64,14,2,80,11,29,3,22,7,16,FG
Murray State,,Kentucky,SEC,401012276,4010122766,false,2,75,11,2,36,8,30,2,59,8,39,DOWNS
Kentucky,SEC,Murray State,,401012276,4010122767,true,2,36,8,2,100,1,43,6,47,14,64,TD
Murray State,,Kentucky,SEC,401012276,4010122768,true,2,75,1,2,11,,,1,43,8,64,FG
Murray State,,Kentucky,SEC,401012276,4010122769,false,3,75,15,3,77,14,1,,59,3,-2,PUNT
Ole Miss,SEC,Alabama,SEC,401012277,4010122771,true,1,25,15,1,100,14,49,,11,1,75,TD
Alabama,SEC,Ole Miss,SEC,401012277,4010122772,true,1,72,14,1,0,13,39,1,10,3,72,TD
Ole Miss,SEC,Alabama,SEC,401012277,4010122773,false,1,25,13,1,29,12,48,,51,3,4,PUNT
Alabama,SEC,Ole Miss,SEC,401012277,4010122774,false,1,65,12,1,54,11,39,1,9,3,12,FUMBLE
Ole Miss,SEC,Alabama,SEC,401012277,4010122775,false,1,53,11,1,58,10,50,,49,3,5,PUNT
Alabama,SEC,Ole Miss,SEC,401012277,4010122776,true,1,80,10,1,0,9,51,,59,3,80,TD
Ole Miss,SEC,Alabama,SEC,401012277,4010122777,false,1,25,9,1,53,8,9,1,42,7,28,FUMBLE
Alabama,SEC,Ole Miss,SEC,401012277,4010122778,true,1,62,8,1,0,5,43,2,26,6,62,TD
Ole Miss,SEC,Alabama,SEC,401012277,4010122779,false,1,25,5,1,25,5,30,,13,1,0,INT
Louisiana,Sun Belt,Mississippi State,SEC,401012278,4010122781,true,1,75,15,1,21,11,48,3,12,9,54,FG
Mississippi State,SEC,Louisiana,Sun Belt,401012278,4010122782,true,1,26,11,1,100,5,6,6,42,13,74,TD
Louisiana,Sun Belt,Mississippi State,SEC,401012278,4010122783,false,1,83,5,1,37,2,24,2,42,6,46,DOWNS
Mississippi State,SEC,Louisiana,Sun Belt,401012278,4010122784,true,1,38,2,1,100,,10,2,14,6,62,TD
Louisiana,Sun Belt,Mississippi State,SEC,401012278,4010122785,false,1,82,,2,78,13,35,1,35,3,4,PUNT
Mississippi State,SEC,Louisiana,Sun Belt,401012278,4010122786,true,2,33,13,2,100,9,35,4,,7,67,TD
Louisiana,Sun Belt,Mississippi State,SEC,401012278,4010122787,false,2,75,9,2,52,7,10,2,25,6,23,DOWNS
Mississippi State,SEC,Louisiana,Sun Belt,401012278,4010122788,true,2,52,7,2,100,4,54,2,16,5,48,TD
Louisiana,Sun Belt,Mississippi State,SEC,401012278,4010122789,false,2,75,4,2,36,1,29,3,25,8,39,DOWNS
Missouri,SEC,Purdue,Big Ten,401012279,4010122791,true,1,75,15,1,22,12,14,2,46,10,53,FG
Purdue,Big Ten,Missouri,SEC,401012279,4010122792,true,1,14,12,1,100,10,56,1,18,4,86,TD
Missouri,SEC,Purdue,Big Ten,401012279,4010122793,false,1,87,10,1,79,9,17,1,39,3,8,PUNT
Purdue,Big Ten,Missouri,SEC,401012279,4010122794,false,1,25,9,1,29,7,20,1,57,3,4,PUNT
Missouri,SEC,Purdue,Big Ten,401012279,4010122795,true,1,75,7,1,0,5,26,1,54,5,75,TD
Purdue,Big Ten,Missouri,SEC,401012279,4010122796,false,1,25,5,1,39,4,48,,38,3,14,INT
Missouri,SEC,Purdue,Big Ten,401012279,4010122797,true,1,58,4,1,11,1,42,3,6,9,47,FG
Purdue,Big Ten,Missouri,SEC,401012279,4010122798,true,1,32,1,2,84,14,52,1,50,7,52,FG
Missouri,SEC,Purdue,Big Ten,401012279,4010122799,true,2,75,14,2,0,12,33,2,19,7,75,TD
Tennessee,SEC,UTEP,Conference USA,401012281,4010122811,false,1,25,15,1,42,13,25,1,35,4,17,PUNT
UTEP,Conference USA,Tennessee,SEC,401012281,4010122812,false,1,75,13,1,46,10,20,3,5,6,29,PUNT
Tennessee,SEC,UTEP,Conference USA,401012281,4010122813,true,1,19,10,1,79,2,39,7,41,15,60,FG
UTEP,Conference USA,Tennessee,SEC,401012281,4010122814,false,1,75,2,2,46,14,43,2,56,6,21,PUNT
Tennessee,SEC,UTEP,Conference USA,401012281,4010122815,false,2,35,14,2,97,13,31,1,12,2,62,Uncategorized
UTEP,Conference USA,Tennessee,SEC,401012281,4010122816,false,2,98,13,2,2,11,53,1,38,3,0,PUNT
Tennessee,SEC,UTEP,Conference USA,401012281,4010122817,true,2,64,11,2,100,10,49,1,4,3,36,TD
UTEP,Conference USA,Tennessee,SEC,401012281,4010122818,false,2,75,10,2,20,9,4,1,45,3,-5,PUNT
Louisiana Monroe,Sun Belt,Texas A&M,SEC,401012282,4010122821,false,1,75,15,1,51,12,39,2,21,5,24,PUNT
Texas A&M,SEC,Louisiana Monroe,Sun Belt,401012282,4010122822,true,1,16,12,1,100,8,52,3,47,9,84,TD
Louisiana Monroe,Sun Belt,Texas A&M,SEC,401012282,4010122823,false,1,75,8,1,42,6,10,2,42,6,33,PUNT
Texas A&M,SEC,Louisiana Monroe,Sun Belt,401012282,4010122824,false,1,20,6,1,30,3,54,2,16,5,10,PUNT
Louisiana Monroe,Sun Belt,Texas A&M,SEC,401012282,4010122825,true,1,77,3,1,10,1,8,2,46,11,67,FG
Texas A&M,SEC,Louisiana Monroe,Sun Belt,401012282,4010122826,true,1,25,1,2,100,10,17,5,51,13,75,TD
Louisiana Monroe,Sun Belt,Texas A&M,SEC,401012282,4010122827,false,2,75,10,2,66,8,53,1,24,3,9,PUNT
Texas A&M,SEC,Louisiana Monroe,Sun Belt,401012282,4010122828,true,2,35,8,2,78,5,33,3,20,9,43,FG
Louisiana Monroe,Sun Belt,Texas A&M,SEC,401012282,4010122829,true,2,75,5,2,12,1,21,4,12,10,63,MISSED FG TD
Notre Dame,FBS Independents,Vanderbilt,SEC,401012283,4010122831,true,1,18,15,1,92,11,2,3,58,10,74,FG
Vanderbilt,SEC,Notre Dame,FBS Independents,401012283,4010122832,false,1,92,11,1,51,6,19,4,43,8,41,PUNT
Notre Dame,FBS Independents,Vanderbilt,SEC,401012283,4010122833,true,1,6,6,1,100,,58,5,21,15,94,TD
Vanderbilt,SEC,Notre Dame,FBS Independents,401012283,4010122834,false,1,69,,2,79,14,9,1,49,3,-10,PUNT
Notre Dame,FBS Independents,Vanderbilt,SEC,401012283,4010122835,false,2,29,14,2,37,12,33,1,36,3,8,PUNT
Vanderbilt,SEC,Notre Dame,FBS Independents,401012283,4010122836,false,2,80,12,2,81,10,51,1,42,3,-1,PUNT
Notre Dame,FBS Independents,Vanderbilt,SEC,401012283,4010122837,false,2,35,10,2,38,9,40,1,11,3,3,PUNT
Vanderbilt,SEC,Notre Dame,FBS Independents,401012283,4010122838,false,2,80,9,2,77,8,43,,57,3,3,PUNT
Notre Dame,FBS Independents,Vanderbilt,SEC,401012283,4010122839,true,2,35,8,2,84,7,33,1,10,6,49,FG
Southern Utah,,Arizona,Pac-12,401012737,4010127371,false,1,75,15,1,16,11,7,3,53,11,59,MISSED FG
Arizona,Pac-12,Southern Utah,,401012737,4010127372,true,1,20,11,1,100,9,42,1,25,5,80,TD
Southern Utah,,Arizona,Pac-12,401012737,4010127373,false,1,75,9,1,73,7,53,1,49,3,2,PUNT
Arizona,Pac-12,Southern Utah,,401012737,4010127374,false,1,30,7,1,71,5,40,2,13,7,41,FUMBLE
Southern Utah,,Arizona,Pac-12,401012737,4010127375,true,1,71,5,2,16,14,42,5,44,12,55,FG
Arizona,Pac-12,Southern Utah,,401012737,4010127376,true,2,100,14,2,100,14,42,,,0,0,TD
Southern Utah,,Arizona,Pac-12,401012737,4010127377,true,2,75,14,2,0,9,21,5,21,13,75,TD
Arizona,Pac-12,Southern Utah,,401012737,4010127378,true,2,41,9,2,86,7,41,1,40,6,45,FG
Southern Utah,,Arizona,Pac-12,401012737,4010127379,true,2,75,7,2,0,2,39,5,2,13,75,TD
San Diego State,Mountain West,Arizona State,Pac-12,401012738,4010127381,false,1,25,15,1,48,12,32,2,28,5,23,PUNT
Arizona State,Pac-12,San Diego State,Mountain West,401012738,4010127382,false,1,85,12,1,60,7,57,4,35,10,25,PUNT
San Diego State,Mountain West,Arizona State,Pac-12,401012738,4010127383,false,1,18,7,1,21,6,1,1,56,4,3,PUNT
Arizona State,Pac-12,San Diego State,Mountain West,401012738,4010127384,false,1,59,6,1,51,4,25,1,36,3,8,PUNT
San Diego State,Mountain West,Arizona State,Pac-12,401012738,4010127385,false,1,10,4,1,19,2,57,1,28,3,9,PUNT
Arizona State,Pac-12,San Diego State,Mountain West,401012738,4010127386,true,1,60,2,1,0,,41,2,16,9,60,TD
San Diego State,Mountain West,Arizona State,Pac-12,401012738,4010127387,true,1,25,,2,100,10,22,5,13,11,75,TD
Arizona State,Pac-12,San Diego State,Mountain West,401012738,4010127388,true,2,82,10,2,0,8,,2,22,7,82,TD
San Diego State,Mountain West,Arizona State,Pac-12,401012738,4010127389,false,2,21,8,2,46,5,45,2,15,5,25,PUNT
USC,Pac-12,Texas,Big 12,401012739,4010127391,true,1,75,15,1,0,10,48,4,12,9,75,TD
Texas,Big 12,USC,Pac-12,401012739,4010127392,true,1,25,10,1,97,6,19,4,29,12,72,FG
USC,Pac-12,Texas,Big 12,401012739,4010127393,false,1,75,6,1,60,4,12,2,7,6,15,PUNT
Texas,Big 12,USC,Pac-12,401012739,4010127394,false,1,16,4,1,22,3,4,1,8,3,6,PUNT
USC,Pac-12,Texas,Big 12,401012739,4010127395,true,1,53,3,1,0,,33,2,31,8,53,TD
Texas,Big 12,USC,Pac-12,401012739,4010127396,true,1,25,,2,100,13,23,2,10,6,75,TD
USC,Pac-12,Texas,Big 12,401012739,4010127397,false,2,61,13,2,66,13,7,,16,1,-5,INT
Texas,Big 12,USC,Pac-12,401012739,4010127398,true,2,49,13,2,71,10,39,2,28,6,22,FG
USC,Pac-12,Texas,Big 12,401012739,4010127399,false,2,79,10,2,1,7,14,3,25,11,76,DOWNS
Fresno State,Mountain West,UCLA,Pac-12,401012740,4010127401,true,1,75,15,1,0,10,3,4,57,13,75,TD
UCLA,Pac-12,Fresno State,Mountain West,401012740,4010127402,false,1,25,10,1,42,7,33,2,30,5,17,PUNT
Fresno State,Mountain West,UCLA,Pac-12,401012740,4010127403,true,1,75,7,1,0,3,35,3,58,8,75,TD
UCLA,Pac-12,Fresno State,Mountain West,401012740,4010127404,false,1,7,3,1,38,1,19,2,16,6,31,FUMBLE
Fresno State,Mountain West,UCLA,Pac-12,401012740,4010127405,true,1,38,1,2,11,14,17,2,2,6,27,FG
UCLA,Pac-12,Fresno State,Mountain West,401012740,4010127406,false,2,25,14,2,50,12,12,2,5,6,25,DOWNS
Fresno State,Mountain West,UCLA,Pac-12,401012740,4010127407,false,2,49,12,2,57,11,22,,50,3,-8,FUMBLE
UCLA,Pac-12,Fresno State,Mountain West,401012740,4010127408,true,2,57,11,2,100,9,44,1,38,5,43,TD
Fresno State,Mountain West,UCLA,Pac-12,401012740,4010127409,false,2,75,9,2,43,,,9,44,9,32,PUNT
New Hampshire,,Colorado,Pac-12,401012741,4010127411,false,1,75,15,1,66,11,10,3,50,6,9,INT
Colorado,Pac-12,New Hampshire,,401012741,4010127412,true,1,72,11,1,100,10,6,1,4,3,28,TD
New Hampshire,,Colorado,Pac-12,401012741,4010127413,false,1,75,10,1,70,8,28,1,38,3,5,PUNT
Colorado,Pac-12,New Hampshire,,401012741,4010127414,false,1,19,8,1,44,4,13,4,15,8,25,PUNT
New Hampshire,,Colorado,Pac-12,401012741,4010127415,false,1,80,4,1,77,2,40,1,33,3,3,PUNT
Colorado,Pac-12,New Hampshire,,401012741,4010127416,false,1,35,2,1,30,,53,1,47,3,-5,PUNT
New Hampshire,,Colorado,Pac-12,401012741,4010127417,false,1,67,,1,64,,,,53,5,3,PUNT
Colorado,Pac-12,New Hampshire,,401012741,4010127418,true,2,45,13,2,100,10,45,2,36,8,55,TD
New Hampshire,,Colorado,Pac-12,401012741,4010127419,false,2,75,10,2,25,5,56,4,49,12,50,MISSED FG
Utah,Pac-12,Washington,Pac-12,401012742,4010127421,false,1,25,15,1,24,13,43,1,17,3,-1,PUNT
Washington,Pac-12,Utah,Pac-12,401012742,4010127422,true,1,65,13,1,0,11,10,2,33,5,65,TD
Utah,Pac-12,Washington,Pac-12,401012742,4010127423,false,1,25,11,1,29,8,58,2,12,3,4,PUNT
Washington,Pac-12,Utah,Pac-12,401012742,4010127424,false,1,63,8,1,55,5,40,3,18,5,8,PUNT
Utah,Pac-12,Washington,Pac-12,401012742,4010127425,true,1,20,5,1,100,,21,5,19,12,80,TD
Washington,Pac-12,Utah,Pac-12,401012742,4010127426,true,1,75,,2,0,11,49,3,32,8,75,TD
Utah,Pac-12,Washington,Pac-12,401012742,4010127427,false,2,25,11,2,25,9,48,2,1,3,0,PUNT
Washington,Pac-12,Utah,Pac-12,401012742,4010127428,false,2,58,9,2,48,8,12,1,36,4,10,PUNT
Utah,Pac-12,Washington,Pac-12,401012742,4010127429,false,2,36,8,2,55,5,31,2,41,6,19,PUNT
Oregon,Pac-12,San José State,Mountain West,401012743,4010127431,false,1,41,15,1,45,13,55,1,5,3,4,PUNT
San José State,Mountain West,Oregon,Pac-12,401012743,4010127432,false,1,95,13,1,84,12,54,1,1,3,11,INT
Oregon,Pac-12,San José State,Mountain West,401012743,4010127433,true,1,77,12,1,100,11,18,1,36,4,23,TD
San José State,Mountain West,Oregon,Pac-12,401012743,4010127434,false,1,71,11,1,48,8,55,2,23,6,23,PUNT
Oregon,Pac-12,San José State,Mountain West,401012743,4010127435,true,1,20,8,1,100,7,10,1,45,5,80,TD
San José State,Mountain West,Oregon,Pac-12,401012743,4010127436,false,1,75,7,1,51,4,50,2,20,4,24,PUNT
Oregon,Pac-12,San José State,Mountain West,401012743,4010127437,false,1,23,4,1,35,2,35,2,15,5,12,PUNT
San José State,Mountain West,Oregon,Pac-12,401012743,4010127438,false,1,71,2,1,46,,,2,35,8,25,PUNT
Oregon,Pac-12,San José State,Mountain West,401012743,4010127439,false,2,7,13,2,4,13,2,,39,3,-3,PUNT
Nevada,Mountain West,Oregon State,Pac-12,401012744,4010127441,true,1,25,15,1,100,12,,3,,8,75,TD
Oregon State,Pac-12,Nevada,Mountain West,401012744,4010127442,true,1,75,12,1,0,8,15,3,45,10,75,TD
Nevada,Mountain West,Oregon State,Pac-12,401012744,4010127443,true,1,25,8,1,91,2,13,6,2,14,66,FG
Oregon State,Pac-12,Nevada,Mountain West,401012744,4010127444,false,1,88,2,1,67,1,9,1,4,4,21,INT
Nevada,Mountain West,Oregon State,Pac-12,401012744,4010127445,true,1,74,1,1,100,15,,-13,-51,3,26,TD
Oregon State,Pac-12,Nevada,Mountain West,401012744,4010127446,false,1,82,15,2,85,13,4,16,56,3,-3,PUNT
Nevada,Mountain West,Oregon State,Pac-12,401012744,4010127447,true,2,71,13,2,100,12,20,,44,2,29,TD
Oregon State,Pac-12,Nevada,Mountain West,401012744,4010127448,true,2,59,12,2,52,10,18,2,2,4,7,FUMBLE TD
Washington State,Pac-12,Eastern Washington,,401012745,4010127451,false,1,25,15,1,32,13,34,1,26,3,7,PUNT
Eastern Washington,,Washington State,Pac-12,401012745,4010127452,false,1,74,13,1,56,11,34,2,,5,18,INT
Washington State,Pac-12,Eastern Washington,,401012745,4010127453,true,1,32,11,1,100,9,27,2,7,7,68,TD
Eastern Washington,,Washington State,Pac-12,401012745,4010127454,false,1,75,9,1,74,8,41,,46,3,1,PUNT
Washington State,Pac-12,Eastern Washington,,401012745,4010127455,false,1,36,8,1,54,6,9,2,32,7,18,DOWNS
Eastern Washington,,Washington State,Pac-12,401012745,4010127456,false,1,54,6,1,59,5,46,,23,3,-5,PUNT
Washington State,Pac-12,Eastern Washington,,401012745,4010127457,true,1,17,5,1,100,1,40,4,6,8,83,TD
Eastern Washington,,Washington State,Pac-12,401012745,4010127458,true,1,79,1,2,19,11,56,4,29,11,60,FG
Washington State,Pac-12,Eastern Washington,,401012745,4010127459,true,2,100,11,2,100,11,56,,,0,0,TD
California,Pac-12,Idaho State,,401012746,4010127461,false,1,34,15,1,43,13,11,1,49,3,9,PUNT
Idaho State,,California,Pac-12,401012746,4010127462,false,1,88,13,1,79,11,7,2,4,3,9,PUNT
California,Pac-12,Idaho State,,401012746,4010127463,false,1,52,11,1,65,7,57,3,10,8,13,PUNT
Idaho State,,California,Pac-12,401012746,4010127464,false,1,80,7,1,73,6,33,1,24,3,7,PUNT
California,Pac-12,Idaho State,,401012746,4010127465,false,1,37,6,1,52,3,47,2,46,5,15,PUNT
Idaho State,,California,Pac-12,401012746,4010127466,false,1,93,3,1,88,2,39,1,8,3,5,INT
California,Pac-12,Idaho State,,401012746,4010127467,true,1,60,2,1,100,1,41,,58,4,40,TD
Idaho State,,California,Pac-12,401012746,4010127468,false,1,75,1,2,70,14,51,1,50,3,5,PUNT
California,Pac-12,Idaho State,,401012746,4010127469,true,2,36,14,2,100,11,57,2,54,8,64,TD
Stanford,Pac-12,UC Davis,,401012747,4010127471,false,1,25,15,1,57,12,13,2,47,6,32,PUNT
UC Davis,,Stanford,Pac-12,401012747,4010127472,false,1,79,12,1,56,10,42,1,31,5,23,PUNT
Stanford,Pac-12,UC Davis,,401012747,4010127473,false,1,12,10,1,10,9,49,,53,2,-2,INT
UC Davis,,Stanford,Pac-12,401012747,4010127474,true,1,12,9,1,9,8,37,1,12,4,3,FG
Stanford,Pac-12,UC Davis,,401012747,4010127475,false,1,30,8,1,22,7,16,1,21,3,-8,INT
UC Davis,,Stanford,Pac-12,401012747,4010127476,false,1,41,7,1,37,5,38,1,38,4,4,DOWNS
Stanford,Pac-12,UC Davis,,401012747,4010127477,true,1,37,5,2,100,13,26,7,12,14,63,TD
UC Davis,,Stanford,Pac-12,401012747,4010127478,false,2,75,13,2,74,11,44,1,42,3,1,PUNT
Stanford,Pac-12,UC Davis,,401012747,4010127479,true,2,56,11,2,87,7,28,4,16,10,31,FG
Illinois,Big Ten,South Florida,American Athletic,401012806,4010128061,false,1,35,15,1,27,13,30,1,30,3,-8,PUNT
South Florida,American Athletic,Illinois,Big Ten,401012806,4010128062,false,1,49,13,1,38,11,48,1,42,5,11,PUNT
Illinois,Big Ten,South Florida,American Athletic,401012806,4010128063,true,1,20,11,1,100,10,54,,54,3,80,TD
South Florida,American Athletic,Illinois,Big Ten,401012806,4010128064,true,1,75,10,1,0,7,52,3,2,11,75,TD
Illinois,Big Ten,South Florida,American Athletic,401012806,4010128065,true,1,35,7,1,92,3,35,4,17,9,57,FG
South Florida,American Athletic,Illinois,Big Ten,401012806,4010128066,false,1,75,3,1,74,2,49,,46,3,1,PUNT
Illinois,Big Ten,South Florida,American Athletic,401012806,4010128067,false,1,43,2,1,57,,30,2,19,5,14,PUNT
South Florida,American Athletic,Illinois,Big Ten,401012806,4010128068,false,1,91,,1,55,,,,30,4,36,INT
Illinois,Big Ten,South Florida,American Athletic,401012806,4010128069,true,2,40,14,2,72,11,48,2,43,8,32,FG
Rutgers,Big Ten,Kansas,Big 12,401012822,4010128221,false,1,75,15,1,74,13,19,1,41,3,1,PUNT
Kansas,Big 12,Rutgers,Big Ten,401012822,4010128222,true,1,28,13,1,69,11,22,1,57,6,41,FG
Rutgers,Big Ten,Kansas,Big 12,401012822,4010128223,true,1,75,11,1,69,10,30,,52,3,6,INT TD
Rutgers,Big Ten,Kansas,Big 12,401012822,4010128225,false,1,81,10,1,78,10,9,,16,2,3,FUMBLE
Kansas,Big 12,Rutgers,Big Ten,401012822,4010128226,true,1,78,10,1,81,9,6,1,3,4,3,MISSED FG TD
Kansas,Big 12,Rutgers,Big Ten,401012822,4010128228,true,1,25,9,1,100,4,46,4,20,10,75,TD
Rutgers,Big Ten,Kansas,Big 12,401012822,4010128229,false,1,75,4,1,39,3,36,1,10,4,36,FUMBLE
Ball State,Mid-American,Indiana,Big Ten,401012853,4010128531,true,1,75,15,1,14,10,54,4,6,12,61,FG
Indiana,Big Ten,Ball State,Mid-American,401012853,4010128532,true,1,12,10,1,97,7,42,3,12,12,85,FG
Ball State,Mid-American,Indiana,Big Ten,401012853,4010128533,false,1,81,7,1,30,4,55,2,47,9,51,MISSED FG
Indiana,Big Ten,Ball State,Mid-American,401012853,4010128534,true,1,31,4,2,100,14,55,5,,12,69,TD
Ball State,Mid-American,Indiana,Big Ten,401012853,4010128535,true,2,75,14,2,53,12,26,2,29,5,22,PUNT RETURN TD
Ball State,Mid-American,Indiana,Big Ten,401012853,4010128537,false,2,75,12,2,59,10,36,1,50,5,16,PUNT
Indiana,Big Ten,Ball State,Mid-American,401012853,4010128538,false,2,57,10,2,94,8,3,2,33,6,37,FUMBLE
Ball State,Mid-American,Indiana,Big Ten,401012853,4010128539,false,2,82,8,2,77,6,10,1,53,3,5,PUNT
Iowa,Big Ten,Northern Iowa,,401012864,4010128641,false,1,25,15,1,41,12,18,2,42,6,16,PUNT
Northern Iowa,,Iowa,Big Ten,401012864,4010128642,false,1,22,12,1,73,10,46,1,32,3,5,PUNT
Iowa,Big Ten,Northern Iowa,,401012864,4010128643,true,1,8,10,1,100,6,7,4,39,10,92,TD
Northern Iowa,,Iowa,Big Ten,401012864,4010128644,false,1,16,6,1,73,4,50,1,17,4,11,PUNT
Iowa,Big Ten,Northern Iowa,,401012864,4010128645,true,1,32,4,2,100,14,9,5,41,12,68,TD
Northern Iowa,,Iowa,Big Ten,401012864,4010128646,false,2,25,14,2,71,8,35,5,34,9,4,PUNT
Iowa,Big Ten,Northern Iowa,,401012864,4010128647,true,2,33,8,2,100,2,9,6,26,14,67,TD
Northern Iowa,,Iowa,Big Ten,401012864,4010128648,false,2,31,2,2,69,1,37,,32,3,0,PUNT
Iowa,Big Ten,Northern Iowa,,401012864,4010128649,false,2,36,1,2,61,,29,1,8,7,25,INT
Maryland,Big Ten,Temple,American Athletic,401012874,4010128741,false,1,32,15,1,29,13,38,1,22,3,-3,PUNT
Temple,American Athletic,Maryland,Big Ten,401012874,4010128742,false,1,51,13,1,44,12,17,1,21,3,7,PUNT
Maryland,Big Ten,Temple,American Athletic,401012874,4010128743,false,1,20,12,1,12,10,2,2,15,3,-8,PUNT
Temple,American Athletic,Maryland,Big Ten,401012874,4010128744,false,1,79,10,1,90,8,33,1,29,3,-11,PUNT
Maryland,Big Ten,Temple,American Athletic,401012874,4010128745,false,1,38,8,1,56,5,39,2,54,4,18,PUNT
Temple,American Athletic,Maryland,Big Ten,401012874,4010128746,true,1,95,5,1,0,2,28,3,11,9,95,TD
Maryland,Big Ten,Temple,American Athletic,401012874,4010128747,false,1,24,2,1,28,,26,2,2,3,4,PUNT
Temple,American Athletic,Maryland,Big Ten,401012874,4010128748,false,1,58,,1,56,,,,26,3,2,PUNT
Maryland,Big Ten,Temple,American Athletic,401012874,4010128749,false,2,10,14,2,14,,,14,,3,4,PUNT
