offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
North Carolina,ACC,Georgia Tech,ACC,401013165,4010131659,false,2,25,12,2,46,10,13,1,50,6,21,PUNT
West Virginia,Big 12,Texas,Big 12,401013188,4010131881,true,1,70,15,1,28,11,3,3,57,11,42,FG
Texas,Big 12,West Virginia,Big 12,401013188,4010131882,false,1,30,11,1,40,8,33,2,30,6,10,PUNT
West Virginia,Big 12,Texas,Big 12,401013188,4010131883,false,1,88,8,1,86,7,18,1,15,3,2,PUNT
Texas,Big 12,West Virginia,Big 12,401013188,4010131884,true,1,47,7,1,100,4,36,2,42,8,53,TD
West Virginia,Big 12,Texas,Big 12,401013188,4010131885,true,1,75,4,1,0,3,8,1,28,5,75,TD
Texas,Big 12,West Virginia,Big 12,401013188,4010131886,true,1,61,3,1,100,1,50,1,18,3,39,TD
West Virginia,Big 12,Texas,Big 12,401013188,4010131887,true,1,69,1,2,0,14,49,2,1,9,75,TD
Texas,Big 12,West Virginia,Big 12,401013188,4010131888,true,2,25,14,2,100,10,4,4,45,11,75,TD
West Virginia,Big 12,Texas,Big 12,401013188,4010131889,true,2,75,10,2,0,7,36,2,28,7,75,TD
Nebraska,Big Ten,Ohio State,Big Ten,401013341,4010133411,true,1,75,15,1,0,9,56,5,4,12,75,TD
Ohio State,Big Ten,Nebraska,Big Ten,401013341,4010133412,false,1,69,9,1,77,8,23,1,33,4,9,DOWNS
Nebraska,Big Ten,Ohio State,Big Ten,401013341,4010133413,true,1,78,8,1,78,7,10,1,13,3,0,SF
Ohio State,Big Ten,Nebraska,Big Ten,401013341,4010133414,true,1,32,7,1,100,5,11,1,59,6,68,TD
Nebraska,Big Ten,Ohio State,Big Ten,401013341,4010133415,false,1,81,5,1,76,4,20,,51,3,5,FUMBLE
Ohio State,Big Ten,Nebraska,Big Ten,401013341,4010133416,true,1,43,4,1,100,1,51,2,29,7,57,TD
Nebraska,Big Ten,Ohio State,Big Ten,401013341,4010133417,false,1,85,1,2,10,13,34,3,17,8,59,FUMBLE
Ohio State,Big Ten,Nebraska,Big Ten,401013341,4010133418,false,2,26,13,2,34,12,31,1,3,3,8,PUNT
Nebraska,Big Ten,Ohio State,Big Ten,401013341,4010133419,false,2,89,12,2,72,11,3,1,28,3,17,PUNT
Notre Dame,FBS Independents,Northwestern,Big Ten,401013345,4010133451,false,1,74,15,1,61,13,46,1,14,4,9,FUMBLE
Northwestern,Big Ten,Notre Dame,FBS Independents,401013345,4010133452,false,1,65,13,1,79,12,1,1,45,6,14,MISSED FG
Notre Dame,FBS Independents,Northwestern,Big Ten,401013345,4010133453,true,1,79,12,1,0,6,28,5,33,14,79,TD
Northwestern,Big Ten,Notre Dame,FBS Independents,401013345,4010133454,false,1,25,6,1,27,5,29,,59,3,2,PUNT
Notre Dame,FBS Independents,Northwestern,Big Ten,401013345,4010133455,false,1,58,5,1,27,1,40,3,49,10,31,MISSED FG
Northwestern,Big Ten,Notre Dame,FBS Independents,401013345,4010133456,true,1,27,1,2,100,8,4,8,36,18,73,TD
Notre Dame,FBS Independents,Northwestern,Big Ten,401013345,4010133457,false,2,75,8,2,66,5,59,2,5,5,9,PUNT
Northwestern,Big Ten,Notre Dame,FBS Independents,401013345,4010133458,false,2,21,5,2,56,2,10,3,49,7,35,PUNT
Notre Dame,FBS Independents,Northwestern,Big Ten,401013345,4010133459,false,2,91,2,2,82,1,12,,58,3,9,PUNT
Liberty,,UMass,FBS Independents,401013365,4010133651,false,1,90,15,1,67,12,32,2,28,6,23,PUNT
UMass,FBS Independents,Liberty,,401013365,4010133652,false,1,28,12,1,53,9,25,3,7,7,25,PUNT
Liberty,,UMass,FBS Independents,401013365,4010133653,false,1,80,9,1,45,7,24,2,1,5,35,PUNT
UMass,FBS Independents,Liberty,,401013365,4010133654,true,1,11,7,1,100,7,12,,12,1,89,TD
Liberty,,UMass,FBS Independents,401013365,4010133655,true,1,73,7,1,0,5,3,2,9,6,73,TD
UMass,FBS Independents,Liberty,,401013365,4010133656,true,1,35,5,1,100,2,,3,3,7,65,TD
Liberty,,UMass,FBS Independents,401013365,4010133657,true,1,65,2,1,0,,,2,,5,65,TD
UMass,FBS Independents,Liberty,,401013365,4010133658,true,2,22,15,2,100,13,55,1,5,3,78,TD
Liberty,,UMass,FBS Independents,401013365,4010133659,true,2,68,13,2,4,10,15,3,40,11,64,FG
Army,FBS Independents,Air Force,Mountain West,401013373,4010133731,true,1,25,15,1,100,1,57,13,3,21,75,TD
Air Force,Mountain West,Army,FBS Independents,401013373,4010133732,false,1,75,1,2,45,14,41,2,16,5,30,PUNT
Army,FBS Independents,Air Force,Mountain West,401013373,4010133733,false,2,26,14,2,25,13,2,1,39,3,-1,PUNT
Air Force,Mountain West,Army,FBS Independents,401013373,4010133734,false,2,72,13,2,45,10,50,2,12,4,27,PUNT
Army,FBS Independents,Air Force,Mountain West,401013373,4010133735,true,2,11,10,2,100,4,3,6,47,11,89,TD
Air Force,Mountain West,Army,FBS Independents,401013373,4010133736,false,2,75,4,2,27,,46,3,17,8,48,INT
Army,FBS Independents,Air Force,Mountain West,401013373,4010133737,false,2,4,,2,5,,,,46,2,1,END OF HALF
Air Force,Mountain West,Army,FBS Independents,401013373,4010133738,false,3,73,14,3,46,12,56,1,57,5,27,PUNT
Army,FBS Independents,Air Force,Mountain West,401013373,4010133739,false,3,20,12,3,29,10,30,2,26,3,9,PUNT
New Mexico State,,Alcorn State,,401013445,4010134451,true,1,100,15,1,100,14,47,,13,0,0,TD
Alcorn State,,New Mexico State,,401013445,4010134452,false,1,75,14,1,71,13,23,1,24,3,4,PUNT
New Mexico State,,Alcorn State,,401013445,4010134453,true,1,36,13,1,100,10,5,3,18,10,64,TD
Alcorn State,,New Mexico State,,401013445,4010134454,true,1,91,10,1,0,4,10,5,55,13,91,TD
New Mexico State,,Alcorn State,,401013445,4010134455,false,1,40,4,1,47,2,38,1,32,3,7,PUNT
Alcorn State,,New Mexico State,,401013445,4010134456,false,1,95,2,1,61,,,2,38,10,34,FUMBLE
New Mexico State,,Alcorn State,,401013445,4010134457,true,2,61,13,2,100,12,20,1,34,5,39,TD
Alcorn State,,New Mexico State,,401013445,4010134458,false,2,75,12,2,48,10,7,2,13,4,27,PUNT
New Mexico State,,Alcorn State,,401013445,4010134459,true,2,18,10,2,100,8,29,1,38,5,82,TD
Florida Atlantic,Conference USA,Florida International,Conference USA,401015032,4010150321,true,1,75,15,1,0,12,31,2,29,8,75,TD
Florida International,Conference USA,Florida Atlantic,Conference USA,401015032,4010150322,false,1,24,12,1,98,9,27,3,4,8,74,FUMBLE
Florida Atlantic,Conference USA,Florida International,Conference USA,401015032,4010150323,false,1,98,9,1,31,5,27,4,,10,67,DOWNS
Florida International,Conference USA,Florida Atlantic,Conference USA,401015032,4010150324,false,1,31,5,1,36,4,23,1,4,3,5,PUNT
Florida Atlantic,Conference USA,Florida International,Conference USA,401015032,4010150325,false,1,99,4,2,22,14,54,4,29,11,77,MISSED FG
Florida International,Conference USA,Florida Atlantic,Conference USA,401015032,4010150326,false,2,22,14,2,79,9,12,5,42,12,57,DOWNS
Florida Atlantic,Conference USA,Florida International,Conference USA,401015032,4010150327,false,2,79,9,2,71,8,29,,43,4,8,DOWNS
Florida International,Conference USA,Florida Atlantic,Conference USA,401015032,4010150328,true,2,71,8,2,100,7,21,1,8,4,29,TD
Florida Atlantic,Conference USA,Florida International,Conference USA,401015032,4010150329,true,2,75,7,2,0,4,27,2,54,8,75,TD
Southern Mississippi,Conference USA,Marshall,Conference USA,401015033,4010150331,true,1,32,15,1,71,7,18,7,42,12,39,FG
Marshall,Conference USA,Southern Mississippi,Conference USA,401015033,4010150332,false,1,68,7,1,55,5,35,1,43,4,13,PUNT
Southern Mississippi,Conference USA,Marshall,Conference USA,401015033,4010150333,false,1,4,5,1,7,3,48,1,47,3,3,PUNT
Marshall,Conference USA,Southern Mississippi,Conference USA,401015033,4010150334,true,1,29,3,1,7,,,3,48,10,22,FG
Southern Mississippi,Conference USA,Marshall,Conference USA,401015033,4010150335,false,2,17,14,2,30,12,6,2,48,6,13,PUNT
Marshall,Conference USA,Southern Mississippi,Conference USA,401015033,4010150336,false,2,75,12,2,45,10,31,1,35,4,30,PUNT
Southern Mississippi,Conference USA,Marshall,Conference USA,401015033,4010150337,false,2,26,10,2,25,8,40,1,51,3,-1,PUNT
Marshall,Conference USA,Southern Mississippi,Conference USA,401015033,4010150338,false,2,59,8,2,65,7,11,1,29,3,-6,PUNT
Southern Mississippi,Conference USA,Marshall,Conference USA,401015033,4010150339,true,2,16,7,2,8,5,4,2,7,4,-8,FUMBLE TD
Middle Tennessee,Conference USA,Western Kentucky,Conference USA,401015034,4010150341,true,1,25,15,1,100,13,36,1,24,6,75,TD
Western Kentucky,Conference USA,Middle Tennessee,Conference USA,401015034,4010150342,false,1,75,13,1,28,11,13,2,23,9,47,DOWNS
Middle Tennessee,Conference USA,Western Kentucky,Conference USA,401015034,4010150343,false,1,28,11,1,43,9,43,1,30,5,15,PUNT
Western Kentucky,Conference USA,Middle Tennessee,Conference USA,401015034,4010150344,true,1,89,9,1,23,7,47,1,56,7,66,FG
Middle Tennessee,Conference USA,Western Kentucky,Conference USA,401015034,4010150345,false,1,25,7,1,63,4,56,2,51,9,38,PUNT
Western Kentucky,Conference USA,Middle Tennessee,Conference USA,401015034,4010150346,false,1,83,4,1,78,3,27,1,29,3,5,PUNT
Middle Tennessee,Conference USA,Western Kentucky,Conference USA,401015034,4010150347,true,1,20,3,1,75,1,26,2,1,5,55,FG
Western Kentucky,Conference USA,Middle Tennessee,Conference USA,401015034,4010150348,false,1,83,1,1,57,,,1,26,6,26,PUNT
Middle Tennessee,Conference USA,Western Kentucky,Conference USA,401015034,4010150349,false,2,20,14,2,20,,,14,11,3,0,PUNT
UTEP,Conference USA,Rice,Conference USA,401015035,4010150351,true,1,75,15,1,0,12,32,2,28,6,75,TD
Rice,Conference USA,UTEP,Conference USA,401015035,4010150352,false,1,25,12,1,44,9,18,3,14,5,19,PUNT
UTEP,Conference USA,Rice,Conference USA,401015035,4010150353,false,1,80,9,1,44,5,41,3,37,6,36,PUNT
Rice,Conference USA,UTEP,Conference USA,401015035,4010150354,false,1,10,5,1,18,4,9,1,32,3,8,PUNT
UTEP,Conference USA,Rice,Conference USA,401015035,4010150355,true,1,58,4,2,0,14,59,4,10,8,58,TD
Rice,Conference USA,UTEP,Conference USA,401015035,4010150356,false,2,25,14,2,29,13,24,1,35,3,4,PUNT
UTEP,Conference USA,Rice,Conference USA,401015035,4010150357,true,2,73,13,2,0,9,17,4,7,7,73,TD
Rice,Conference USA,UTEP,Conference USA,401015035,4010150358,false,2,40,9,2,50,5,58,3,19,7,10,PUNT
UTEP,Conference USA,Rice,Conference USA,401015035,4010150359,true,2,80,5,2,0,,17,5,41,15,80,TD
UAB,Conference USA,UT San Antonio,Conference USA,401015036,4010150361,true,1,25,15,1,100,12,22,2,38,6,75,TD
UT San Antonio,Conference USA,UAB,Conference USA,401015036,4010150362,false,1,75,12,1,73,11,33,,49,3,2,PUNT
UAB,Conference USA,UT San Antonio,Conference USA,401015036,4010150363,true,1,30,11,1,100,7,54,3,39,7,70,TD
UT San Antonio,Conference USA,UAB,Conference USA,401015036,4010150364,true,1,75,7,1,19,5,19,2,35,6,56,FG
UAB,Conference USA,UT San Antonio,Conference USA,401015036,4010150365,true,1,22,5,1,100,4,41,,38,3,78,TD
UT San Antonio,Conference USA,UAB,Conference USA,401015036,4010150366,false,1,75,4,1,39,,54,3,47,8,36,PUNT
UAB,Conference USA,UT San Antonio,Conference USA,401015036,4010150367,true,1,2,,2,100,13,2,2,52,6,98,TD
UT San Antonio,Conference USA,UAB,Conference USA,401015036,4010150368,false,2,75,13,2,78,12,4,,58,3,-3,PUNT
UAB,Conference USA,UT San Antonio,Conference USA,401015036,4010150369,true,2,96,12,2,100,12,,,4,1,4,TD
BYU,FBS Independents,Boise State,Mountain West,401016410,4010164101,false,1,87,15,1,89,13,31,1,29,3,-2,PUNT
Boise State,Mountain West,BYU,FBS Independents,401016410,4010164102,true,1,59,13,1,100,9,27,4,4,7,41,TD
BYU,FBS Independents,Boise State,Mountain West,401016410,4010164103,false,1,75,9,1,31,5,45,3,42,9,44,MISSED FG
Boise State,Mountain West,BYU,FBS Independents,401016410,4010164104,true,1,31,5,1,100,,54,4,51,11,69,TD
BYU,FBS Independents,Boise State,Mountain West,401016410,4010164105,false,1,78,,1,82,,46,,8,0,-4,FUMBLE
Boise State,Mountain West,BYU,FBS Independents,401016410,4010164106,false,1,82,,2,76,14,9,1,37,4,-6,MISSED FG
BYU,FBS Independents,Boise State,Mountain West,401016410,4010164107,true,2,76,14,2,9,9,8,5,1,12,67,FG
Boise State,Mountain West,BYU,FBS Independents,401016410,4010164108,false,2,25,9,2,25,8,54,,14,1,0,INT
BYU,FBS Independents,Boise State,Mountain West,401016410,4010164109,true,2,19,8,2,26,4,58,3,56,7,-7,FG
Temple,American Athletic,UCF,American Athletic,401019517,4010195171,true,1,68,15,1,24,12,45,2,15,7,44,FG
UCF,American Athletic,Temple,American Athletic,401019517,4010195172,false,1,41,12,1,77,11,3,1,42,6,36,MISSED FG
Temple,American Athletic,UCF,American Athletic,401019517,4010195173,false,1,77,11,1,68,9,49,1,14,3,9,PUNT
UCF,American Athletic,Temple,American Athletic,401019517,4010195174,true,1,14,9,1,100,8,54,,55,4,86,TD
Temple,American Athletic,UCF,American Athletic,401019517,4010195175,true,1,75,8,1,0,6,10,2,44,7,75,TD
UCF,American Athletic,Temple,American Athletic,401019517,4010195176,true,1,30,6,1,100,4,12,1,58,10,70,TD
Temple,American Athletic,UCF,American Athletic,401019517,4010195177,true,1,82,4,1,0,2,52,1,20,3,82,TD
UCF,American Athletic,Temple,American Athletic,401019517,4010195178,false,1,25,2,1,29,1,49,1,3,3,4,PUNT
Temple,American Athletic,UCF,American Athletic,401019517,4010195179,true,1,79,1,2,0,13,52,2,57,11,79,TD
Navy,American Athletic,Cincinnati,American Athletic,401019518,4010195181,false,1,75,15,1,75,12,41,2,19,3,0,PUNT
Cincinnati,American Athletic,Navy,American Athletic,401019518,4010195182,true,1,40,12,1,100,9,56,2,45,6,60,TD
Navy,American Athletic,Cincinnati,American Athletic,401019518,4010195183,false,1,75,9,1,49,3,26,6,30,10,26,PUNT
Cincinnati,American Athletic,Navy,American Athletic,401019518,4010195184,true,1,11,3,2,100,12,,6,26,14,89,TD
Navy,American Athletic,Cincinnati,American Athletic,401019518,4010195185,false,2,75,12,2,74,10,3,1,57,3,1,PUNT
Cincinnati,American Athletic,Navy,American Athletic,401019518,4010195186,true,2,25,10,2,100,4,12,5,51,12,75,TD
Navy,American Athletic,Cincinnati,American Athletic,401019518,4010195187,false,2,75,4,2,53,1,48,2,24,6,22,DOWNS
Cincinnati,American Athletic,Navy,American Athletic,401019518,4010195188,true,2,53,1,2,100,,32,1,16,5,47,TD
Navy,American Athletic,Cincinnati,American Athletic,401019518,4010195189,false,2,75,,2,67,,,,32,4,8,END OF HALF
Connecticut,American Athletic,Tulsa,American Athletic,401019519,4010195191,false,1,75,15,1,48,10,1,4,59,9,27,PUNT
Tulsa,American Athletic,Connecticut,American Athletic,401019519,4010195192,false,1,22,10,1,22,8,36,1,25,3,0,PUNT
Connecticut,American Athletic,Tulsa,American Athletic,401019519,4010195193,false,1,89,8,1,75,8,28,,8,1,14,FUMBLE
Tulsa,American Athletic,Connecticut,American Athletic,401019519,4010195194,false,1,75,8,1,100,7,31,,57,3,25,FUMBLE
Connecticut,American Athletic,Tulsa,American Athletic,401019519,4010195195,true,1,80,7,1,0,7,16,,15,1,80,TD
Tulsa,American Athletic,Connecticut,American Athletic,401019519,4010195196,false,1,30,7,1,57,4,10,3,6,9,27,DOWNS
Connecticut,American Athletic,Tulsa,American Athletic,401019519,4010195197,true,1,57,4,1,27,,20,3,50,7,30,FG
Tulsa,American Athletic,Connecticut,American Athletic,401019519,4010195198,true,1,25,,2,100,12,11,3,9,8,75,TD
Connecticut,American Athletic,Tulsa,American Athletic,401019519,4010195199,true,2,75,12,2,33,8,52,3,19,6,42,FG
East Carolina,American Athletic,Memphis,American Athletic,401019520,4010195201,true,1,25,15,1,100,12,2,2,58,9,75,TD
Memphis,American Athletic,East Carolina,American Athletic,401019520,4010195202,true,1,75,12,1,0,11,19,,43,2,75,TD
East Carolina,American Athletic,Memphis,American Athletic,401019520,4010195203,false,1,25,11,1,31,10,35,,44,3,6,PUNT
Memphis,American Athletic,East Carolina,American Athletic,401019520,4010195204,true,1,72,10,1,5,7,18,3,17,11,67,FG
East Carolina,American Athletic,Memphis,American Athletic,401019520,4010195205,false,1,25,7,1,39,6,,1,18,4,14,PUNT
Memphis,American Athletic,East Carolina,American Athletic,401019520,4010195206,false,1,72,6,1,72,4,41,1,19,3,0,PUNT
East Carolina,American Athletic,Memphis,American Athletic,401019520,4010195207,true,1,30,4,1,100,2,38,2,3,6,70,TD
Memphis,American Athletic,East Carolina,American Athletic,401019520,4010195208,true,1,77,2,2,0,14,55,2,43,9,77,TD
East Carolina,American Athletic,Memphis,American Athletic,401019520,4010195209,false,2,25,14,2,27,,,14,55,3,2,PUNT
Houston,American Athletic,SMU,American Athletic,401019522,4010195221,false,1,75,15,1,71,13,20,1,40,5,4,PUNT
SMU,American Athletic,Houston,American Athletic,401019522,4010195222,true,1,30,13,1,72,10,45,2,35,7,43,FG
Houston,American Athletic,SMU,American Athletic,401019522,4010195223,false,1,75,10,1,61,8,26,2,19,6,14,PUNT
SMU,American Athletic,Houston,American Athletic,401019522,4010195224,false,1,27,8,1,47,6,40,1,46,6,20,PUNT
Houston,American Athletic,SMU,American Athletic,401019522,4010195225,false,1,80,6,1,78,5,33,1,7,3,2,PUNT
SMU,American Athletic,Houston,American Athletic,401019522,4010195226,true,1,45,5,1,100,4,3,1,30,5,55,TD
Houston,American Athletic,SMU,American Athletic,401019522,4010195227,false,1,75,4,1,47,1,10,2,53,5,28,PUNT
SMU,American Athletic,Houston,American Athletic,401019522,4010195228,true,1,11,1,2,100,14,35,1,35,6,89,TD
Houston,American Athletic,SMU,American Athletic,401019522,4010195229,true,2,80,14,2,0,12,54,1,41,5,80,TD
Kent State,Mid-American,Bowling Green,Mid-American,401020769,4010207691,false,1,75,15,1,48,11,46,3,14,9,27,PUNT
Bowling Green,Mid-American,Kent State,Mid-American,401020769,4010207692,false,1,9,11,1,3,10,56,,50,1,-6,PUNT
Kent State,Mid-American,Bowling Green,Mid-American,401020769,4010207693,true,1,51,10,1,0,8,44,2,12,5,51,TD
Bowling Green,Mid-American,Kent State,Mid-American,401020769,4010207694,false,1,25,8,1,30,7,28,1,16,3,5,PUNT
Kent State,Mid-American,Bowling Green,Mid-American,401020769,4010207695,false,1,77,7,1,69,6,20,1,8,3,8,PUNT
Bowling Green,Mid-American,Kent State,Mid-American,401020769,4010207696,true,1,45,6,1,88,1,13,5,7,12,56,FG
Kent State,Mid-American,Bowling Green,Mid-American,401020769,4010207697,false,1,75,1,2,71,14,40,1,33,3,4,PUNT
Bowling Green,Mid-American,Kent State,Mid-American,401020769,4010207698,true,2,10,14,2,83,11,35,3,5,9,73,FG
Kent State,Mid-American,Bowling Green,Mid-American,401020769,4010207699,false,2,91,11,2,78,8,5,3,30,5,13,PUNT
Miami (OH),Mid-American,Buffalo,Mid-American,401020770,4010207701,true,1,62,15,1,0,11,12,3,48,7,62,TD
Buffalo,Mid-American,Miami (OH),Mid-American,401020770,4010207702,true,1,25,11,1,100,10,58,,14,2,75,TD
Miami (OH),Mid-American,Buffalo,Mid-American,401020770,4010207703,true,1,73,10,1,0,7,34,3,24,7,73,TD
Buffalo,Mid-American,Miami (OH),Mid-American,401020770,4010207704,true,1,45,7,1,100,4,44,2,50,8,55,TD
Miami (OH),Mid-American,Buffalo,Mid-American,401020770,4010207705,false,1,75,4,1,59,2,9,2,35,6,16,PUNT
Buffalo,Mid-American,Miami (OH),Mid-American,401020770,4010207706,false,1,4,2,2,18,14,12,2,57,4,14,PUNT
Miami (OH),Mid-American,Buffalo,Mid-American,401020770,4010207707,true,2,18,14,2,0,13,13,,59,5,18,TD
Buffalo,Mid-American,Miami (OH),Mid-American,401020770,4010207708,false,2,25,13,2,29,12,12,1,1,3,4,PUNT
Miami (OH),Mid-American,Buffalo,Mid-American,401020770,4010207709,false,2,78,12,2,85,11,1,1,11,3,-7,PUNT
Ball State,Mid-American,Toledo,Mid-American,401020771,4010207711,false,1,75,15,1,29,12,22,2,38,9,44,FUMBLE
Toledo,Mid-American,Ball State,Mid-American,401020771,4010207712,true,1,43,12,1,100,10,6,2,16,7,69,TD
Ball State,Mid-American,Toledo,Mid-American,401020771,4010207713,false,1,75,10,1,69,9,10,,56,3,6,PUNT
Toledo,Mid-American,Ball State,Mid-American,401020771,4010207714,true,1,23,9,1,100,8,25,,45,3,77,TD
Ball State,Mid-American,Toledo,Mid-American,401020771,4010207715,true,1,75,8,1,72,7,43,,42,3,-25,FUMBLE TD
Ball State,Mid-American,Toledo,Mid-American,401020771,4010207716,false,1,75,7,1,48,4,25,3,18,8,27,PUNT
Toledo,Mid-American,Ball State,Mid-American,401020771,4010207717,false,1,11,4,1,16,3,,1,25,3,5,PUNT
Ball State,Mid-American,Toledo,Mid-American,401020771,4010207718,false,1,51,3,1,42,2,12,,48,4,9,DOWNS
Toledo,Mid-American,Ball State,Mid-American,401020771,4010207719,false,1,42,2,1,63,1,13,,59,3,21,INT
Akron,Mid-American,Northern Illinois,Mid-American,401020772,4010207721,false,1,25,15,1,42,12,12,2,48,5,17,PUNT
Northern Illinois,Mid-American,Akron,Mid-American,401020772,4010207722,true,1,85,12,1,0,9,27,2,45,8,85,TD
Akron,Mid-American,Northern Illinois,Mid-American,401020772,4010207723,false,1,25,9,1,68,7,31,1,56,5,43,MISSED FG
Northern Illinois,Mid-American,Akron,Mid-American,401020772,4010207724,false,1,68,7,1,60,6,7,1,24,3,8,PUNT
Akron,Mid-American,Northern Illinois,Mid-American,401020772,4010207725,true,1,23,6,1,100,3,10,2,57,7,77,TD
Northern Illinois,Mid-American,Akron,Mid-American,401020772,4010207726,true,1,75,3,2,0,14,11,3,59,10,75,TD
Akron,Mid-American,Northern Illinois,Mid-American,401020772,4010207727,true,2,25,14,2,90,8,54,5,17,10,65,FG
Northern Illinois,Mid-American,Akron,Mid-American,401020772,4010207728,true,2,75,8,2,12,5,30,3,24,10,63,FG
Akron,Mid-American,Northern Illinois,Mid-American,401020772,4010207729,false,2,25,5,2,34,3,40,1,50,3,9,PUNT
Western Michigan,Mid-American,Ohio,Mid-American,401020773,4010207731,false,1,25,15,1,78,12,10,2,50,7,53,MISSED FG
Ohio,Mid-American,Western Michigan,Mid-American,401020773,4010207732,true,1,78,12,1,0,7,18,4,52,9,78,TD
Western Michigan,Mid-American,Ohio,Mid-American,401020773,4010207733,false,1,18,7,1,19,5,57,1,21,3,1,FUMBLE
Ohio,Mid-American,Western Michigan,Mid-American,401020773,4010207734,true,1,19,5,1,0,4,26,1,31,3,19,TD
Western Michigan,Mid-American,Ohio,Mid-American,401020773,4010207735,true,1,8,4,1,16,2,49,1,37,3,8,PUNT TD
Western Michigan,Mid-American,Ohio,Mid-American,401020773,4010207737,false,1,25,2,1,23,1,56,,53,2,-2,PUNT
Ohio,Mid-American,Western Michigan,Mid-American,401020773,4010207738,false,1,51,1,2,22,12,2,4,54,9,29,MISSED FG
Western Michigan,Mid-American,Ohio,Mid-American,401020773,4010207739,false,2,22,12,2,32,8,20,3,42,6,10,INT
Appalachian State,Sun Belt,Coastal Carolina,Sun Belt,401021683,4010216831,false,1,58,15,1,51,13,37,1,23,3,7,PUNT
Coastal Carolina,Sun Belt,Appalachian State,Sun Belt,401021683,4010216832,false,1,2,13,1,10,11,36,2,1,3,8,PUNT
Appalachian State,Sun Belt,Coastal Carolina,Sun Belt,401021683,4010216833,true,1,37,11,1,0,10,16,1,20,3,37,TD
Coastal Carolina,Sun Belt,Appalachian State,Sun Belt,401021683,4010216834,false,1,25,10,1,29,8,48,1,28,3,4,PUNT
Appalachian State,Sun Belt,Coastal Carolina,Sun Belt,401021683,4010216835,true,1,69,8,1,38,5,57,2,51,7,31,INT TD
Appalachian State,Sun Belt,Coastal Carolina,Sun Belt,401021683,4010216837,false,1,63,5,1,71,4,49,1,,3,-8,PUNT
Coastal Carolina,Sun Belt,Appalachian State,Sun Belt,401021683,4010216838,false,1,25,4,1,30,3,2,1,47,3,5,PUNT
Appalachian State,Sun Belt,Coastal Carolina,Sun Belt,401021683,4010216839,false,1,71,3,2,22,14,15,3,47,8,49,DOWNS
South Alabama,Sun Belt,Arkansas State,Sun Belt,401021684,4010216841,false,1,79,15,1,76,13,42,1,18,3,3,PUNT
Arkansas State,Sun Belt,South Alabama,Sun Belt,401021684,4010216842,false,1,55,13,1,57,12,58,,44,3,2,PUNT
South Alabama,Sun Belt,Arkansas State,Sun Belt,401021684,4010216843,false,1,89,12,1,96,11,30,1,28,3,-7,PUNT
Arkansas State,Sun Belt,South Alabama,Sun Belt,401021684,4010216844,false,1,43,11,1,46,9,35,1,55,3,3,PUNT
South Alabama,Sun Belt,Arkansas State,Sun Belt,401021684,4010216845,false,1,86,9,1,77,7,50,1,45,3,9,PUNT
Arkansas State,Sun Belt,South Alabama,Sun Belt,401021684,4010216846,false,1,35,7,1,55,5,47,2,3,6,20,DOWNS
South Alabama,Sun Belt,Arkansas State,Sun Belt,401021684,4010216848,false,1,56,5,1,47,2,21,3,26,6,9,PUNT
Arkansas State,Sun Belt,South Alabama,Sun Belt,401021684,4010216849,true,1,20,2,2,100,14,1,3,20,9,80,TD
Louisiana Monroe,Sun Belt,Georgia Southern,Sun Belt,401021685,4010216851,true,1,25,15,1,100,12,26,2,34,7,75,TD
Georgia Southern,Sun Belt,Louisiana Monroe,Sun Belt,401021685,4010216852,false,1,76,12,1,9,6,55,5,31,10,67,MISSED FG
Louisiana Monroe,Sun Belt,Georgia Southern,Sun Belt,401021685,4010216853,true,1,20,6,1,100,6,43,,12,1,80,TD
Georgia Southern,Sun Belt,Louisiana Monroe,Sun Belt,401021685,4010216854,false,1,92,6,1,85,4,38,2,5,3,7,PUNT
Louisiana Monroe,Sun Belt,Georgia Southern,Sun Belt,401021685,4010216855,false,1,41,4,1,40,3,6,1,32,3,-1,PUNT
Georgia Southern,Sun Belt,Louisiana Monroe,Sun Belt,401021685,4010216856,false,1,77,3,1,70,,,3,6,5,7,PUNT
Louisiana Monroe,Sun Belt,Georgia Southern,Sun Belt,401021685,4010216857,true,2,24,14,2,100,13,58,,40,2,76,TD
Georgia Southern,Sun Belt,Louisiana Monroe,Sun Belt,401021685,4010216858,true,2,74,13,2,21,5,40,8,18,14,53,FG
Louisiana Monroe,Sun Belt,Georgia Southern,Sun Belt,401021685,4010216859,true,2,14,5,2,100,2,49,2,51,7,86,TD
Georgia State,Sun Belt,Texas State,Sun Belt,401021686,4010216861,true,1,25,15,1,100,11,9,3,51,9,75,TD
Texas State,Sun Belt,Georgia State,Sun Belt,401021686,4010216862,true,1,75,11,1,0,9,23,1,46,6,75,TD
Georgia State,Sun Belt,Texas State,Sun Belt,401021686,4010216863,false,1,25,9,1,25,8,31,,52,3,0,PUNT
Texas State,Sun Belt,Georgia State,Sun Belt,401021686,4010216864,true,1,44,8,1,0,5,46,2,45,7,44,TD
Georgia State,Sun Belt,Texas State,Sun Belt,401021686,4010216865,false,1,25,5,1,67,1,8,4,38,11,42,DOWNS
