offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Nebraska,Big Ten,Illinois,Big Ten,401012813,40101281324,false,4,28,9,4,41,9,6,,11,1,13,FUMBLE
Illinois,Big Ten,Nebraska,Big Ten,401012813,40101281325,true,4,39,9,4,0,7,44,1,22,3,39,TD
Nebraska,Big Ten,Illinois,Big Ten,401012813,40101281326,true,4,25,7,4,100,6,7,1,37,3,75,TD
Illinois,Big Ten,Nebraska,Big Ten,401012813,40101281327,true,4,93,6,4,0,3,20,2,47,7,93,TD
Nebraska,Big Ten,Illinois,Big Ten,401012813,40101281328,false,4,28,3,4,33,1,1,2,19,3,5,PUNT
Illinois,Big Ten,Nebraska,Big Ten,401012813,40101281329,false,4,69,1,4,50,,24,,37,3,19,INT
Nebraska,Big Ten,Illinois,Big Ten,401012813,40101281330,false,4,57,,4,64,,,,24,1,7,END OF GAME
Michigan,Big Ten,Rutgers,Big Ten,401012848,40101284810,false,2,50,2,2,48,,45,1,47,3,2,PUNT
Rutgers,Big Ten,Michigan,Big Ten,401012848,40101284811,false,2,18,,2,22,,,,45,1,4,END OF HALF
Michigan,Big Ten,Rutgers,Big Ten,401012848,40101284812,true,3,73,15,3,0,11,12,3,48,8,73,TD
Rutgers,Big Ten,Michigan,Big Ten,401012848,40101284813,false,3,18,11,3,56,7,57,3,15,7,38,PUNT
Michigan,Big Ten,Rutgers,Big Ten,401012848,40101284814,false,3,93,7,3,65,5,7,2,50,6,28,PUNT
Rutgers,Big Ten,Michigan,Big Ten,401012848,40101284815,false,3,12,5,3,48,2,41,2,26,6,30,FUMBLE
Michigan,Big Ten,Rutgers,Big Ten,401012848,40101284816,true,3,42,2,3,0,,8,2,33,5,42,TD
Rutgers,Big Ten,Michigan,Big Ten,401012848,40101284817,false,3,19,,4,44,11,37,3,31,6,25,PUNT
Michigan,Big Ten,Rutgers,Big Ten,401012848,40101284818,true,4,61,11,4,0,11,26,,11,1,61,TD
Rutgers,Big Ten,Michigan,Big Ten,401012848,40101284819,false,4,24,11,4,25,9,45,1,41,3,1,PUNT
Michigan,Big Ten,Rutgers,Big Ten,401012848,40101284820,false,4,58,9,4,66,7,34,2,11,3,-8,PUNT
Rutgers,Big Ten,Michigan,Big Ten,401012848,40101284821,false,4,15,7,4,53,1,38,5,56,12,38,INT
Michigan,Big Ten,Rutgers,Big Ten,401012848,40101284822,false,4,76,1,4,87,,,1,38,3,11,Uncategorized
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285910,true,2,64,9,2,100,8,11,1,15,5,36,TD
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285911,true,2,75,8,2,0,3,4,5,7,10,75,TD
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285912,false,2,46,3,2,49,2,35,,29,2,3,INT
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285913,true,2,55,2,2,14,,7,2,28,7,41,FG
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285914,false,2,31,,2,31,,,,7,0,0,Uncategorized
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285915,true,3,19,15,3,100,11,26,3,34,9,81,TD
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285916,false,3,72,11,3,39,8,57,2,29,5,33,FUMBLE
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285917,true,3,39,8,3,95,7,5,1,52,8,56,FG
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285918,true,3,27,7,3,0,6,45,,20,2,27,TD
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285919,false,3,35,6,3,37,5,44,1,1,3,2,PUNT
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285920,false,3,71,5,3,53,3,45,1,59,5,18,PUNT
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285921,false,3,11,3,3,31,1,59,1,46,5,20,PUNT
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285922,true,3,59,1,4,21,12,25,4,34,10,38,FG
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285923,false,4,40,12,4,55,10,14,2,11,4,15,PUNT
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285924,true,4,88,10,4,0,4,54,5,20,9,88,TD
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285925,true,4,40,4,4,76,2,32,2,22,5,36,FG
Maryland,Big Ten,Indiana,Big Ten,401012859,40101285926,false,4,83,2,4,53,,52,1,40,6,30,FUMBLE
Indiana,Big Ten,Maryland,Big Ten,401012859,40101285927,false,4,53,,4,50,,,,52,3,-3,END OF GAME
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287010,false,2,81,4,2,83,2,47,1,59,3,-2,PUNT
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287011,true,2,46,2,2,72,,56,1,51,6,26,FG
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287012,false,2,87,,2,94,,,,56,3,-7,END OF HALF
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287013,false,3,75,15,3,64,13,50,1,10,5,11,INT
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287014,false,3,58,13,3,62,11,43,2,7,3,4,PUNT
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287015,true,3,80,11,3,0,9,19,2,24,6,80,TD
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287016,false,3,40,9,3,80,7,3,2,16,7,40,MISSED FG
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287017,false,3,80,7,3,64,5,3,2,,6,16,INT
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287018,true,3,58,5,3,100,4,27,,36,2,42,TD
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287019,false,3,75,4,4,20,12,26,7,1,19,55,MISSED FG
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287020,false,4,20,12,4,25,10,26,2,,3,5,PUNT
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287021,true,4,46,10,4,0,9,27,,59,4,46,TD
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287022,false,4,37,9,4,37,8,53,,34,3,0,PUNT
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287023,false,4,70,8,4,66,6,16,2,37,3,4,PUNT
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287024,false,4,25,6,4,51,4,26,1,50,4,26,FUMBLE
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287025,false,4,51,4,4,49,2,41,1,45,3,2,PUNT
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287026,false,4,10,2,4,42,1,34,1,7,5,32,FUMBLE
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287027,false,4,42,1,4,30,,,1,34,4,12,END OF GAME
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288610,false,2,81,11,2,27,6,55,4,10,10,54,MISSED FG
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288611,false,2,27,6,2,29,5,55,1,,3,2,PUNT
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288612,true,2,55,5,2,0,1,29,4,26,11,55,TD
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288613,true,2,25,1,2,74,,30,,59,7,49,FG
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288614,false,2,75,,2,78,,,,30,1,-3,END OF HALF
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288615,false,3,75,15,3,38,12,14,2,46,6,37,PUNT
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288616,false,3,5,12,3,10,11,19,,55,3,5,PUNT
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288617,false,3,59,11,3,33,8,20,2,59,7,26,PUNT
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288618,true,3,6,8,3,80,5,35,2,45,8,74,FG
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288619,false,3,75,5,3,56,4,5,1,30,4,19,PUNT
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288620,false,3,3,4,3,22,2,31,1,34,4,19,PUNT
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288621,false,3,65,2,3,40,,56,1,35,4,25,PUNT
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288622,true,3,1,,3,1,,42,,14,4,-1,SF
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288623,false,3,50,,4,46,14,12,1,30,3,4,PUNT
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288624,true,4,2,14,4,2,14,3,,9,1,-2,FUMBLE TD
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288625,false,4,25,14,4,25,13,56,,7,1,-10,FUMBLE
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288626,true,4,15,13,4,18,12,22,1,34,4,-3,FG
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288627,false,4,25,12,4,19,11,19,1,3,3,-6,PUNT
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288628,false,4,51,11,4,4,6,22,4,57,9,38,FUMBLE
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288629,false,4,13,6,4,45,5,11,1,11,5,32,INT
Ohio State,Big Ten,Michigan State,Big Ten,401012886,40101288630,true,4,42,5,4,0,1,12,3,59,8,42,TD
Michigan State,Big Ten,Ohio State,Big Ten,401012886,40101288631,false,4,11,1,4,22,,,1,12,2,11,Uncategorized
Iowa State,Big 12,Baylor,Big 12,401013035,40101303510,true,3,45,11,3,80,9,32,2,25,6,35,FG
Baylor,Big 12,Iowa State,Big 12,401013035,40101303511,true,3,92,9,3,0,1,49,7,43,15,92,TD
Iowa State,Big 12,Baylor,Big 12,401013035,40101303512,true,3,43,1,3,100,,19,1,30,4,57,TD
Baylor,Big 12,Iowa State,Big 12,401013035,40101303513,true,3,70,,4,0,12,19,2,54,8,70,TD
Iowa State,Big 12,Baylor,Big 12,401013035,40101303514,false,4,23,12,4,38,9,29,2,50,4,15,PUNT
Baylor,Big 12,Iowa State,Big 12,401013035,40101303515,false,4,73,9,4,12,4,49,4,40,14,61,DOWNS
Iowa State,Big 12,Baylor,Big 12,401013035,40101303516,false,4,12,4,4,42,2,18,2,31,6,30,PUNT
Baylor,Big 12,Iowa State,Big 12,401013035,40101303517,false,4,78,2,4,15,1,21,,57,7,63,DOWNS
Iowa State,Big 12,Baylor,Big 12,401013035,40101303518,false,4,15,1,4,13,,,1,21,2,-2,END OF GAME
Kansas,Big 12,Kansas State,Big 12,401013054,40101305410,false,3,29,14,3,36,14,3,,52,4,-7,DOWNS
Kansas State,Big 12,Kansas,Big 12,401013054,40101305411,true,3,36,14,3,100,11,59,2,4,5,64,TD
Kansas,Big 12,Kansas State,Big 12,401013054,40101305412,true,3,75,11,3,0,7,43,4,16,9,75,TD
Kansas State,Big 12,Kansas,Big 12,401013054,40101305413,true,3,25,7,3,100,2,57,4,46,11,75,TD
Kansas,Big 12,Kansas State,Big 12,401013054,40101305414,false,3,76,2,3,74,2,49,,8,0,2,FUMBLE
Kansas State,Big 12,Kansas,Big 12,401013054,40101305415,false,3,74,2,3,72,,7,2,42,4,-2,DOWNS
Kansas,Big 12,Kansas State,Big 12,401013054,40101305416,true,3,71,,4,0,14,46,,21,2,71,TD
Kansas State,Big 12,Kansas,Big 12,401013054,40101305417,false,4,25,14,4,49,12,14,2,32,6,24,DOWNS
Kansas,Big 12,Kansas State,Big 12,401013054,40101305418,false,4,49,12,4,43,11,23,,51,3,6,PUNT
Kansas State,Big 12,Kansas,Big 12,401013054,40101305419,false,4,20,11,4,39,8,29,2,54,5,19,PUNT
Kansas,Big 12,Kansas State,Big 12,401013054,40101305420,false,4,82,8,4,89,5,2,3,27,3,-7,PUNT
Kansas State,Big 12,Kansas,Big 12,401013054,40101305421,true,4,40,5,4,100,2,46,2,16,6,60,TD
Kansas,Big 12,Kansas State,Big 12,401013054,40101305422,false,4,75,2,4,49,,20,2,26,11,26,FUMBLE
Kansas State,Big 12,Kansas,Big 12,401013054,40101305423,false,4,34,,4,32,,,,20,1,-2,END OF GAME
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307010,false,2,75,7,2,24,4,53,2,29,11,51,MISSED FG
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307011,false,2,24,4,2,31,3,30,1,23,3,7,PUNT
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307012,false,2,63,3,2,60,2,34,,56,3,3,PUNT
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307013,true,2,15,2,2,100,1,25,1,9,4,85,TD
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307014,true,2,75,1,2,0,,31,,54,5,75,TD
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307015,false,2,35,,2,69,,,,31,5,34,END OF HALF
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307016,false,3,75,15,3,54,13,21,1,39,3,21,PUNT
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307017,false,3,11,13,3,60,10,25,2,56,7,49,DOWNS
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307018,true,3,60,10,3,0,7,32,2,53,9,60,TD
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307019,false,3,25,7,3,14,6,11,1,21,3,-11,PUNT
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307020,false,3,60,6,3,36,3,31,2,40,7,24,PUNT
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307021,true,3,7,3,3,100,,,3,31,8,93,TD
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307022,true,4,75,15,4,0,12,20,2,40,10,75,TD
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307023,false,4,14,12,4,43,8,38,3,42,6,29,PUNT
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307024,false,4,77,8,4,40,6,9,2,29,8,41,FUMBLE
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307025,true,4,36,6,4,100,3,29,2,40,6,64,TD
Oklahoma State,Big 12,Oklahoma,Big 12,401013070,40101307026,true,4,71,3,4,0,1,3,2,26,9,71,TD
Oklahoma,Big 12,Oklahoma State,Big 12,401013070,40101307027,false,4,52,1,4,63,,,1,3,3,11,END OF 4TH QUARTER
TCU,Big 12,West Virginia,Big 12,401013077,40101307710,false,2,72,7,2,71,6,32,1,3,3,1,PUNT
West Virginia,Big 12,TCU,Big 12,401013077,40101307711,true,2,24,6,2,100,5,9,1,23,5,76,TD
West Virginia,Big 12,TCU,Big 12,401013077,40101307712,true,2,83,5,2,100,3,42,1,27,5,17,TD
TCU,Big 12,West Virginia,Big 12,401013077,40101307713,false,2,75,3,2,69,2,13,1,29,3,6,PUNT
West Virginia,Big 12,TCU,Big 12,401013077,40101307714,true,2,36,2,2,100,1,39,,34,4,64,TD
TCU,Big 12,West Virginia,Big 12,401013077,40101307715,false,2,75,1,2,53,,,1,39,7,22,END OF HALF
TCU,Big 12,West Virginia,Big 12,401013077,40101307716,true,3,96,15,3,92,14,13,,47,3,-4,SF
West Virginia,Big 12,TCU,Big 12,401013077,40101307717,true,3,40,14,3,100,13,12,1,1,4,60,TD
TCU,Big 12,West Virginia,Big 12,401013077,40101307718,false,3,75,13,3,67,10,33,2,39,5,8,FUMBLE
TCU,Big 12,West Virginia,Big 12,401013077,40101307719,true,3,43,10,3,0,9,48,,45,3,43,TD
West Virginia,Big 12,TCU,Big 12,401013077,40101307720,false,3,28,9,3,45,6,42,3,6,5,17,PUNT
TCU,Big 12,West Virginia,Big 12,401013077,40101307721,false,3,72,6,3,72,5,5,1,37,3,0,PUNT
West Virginia,Big 12,TCU,Big 12,401013077,40101307722,true,3,41,5,3,100,1,25,3,40,11,59,TD
TCU,Big 12,West Virginia,Big 12,401013077,40101307723,false,3,75,1,3,70,,,1,25,3,5,PUNT
West Virginia,Big 12,TCU,Big 12,401013077,40101307724,true,3,35,,4,100,10,55,4,5,10,65,TD
TCU,Big 12,West Virginia,Big 12,401013077,40101307725,false,4,73,10,4,45,7,15,3,40,6,28,PUNT
West Virginia,Big 12,TCU,Big 12,401013077,40101307726,false,4,12,7,4,41,5,23,1,52,4,29,PUNT
TCU,Big 12,West Virginia,Big 12,401013077,40101307727,false,4,86,5,4,77,4,23,1,,3,27,FUMBLE
West Virginia,Big 12,TCU,Big 12,401013077,40101307728,false,4,58,4,4,94,,,4,23,8,36,Uncategorized
NC State,ACC,Wake Forest,ACC,401013167,40101316710,true,2,25,9,2,100,4,36,5,11,11,75,TD
Wake Forest,ACC,NC State,ACC,401013167,40101316711,false,2,75,4,2,61,2,22,2,14,4,14,PUNT
NC State,ACC,Wake Forest,ACC,401013167,40101316712,false,2,19,2,2,43,,43,1,39,8,24,PUNT
Wake Forest,ACC,NC State,ACC,401013167,40101316713,false,2,81,,2,74,,,,43,2,7,END OF HALF
Wake Forest,ACC,NC State,ACC,401013167,40101316714,true,3,75,15,3,16,11,47,3,13,10,59,FG
NC State,ACC,Wake Forest,ACC,401013167,40101316715,false,3,25,11,3,50,8,51,2,56,5,25,PUNT
Wake Forest,ACC,NC State,ACC,401013167,40101316716,false,3,84,8,3,88,7,30,1,21,3,-4,PUNT
NC State,ACC,Wake Forest,ACC,401013167,40101316717,true,3,58,7,3,94,3,40,3,50,10,36,FG
Wake Forest,ACC,NC State,ACC,401013167,40101316718,true,3,83,3,3,0,2,5,1,35,4,83,TD
NC State,ACC,Wake Forest,ACC,401013167,40101316719,true,3,25,2,4,100,14,53,2,12,6,75,TD
Wake Forest,ACC,NC State,ACC,401013167,40101316720,false,4,75,14,4,69,12,5,2,48,6,6,PUNT
NC State,ACC,Wake Forest,ACC,401013167,40101316721,false,4,31,12,4,61,9,16,2,49,7,30,DOWNS
Wake Forest,ACC,NC State,ACC,401013167,40101316722,true,4,61,9,4,0,6,7,3,9,9,61,TD
NC State,ACC,Wake Forest,ACC,401013167,40101316723,false,4,26,6,4,80,1,39,4,28,10,54,DOWNS
Wake Forest,ACC,NC State,ACC,401013167,40101316724,true,4,80,1,4,0,,30,1,9,8,80,TD
NC State,ACC,Wake Forest,ACC,401013167,40101316725,false,4,10,,4,49,,,,30,3,39,Uncategorized
Louisville,ACC,Syracuse,ACC,401013168,40101316810,false,2,75,9,2,75,8,57,,8,2,-1,FUMBLE
Syracuse,ACC,Louisville,ACC,401013168,40101316811,true,2,76,8,2,79,8,6,,51,4,3,FG
Louisville,ACC,Syracuse,ACC,401013168,40101316812,false,2,75,8,2,72,7,34,,32,2,3,INT
Syracuse,ACC,Louisville,ACC,401013168,40101316813,true,2,98,7,2,100,5,58,1,36,3,2,TD
Louisville,ACC,Syracuse,ACC,401013168,40101316814,false,2,75,5,2,79,5,19,,39,2,-4,FUMBLE
Syracuse,ACC,Louisville,ACC,401013168,40101316815,true,2,78,5,2,83,2,53,2,26,7,5,FG
Louisville,ACC,Syracuse,ACC,401013168,40101316816,false,2,75,2,2,75,2,46,,7,1,0,INT
Syracuse,ACC,Louisville,ACC,401013168,40101316817,true,2,61,2,2,100,1,28,1,18,5,39,TD
Louisville,ACC,Syracuse,ACC,401013168,40101316818,false,2,75,1,2,55,,20,1,8,5,20,PUNT
Syracuse,ACC,Louisville,ACC,401013168,40101316819,false,2,13,,2,27,,,,20,3,14,END OF HALF
Syracuse,ACC,Louisville,ACC,401013168,40101316820,true,3,25,15,3,100,13,34,1,26,5,75,TD
Louisville,ACC,Syracuse,ACC,401013168,40101316821,false,3,83,13,3,84,11,28,2,6,3,-1,PUNT
Syracuse,ACC,Louisville,ACC,401013168,40101316822,false,3,41,11,3,96,6,50,4,38,11,55,INT
Louisville,ACC,Syracuse,ACC,401013168,40101316823,false,3,80,6,3,83,4,38,2,12,3,-3,PUNT
Syracuse,ACC,Louisville,ACC,401013168,40101316824,false,3,37,4,3,40,3,13,1,25,3,3,PUNT
Louisville,ACC,Syracuse,ACC,401013168,40101316825,true,3,95,3,3,0,,6,3,7,7,95,TD
Syracuse,ACC,Louisville,ACC,401013168,40101316826,true,3,9,,4,100,13,44,1,22,5,91,TD
Louisville,ACC,Syracuse,ACC,401013168,40101316827,false,4,75,13,4,59,11,21,2,23,5,16,PUNT
Syracuse,ACC,Louisville,ACC,401013168,40101316828,true,4,50,11,4,80,8,54,2,27,7,30,FG
Louisville,ACC,Syracuse,ACC,401013168,40101316829,true,4,75,8,4,14,6,18,2,36,7,61,FG
Syracuse,ACC,Louisville,ACC,401013168,40101316830,false,4,25,6,4,25,6,10,,8,1,9,FUMBLE
Louisville,ACC,Syracuse,ACC,401013168,40101316831,false,4,34,6,4,25,4,16,1,54,4,5,DOWNS
Syracuse,ACC,Louisville,ACC,401013168,40101316832,false,4,29,4,4,54,1,36,2,40,6,22,DOWNS
Louisville,ACC,Syracuse,ACC,401013168,40101316833,true,4,51,1,4,0,1,19,,17,2,51,TD
Syracuse,ACC,Louisville,ACC,401013168,40101316834,false,4,25,1,4,25,,,1,19,0,0,Uncategorized
Boston College,ACC,Clemson,ACC,401013169,40101316910,false,2,61,4,2,53,3,31,1,9,4,-5,PUNT
Clemson,ACC,Boston College,ACC,401013169,40101316911,false,2,90,3,2,42,,,3,31,12,48,DOWNS
Boston College,ACC,Clemson,ACC,401013169,40101316913,false,3,23,15,3,21,13,13,1,47,3,-2,PUNT
Clemson,ACC,Boston College,ACC,401013169,40101316914,true,3,64,13,3,0,11,56,1,17,3,64,TD
Boston College,ACC,Clemson,ACC,401013169,40101316915,false,3,25,11,3,39,10,6,1,50,5,14,PUNT
Clemson,ACC,Boston College,ACC,401013169,40101316916,false,3,83,10,3,86,7,59,2,7,3,-3,PUNT
Boston College,ACC,Clemson,ACC,401013169,40101316917,false,3,52,7,3,71,5,12,2,47,7,20,DOWNS
Clemson,ACC,Boston College,ACC,401013169,40101316918,false,3,72,5,3,49,2,25,2,47,4,23,PUNT
Boston College,ACC,Clemson,ACC,401013169,40101316919,false,3,21,2,3,26,,51,1,34,4,5,PUNT
Clemson,ACC,Boston College,ACC,401013169,40101316920,false,3,61,,4,56,13,,2,51,6,5,PUNT
Boston College,ACC,Clemson,ACC,401013169,40101316921,true,4,12,13,4,18,11,39,1,21,3,6,PUNT TD
Boston College,ACC,Clemson,ACC,401013169,40101316922,false,4,28,11,4,50,9,20,2,19,5,22,PUNT
Clemson,ACC,Boston College,ACC,401013169,40101316923,false,4,80,9,4,72,7,43,1,37,3,8,PUNT
Boston College,ACC,Clemson,ACC,401013169,40101316924,false,4,26,7,4,25,6,3,1,40,3,-1,PUNT
Clemson,ACC,Boston College,ACC,401013169,40101316925,false,4,73,6,4,38,3,36,2,27,6,35,INT
Boston College,ACC,Clemson,ACC,401013169,40101316926,false,4,9,3,4,29,2,36,1,,4,20,PUNT
Clemson,ACC,Boston College,ACC,401013169,40101316927,false,4,76,2,4,42,,,2,36,5,34,END OF 4TH QUARTER
Duke,ACC,North Carolina,ACC,401013170,40101317010,true,2,25,9,2,100,6,47,3,8,9,75,TD
North Carolina,ACC,Duke,ACC,401013170,40101317011,true,2,89,6,2,0,6,14,,33,1,89,TD
Duke,ACC,North Carolina,ACC,401013170,40101317012,false,2,25,6,2,90,1,28,4,46,14,65,MISSED FG
North Carolina,ACC,Duke,ACC,401013170,40101317013,false,2,80,1,2,82,,51,,37,4,-2,PUNT
Duke,ACC,North Carolina,ACC,401013170,40101317014,true,2,33,,2,100,,8,,43,3,67,TD
North Carolina,ACC,Duke,ACC,401013170,40101317015,false,2,77,,2,70,,,,8,1,7,END OF HALF
Duke,ACC,North Carolina,ACC,401013170,40101317016,false,3,16,14,3,78,10,52,4,4,13,62,MISSED FG
North Carolina,ACC,Duke,ACC,401013170,40101317017,false,3,57,10,3,52,9,14,1,38,4,5,PUNT
Duke,ACC,North Carolina,ACC,401013170,40101317018,false,3,28,9,3,76,7,10,2,4,6,48,FUMBLE
North Carolina,ACC,Duke,ACC,401013170,40101317019,false,3,76,7,3,75,5,52,1,18,3,1,PUNT
Duke,ACC,North Carolina,ACC,401013170,40101317020,false,3,41,5,3,45,4,23,1,29,4,4,FUMBLE
North Carolina,ACC,Duke,ACC,401013170,40101317021,false,3,46,4,3,40,2,39,1,44,3,-1,PUNT
Duke,ACC,North Carolina,ACC,401013170,40101317022,true,3,22,2,3,100,1,35,1,4,3,78,TD
North Carolina,ACC,Duke,ACC,401013170,40101317023,false,3,78,1,3,70,,,1,35,3,8,PUNT
Duke,ACC,North Carolina,ACC,401013170,40101317024,false,4,25,14,4,41,13,47,1,6,4,16,PUNT
North Carolina,ACC,Duke,ACC,401013170,40101317025,false,4,70,13,4,65,12,27,1,20,3,5,PUNT
Duke,ACC,North Carolina,ACC,401013170,40101317026,false,4,19,12,4,27,10,32,1,55,5,8,PUNT
North Carolina,ACC,Duke,ACC,401013170,40101317027,false,4,48,10,4,31,8,12,2,20,5,17,DOWNS
Duke,ACC,North Carolina,ACC,401013170,40101317028,false,4,31,8,4,52,5,16,2,56,6,21,PUNT
North Carolina,ACC,Duke,ACC,401013170,40101317029,true,4,80,5,4,0,1,11,4,5,16,80,TD
Duke,ACC,North Carolina,ACC,401013170,40101317030,false,4,76,1,4,74,,53,,18,4,-2,INT
North Carolina,ACC,Duke,ACC,401013170,40101317031,false,4,80,,4,39,,,,53,5,41,END OF GAME
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317110,true,2,33,8,2,100,6,18,1,50,6,67,TD
Florida State,ACC,Notre Dame,FBS Independents,401013171,40101317111,false,2,68,6,2,47,4,44,1,34,5,21,PUNT
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317112,false,2,7,4,2,37,1,41,3,3,8,30,PUNT
Florida State,ACC,Notre Dame,FBS Independents,401013171,40101317113,false,2,81,1,2,35,,,1,41,7,46,END OF HALF
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317114,false,3,25,15,3,28,14,20,,40,3,3,INT
Florida State,ACC,Notre Dame,FBS Independents,401013171,40101317115,true,3,30,14,3,0,13,35,,45,4,30,TD
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317116,true,3,25,13,3,82,10,8,3,27,8,57,FG
Florida State,ACC,Notre Dame,FBS Independents,401013171,40101317117,false,3,65,10,3,55,8,44,1,24,5,10,PUNT
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317118,false,3,46,8,3,53,8,4,,40,3,7,INT
Florida State,ACC,Notre Dame,FBS Independents,401013171,40101317119,false,3,48,8,3,3,3,40,4,24,10,45,DOWNS
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317120,true,3,3,3,4,100,13,10,5,30,12,97,TD
Florida State,ACC,Notre Dame,FBS Independents,401013171,40101317121,false,4,75,13,4,72,12,13,,57,3,3,PUNT
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317122,false,4,36,12,4,45,10,11,2,2,3,9,PUNT
Florida State,ACC,Notre Dame,FBS Independents,401013171,40101317123,false,4,79,10,4,22,6,45,3,26,12,76,DOWNS
Notre Dame,FBS Independents,Florida State,ACC,401013171,40101317124,false,4,3,6,4,54,,,6,45,10,51,Uncategorized
Miami,ACC,Georgia Tech,ACC,401013172,40101317211,true,2,30,1,2,0,,40,,53,3,30,TD
Georgia Tech,ACC,Miami,ACC,401013172,40101317212,false,2,26,,2,32,,,,40,1,6,END OF HALF
Georgia Tech,ACC,Miami,ACC,401013172,40101317213,false,3,29,14,3,30,,,14,44,3,1,PUNT
Georgia Tech,ACC,Miami,ACC,401013172,40101317215,true,3,90,13,3,95,11,2,2,17,4,5,FG
Miami,ACC,Georgia Tech,ACC,401013172,40101317216,false,3,75,11,3,71,9,4,1,58,3,4,PUNT
