offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Ole Miss,SEC,Texas Tech,Big 12,401012253,4010122533,true,1,0,10,1,0,10,17,,15,0,0,TD
Texas Tech,Big 12,Ole Miss,SEC,401012253,4010122534,false,1,26,10,1,30,9,12,1,5,3,4,PUNT
Ole Miss,SEC,Texas Tech,Big 12,401012253,4010122535,true,1,72,9,1,7,4,30,4,42,14,65,FG
Texas Tech,Big 12,Ole Miss,SEC,401012253,4010122536,false,1,25,4,1,27,2,57,1,33,3,2,PUNT
Ole Miss,SEC,Texas Tech,Big 12,401012253,4010122537,true,1,60,2,1,0,1,8,1,49,5,60,TD
Texas Tech,Big 12,Ole Miss,SEC,401012253,4010122538,true,1,51,1,2,93,12,17,3,51,9,42,FG
Ole Miss,SEC,Texas Tech,Big 12,401012253,4010122539,false,2,75,12,2,57,11,7,1,10,4,18,PUNT
Stephen F. Austin,,Mississippi State,SEC,401012254,4010122541,false,1,75,15,1,79,13,22,1,38,3,-4,PUNT
Mississippi State,SEC,Stephen F. Austin,,401012254,4010122542,true,1,47,13,1,100,13,10,,12,1,53,TD
Stephen F. Austin,,Mississippi State,SEC,401012254,4010122543,false,1,75,13,1,78,12,10,1,,3,-3,PUNT
Mississippi State,SEC,Stephen F. Austin,,401012254,4010122544,false,1,34,12,1,77,10,27,1,43,6,43,MISSED FG
Stephen F. Austin,,Mississippi State,SEC,401012254,4010122545,false,1,77,10,1,91,8,15,2,12,3,-14,PUNT
Mississippi State,SEC,Stephen F. Austin,,401012254,4010122546,true,1,81,8,1,100,5,22,2,53,5,19,TD
Stephen F. Austin,,Mississippi State,SEC,401012254,4010122547,false,1,72,5,1,56,3,59,1,23,4,16,PUNT
Mississippi State,SEC,Stephen F. Austin,,401012254,4010122548,true,1,16,3,1,100,3,34,,25,1,84,TD
Stephen F. Austin,,Mississippi State,SEC,401012254,4010122549,true,1,82,3,2,19,13,1,5,33,15,63,FG
UT Martin,,Missouri,SEC,401012255,4010122551,false,1,75,15,1,68,13,56,1,4,3,7,PUNT
Missouri,SEC,UT Martin,,401012255,4010122552,true,1,38,13,1,100,10,58,2,58,9,62,TD
UT Martin,,Missouri,SEC,401012255,4010122553,false,1,75,10,1,74,7,57,3,1,3,1,PUNT
Missouri,SEC,UT Martin,,401012255,4010122554,true,1,56,7,1,100,7,22,,35,3,44,TD
UT Martin,,Missouri,SEC,401012255,4010122555,false,1,75,7,1,60,4,30,2,52,6,15,PUNT
Missouri,SEC,UT Martin,,401012255,4010122556,true,1,45,4,2,100,14,57,4,33,13,55,TD
UT Martin,,Missouri,SEC,401012255,4010122557,false,2,82,14,2,68,14,12,,45,2,14,FUMBLE
Missouri,SEC,UT Martin,,401012255,4010122558,true,2,68,14,2,100,12,55,1,17,3,32,TD
UT Martin,,Missouri,SEC,401012255,4010122559,true,2,75,12,2,0,9,34,3,21,9,75,TD
South Carolina,SEC,Coastal Carolina,Sun Belt,401012256,4010122561,true,1,20,15,1,100,12,2,2,58,8,80,TD
Coastal Carolina,Sun Belt,South Carolina,SEC,401012256,4010122562,false,1,75,12,1,70,9,40,2,22,4,5,PUNT
South Carolina,SEC,Coastal Carolina,Sun Belt,401012256,4010122563,true,1,31,9,1,100,5,2,4,38,10,69,TD
Coastal Carolina,Sun Belt,South Carolina,SEC,401012256,4010122564,true,1,75,5,2,22,12,1,8,1,15,53,FG
South Carolina,SEC,Coastal Carolina,Sun Belt,401012256,4010122565,true,2,28,12,2,100,6,3,5,58,14,72,TD
Coastal Carolina,Sun Belt,South Carolina,SEC,401012256,4010122566,false,2,75,6,2,38,3,15,2,48,5,37,PUNT
South Carolina,SEC,Coastal Carolina,Sun Belt,401012256,4010122567,false,2,20,3,2,15,1,48,1,27,3,-5,PUNT
Coastal Carolina,Sun Belt,South Carolina,SEC,401012256,4010122568,false,2,61,1,2,60,,59,,49,3,1,PUNT
South Carolina,SEC,Coastal Carolina,Sun Belt,401012256,4010122569,true,2,24,,2,100,,14,,45,5,76,TD
Tennessee,SEC,West Virginia,Big 12,401012257,4010122571,false,1,25,15,1,10,13,25,1,35,3,-15,PUNT
West Virginia,Big 12,Tennessee,SEC,401012257,4010122572,true,1,48,13,1,9,10,54,2,31,7,39,FG
Tennessee,SEC,West Virginia,Big 12,401012257,4010122573,false,1,18,10,1,54,5,50,5,4,9,36,PUNT
West Virginia,Big 12,Tennessee,SEC,401012257,4010122574,true,1,85,5,1,0,3,32,2,18,5,85,TD
Tennessee,SEC,West Virginia,Big 12,401012257,4010122575,false,1,25,3,1,18,1,14,2,18,3,-7,PUNT
West Virginia,Big 12,Tennessee,SEC,401012257,4010122576,false,1,61,1,1,56,,,1,14,3,5,PUNT
Tennessee,SEC,West Virginia,Big 12,401012257,4010122577,true,2,22,15,2,100,6,13,8,47,17,78,TD
West Virginia,Big 12,Tennessee,SEC,401012257,4010122578,false,2,75,6,2,76,5,8,1,5,3,-1,PUNT
Tennessee,SEC,West Virginia,Big 12,401012257,4010122579,false,2,29,5,2,59,,,5,8,5,30,PUNT
Northwestern State,,Texas A&M,SEC,401012258,4010122581,false,1,70,15,1,61,13,5,1,55,3,9,PUNT
Texas A&M,SEC,Northwestern State,,401012258,4010122582,true,1,7,13,1,100,11,41,1,24,3,93,TD
Northwestern State,,Texas A&M,SEC,401012258,4010122583,false,1,69,11,1,60,10,11,1,30,3,9,PUNT
Texas A&M,SEC,Northwestern State,,401012258,4010122584,false,1,17,10,1,36,8,9,2,2,4,19,FUMBLE
Northwestern State,,Texas A&M,SEC,401012258,4010122585,false,1,81,8,1,74,6,51,1,18,4,7,FUMBLE
Texas A&M,SEC,Northwestern State,,401012258,4010122586,false,1,33,6,1,40,3,45,3,6,5,7,PUNT
Northwestern State,,Texas A&M,SEC,401012258,4010122587,false,1,80,3,1,87,2,33,1,12,3,-7,PUNT
Texas A&M,SEC,Northwestern State,,401012258,4010122588,true,1,41,2,2,100,14,56,2,37,7,59,TD
Northwestern State,,Texas A&M,SEC,401012258,4010122589,false,2,75,14,2,61,12,9,2,47,6,14,PUNT
Vanderbilt,SEC,Middle Tennessee,Conference USA,401012259,4010122591,true,1,42,15,1,100,12,21,2,39,5,58,TD
Middle Tennessee,Conference USA,Vanderbilt,SEC,401012259,4010122592,false,1,75,12,1,52,10,33,1,48,5,23,DOWNS
Vanderbilt,SEC,Middle Tennessee,Conference USA,401012259,4010122593,false,1,52,10,1,59,8,57,1,36,3,7,PUNT
Middle Tennessee,Conference USA,Vanderbilt,SEC,401012259,4010122594,true,1,93,8,1,0,1,59,6,58,15,93,TD
Vanderbilt,SEC,Middle Tennessee,Conference USA,401012259,4010122595,false,1,28,1,2,54,14,8,2,51,6,26,PUNT
Middle Tennessee,Conference USA,Vanderbilt,SEC,401012259,4010122596,true,2,86,14,2,97,14,1,,7,1,-11,FUMBLE TD
Middle Tennessee,Conference USA,Vanderbilt,SEC,401012259,4010122598,false,2,75,14,2,41,8,26,5,35,10,34,PUNT
Vanderbilt,SEC,Middle Tennessee,Conference USA,401012259,4010122599,false,2,8,8,2,25,4,42,3,44,6,17,PUNT
Weber State,,Utah,Pac-12,401012675,4010126751,false,1,75,15,1,70,12,49,2,11,3,5,PUNT
Utah,Pac-12,Weber State,,401012675,4010126752,false,1,25,12,1,31,11,2,1,47,3,6,PUNT
Weber State,,Utah,Pac-12,401012675,4010126753,false,1,70,11,1,74,,,11,2,3,-4,PUNT
Weber State,,Utah,Pac-12,401012675,4010126755,true,1,40,9,1,25,5,28,3,54,7,15,FG
Utah,Pac-12,Weber State,,401012675,4010126756,false,1,25,5,1,25,5,19,,9,1,0,INT
Weber State,,Utah,Pac-12,401012675,4010126757,true,1,2,5,1,0,5,14,,5,1,2,TD
Utah,Pac-12,Weber State,,401012675,4010126758,true,1,25,5,1,100,2,17,2,57,7,75,TD
Weber State,,Utah,Pac-12,401012675,4010126759,false,1,75,2,1,80,,,2,17,3,-5,PUNT
Arizona,Pac-12,BYU,FBS Independents,401012676,4010126761,false,1,24,15,1,76,9,9,5,51,14,52,MISSED FG
BYU,FBS Independents,Arizona,Pac-12,401012676,4010126762,false,1,75,9,1,64,7,17,1,52,4,11,PUNT
Arizona,Pac-12,BYU,FBS Independents,401012676,4010126763,false,1,26,7,1,47,4,29,2,48,7,21,PUNT
BYU,FBS Independents,Arizona,Pac-12,401012676,4010126764,false,1,80,4,1,46,,10,4,19,7,34,PUNT
Arizona,Pac-12,BYU,FBS Independents,401012676,4010126765,false,1,11,,2,14,14,36,,34,3,3,PUNT
BYU,FBS Independents,Arizona,Pac-12,401012676,4010126766,true,2,59,14,2,0,9,58,4,38,9,59,TD
Arizona,Pac-12,BYU,FBS Independents,401012676,4010126767,true,2,23,9,2,94,5,39,4,19,12,71,FG
BYU,FBS Independents,Arizona,Pac-12,401012676,4010126768,false,2,75,5,2,66,3,19,2,20,3,9,PUNT
Arizona,Pac-12,BYU,FBS Independents,401012676,4010126769,true,2,23,3,2,100,,50,2,29,9,77,TD
Arizona State,Pac-12,UT San Antonio,Conference USA,401012677,4010126771,true,1,19,15,1,100,13,44,1,16,4,81,TD
UT San Antonio,Conference USA,Arizona State,Pac-12,401012677,4010126772,true,1,75,13,1,78,13,1,,43,2,-3,INT TD
UT San Antonio,Conference USA,Arizona State,Pac-12,401012677,4010126774,false,1,75,13,1,61,10,3,2,58,5,14,PUNT
Arizona State,Pac-12,UT San Antonio,Conference USA,401012677,4010126775,false,1,12,10,1,19,9,2,1,1,4,7,PUNT
UT San Antonio,Conference USA,Arizona State,Pac-12,401012677,4010126776,false,1,61,9,1,52,6,48,2,14,3,9,PUNT
Arizona State,Pac-12,UT San Antonio,Conference USA,401012677,4010126777,false,1,3,6,1,58,3,31,3,17,8,55,PUNT
UT San Antonio,Conference USA,Arizona State,Pac-12,401012677,4010126778,false,1,98,3,1,59,,,3,31,10,39,PUNT
Arizona State,Pac-12,UT San Antonio,Conference USA,401012677,4010126779,false,2,20,14,2,35,11,45,2,27,5,15,PUNT
UNLV,Mountain West,USC,Pac-12,401012678,4010126781,false,1,75,15,1,71,14,52,,8,1,4,FUMBLE
USC,Pac-12,UNLV,Mountain West,401012678,4010126782,true,1,71,14,1,72,14,7,,45,4,1,FG
UNLV,Mountain West,USC,Pac-12,401012678,4010126783,false,1,75,14,1,72,12,16,1,51,3,3,PUNT
USC,Pac-12,UNLV,Mountain West,401012678,4010126784,false,1,40,12,1,46,10,30,1,46,3,6,PUNT
UNLV,Mountain West,USC,Pac-12,401012678,4010126785,false,1,55,10,1,38,8,7,2,23,6,17,PUNT
USC,Pac-12,UNLV,Mountain West,401012678,4010126786,true,1,20,8,1,80,3,18,4,49,10,60,FG
UNLV,Mountain West,USC,Pac-12,401012678,4010126787,true,1,75,3,1,0,2,29,,49,2,75,TD
USC,Pac-12,UNLV,Mountain West,401012678,4010126788,true,1,8,2,2,89,13,12,4,17,12,81,FG
UNLV,Mountain West,USC,Pac-12,401012678,4010126789,true,2,75,13,2,0,10,32,2,40,7,75,TD
UCLA,Pac-12,Cincinnati,American Athletic,401012679,4010126791,false,1,22,15,1,26,13,17,1,43,3,4,PUNT
Cincinnati,American Athletic,UCLA,Pac-12,401012679,4010126792,false,1,65,13,1,56,11,5,2,12,4,9,PUNT
UCLA,Pac-12,Cincinnati,American Athletic,401012679,4010126793,false,1,13,11,1,54,8,40,2,25,7,41,PUNT
Cincinnati,American Athletic,UCLA,Pac-12,401012679,4010126794,false,1,80,8,1,80,8,34,,6,1,-7,FUMBLE
UCLA,Pac-12,Cincinnati,American Athletic,401012679,4010126795,true,1,87,8,1,100,7,38,,56,4,13,TD
Cincinnati,American Athletic,UCLA,Pac-12,401012679,4010126796,false,1,75,7,1,80,5,24,2,14,3,-5,PUNT
UCLA,Pac-12,Cincinnati,American Athletic,401012679,4010126797,true,1,45,5,1,70,2,2,3,22,7,25,FG
Cincinnati,American Athletic,UCLA,Pac-12,401012679,4010126798,true,1,75,2,2,0,10,2,7,,14,75,TD
UCLA,Pac-12,Cincinnati,American Athletic,401012679,4010126799,false,2,25,10,2,25,9,57,,5,1,0,INT
Colorado,Pac-12,Colorado State,Mountain West,401012680,4010126801,true,1,75,15,1,0,13,36,1,24,5,75,TD
Colorado State,Mountain West,Colorado,Pac-12,401012680,4010126802,false,1,25,13,1,42,9,54,3,42,6,17,PUNT
Colorado,Pac-12,Colorado State,Mountain West,401012680,4010126803,true,1,87,9,1,0,8,17,1,37,5,87,TD
Colorado State,Mountain West,Colorado,Pac-12,401012680,4010126804,true,1,25,8,1,100,5,54,2,23,7,75,TD
Colorado,Pac-12,Colorado State,Mountain West,401012680,4010126805,true,1,75,5,1,0,3,25,2,29,9,75,TD
Colorado State,Mountain West,Colorado,Pac-12,401012680,4010126806,false,1,25,3,1,32,,31,2,54,6,7,PUNT
Colorado,Pac-12,Colorado State,Mountain West,401012680,4010126807,false,1,53,,1,42,,,,31,3,11,INT
Colorado State,Mountain West,Colorado,Pac-12,401012680,4010126808,false,2,15,14,2,49,9,37,5,17,12,34,INT
Colorado,Pac-12,Colorado State,Mountain West,401012680,4010126809,true,2,48,9,2,0,6,14,3,23,8,48,TD
Oregon,Pac-12,Bowling Green,Mid-American,401012681,4010126811,false,1,18,15,1,22,14,4,,56,3,4,PUNT
Bowling Green,Mid-American,Oregon,Pac-12,401012681,4010126812,true,1,61,14,1,19,10,46,3,18,10,42,FG
Oregon,Pac-12,Bowling Green,Mid-American,401012681,4010126813,false,1,26,10,1,34,9,44,1,2,3,8,PUNT
Bowling Green,Mid-American,Oregon,Pac-12,401012681,4010126814,true,1,73,9,1,0,5,10,4,34,10,73,TD
Oregon,Pac-12,Bowling Green,Mid-American,401012681,4010126815,true,1,25,5,1,100,3,18,1,52,6,75,TD
Bowling Green,Mid-American,Oregon,Pac-12,401012681,4010126816,false,1,82,3,1,33,,8,3,10,8,49,DOWNS
Oregon,Pac-12,Bowling Green,Mid-American,401012681,4010126817,true,1,33,,2,100,12,13,2,55,12,67,TD
Bowling Green,Mid-American,Oregon,Pac-12,401012681,4010126818,false,2,75,12,2,79,11,22,,51,3,-4,FUMBLE
Oregon,Pac-12,Bowling Green,Mid-American,401012681,4010126819,true,2,79,11,2,100,9,47,1,35,5,21,TD
Oregon State,Pac-12,Ohio State,Big Ten,401012682,4010126821,false,1,75,15,1,38,12,30,2,30,6,32,FUMBLE
Ohio State,Big Ten,Oregon State,Pac-12,401012682,4010126822,true,1,43,12,1,100,11,17,1,13,5,57,TD
Oregon State,Pac-12,Ohio State,Big Ten,401012682,4010126823,true,1,75,11,1,0,10,35,,42,3,75,TD
Ohio State,Big Ten,Oregon State,Pac-12,401012682,4010126824,true,1,35,10,1,100,8,20,2,15,8,65,TD
Oregon State,Pac-12,Ohio State,Big Ten,401012682,4010126825,false,1,75,8,1,44,5,45,2,35,5,31,PUNT
Ohio State,Big Ten,Oregon State,Pac-12,401012682,4010126826,true,1,25,5,1,100,3,41,2,4,8,75,TD
Oregon State,Pac-12,Ohio State,Big Ten,401012682,4010126827,false,1,75,3,1,61,,26,3,15,7,14,FUMBLE
Oregon State,Pac-12,Ohio State,Big Ten,401012682,4010126828,false,1,24,,2,25,14,21,1,5,4,-1,MISSED FG
Ohio State,Big Ten,Oregon State,Pac-12,401012682,4010126829,true,2,25,14,2,100,12,25,1,56,6,75,TD
Washington State,Pac-12,Wyoming,Mountain West,401012683,4010126831,true,1,75,15,1,7,9,57,5,3,9,68,FG
Wyoming,Mountain West,Washington State,Pac-12,401012683,4010126832,false,1,25,9,1,23,7,42,2,15,3,-2,PUNT
Washington State,Pac-12,Wyoming,Mountain West,401012683,4010126833,true,1,63,7,1,0,3,28,4,14,10,63,TD
Wyoming,Mountain West,Washington State,Pac-12,401012683,4010126834,false,1,25,3,1,27,2,32,,56,3,2,PUNT
Washington State,Pac-12,Wyoming,Mountain West,401012683,4010126835,true,1,76,2,1,100,1,35,,57,4,-24,SF
Wyoming,Mountain West,Washington State,Pac-12,401012683,4010126836,false,1,55,1,1,54,,,1,35,3,-1,PUNT
Washington State,Pac-12,Wyoming,Mountain West,401012683,4010126837,false,2,70,15,2,70,14,52,,8,1,0,FUMBLE
Wyoming,Mountain West,Washington State,Pac-12,401012683,4010126838,true,2,70,14,2,100,12,23,2,29,5,30,TD
Washington State,Pac-12,Wyoming,Mountain West,401012683,4010126839,true,2,75,12,2,24,8,37,3,46,9,51,FG
North Carolina,ACC,California,Pac-12,401012684,4010126841,false,1,75,15,1,70,13,34,1,26,3,5,PUNT
California,Pac-12,North Carolina,ACC,401012684,4010126842,false,1,27,13,1,34,12,21,1,13,3,7,PUNT
North Carolina,ACC,California,Pac-12,401012684,4010126843,false,1,66,12,1,59,10,48,1,33,3,7,PUNT
California,Pac-12,North Carolina,ACC,401012684,4010126844,false,1,13,10,1,46,7,38,3,10,7,33,PUNT
North Carolina,ACC,California,Pac-12,401012684,4010126845,false,1,83,7,1,83,7,13,,25,3,0,PUNT
California,Pac-12,North Carolina,ACC,401012684,4010126846,false,1,46,7,1,47,5,25,1,48,3,1,PUNT
North Carolina,ACC,California,Pac-12,401012684,4010126847,false,1,82,5,1,82,4,15,1,10,3,0,INT
California,Pac-12,North Carolina,ACC,401012684,4010126848,true,1,77,4,1,100,2,40,1,35,4,23,TD
North Carolina,ACC,California,Pac-12,401012684,4010126849,false,1,92,2,1,90,2,32,,8,3,2,PUNT
Kent State,Mid-American,Illinois,Big Ten,401012804,4010128041,false,1,75,15,1,74,14,10,,50,3,1,PUNT
Illinois,Big Ten,Kent State,Mid-American,401012804,4010128042,true,1,50,14,1,68,11,38,2,32,7,18,FG
Kent State,Mid-American,Illinois,Big Ten,401012804,4010128043,false,1,75,11,1,63,9,44,1,54,6,12,PUNT
Illinois,Big Ten,Kent State,Mid-American,401012804,4010128044,false,1,39,9,1,47,8,7,1,37,5,8,PUNT
Kent State,Mid-American,Illinois,Big Ten,401012804,4010128045,true,1,80,8,1,0,5,43,2,24,7,80,TD
Illinois,Big Ten,Kent State,Mid-American,401012804,4010128046,false,1,13,5,2,70,14,,6,43,15,57,FUMBLE
Kent State,Mid-American,Illinois,Big Ten,401012804,4010128047,true,2,70,14,2,10,7,44,6,16,14,60,FG
Illinois,Big Ten,Kent State,Mid-American,401012804,4010128048,false,2,3,7,2,36,5,15,2,29,7,33,PUNT
Kent State,Mid-American,Illinois,Big Ten,401012804,4010128049,true,2,65,5,2,0,3,6,2,9,8,65,TD
Rutgers,Big Ten,Texas State,Sun Belt,401012820,4010128201,true,1,29,15,1,100,9,37,5,23,11,71,TD
Texas State,Sun Belt,Rutgers,Big Ten,401012820,4010128202,false,1,93,9,1,34,1,40,7,57,15,59,MISSED FG
Rutgers,Big Ten,Texas State,Sun Belt,401012820,4010128203,true,1,46,1,2,100,12,41,3,59,8,54,TD
Texas State,Sun Belt,Rutgers,Big Ten,401012820,4010128204,false,2,75,12,2,75,12,33,,8,1,0,INT
Rutgers,Big Ten,Texas State,Sun Belt,401012820,4010128205,false,2,35,12,2,50,9,35,2,58,5,15,PUNT
Texas State,Sun Belt,Rutgers,Big Ten,401012820,4010128206,false,2,83,9,2,83,8,12,1,23,3,0,FUMBLE
Rutgers,Big Ten,Texas State,Sun Belt,401012820,4010128207,true,2,97,8,2,100,7,27,,45,2,3,TD
Texas State,Sun Belt,Rutgers,Big Ten,401012820,4010128208,false,2,75,7,2,32,4,36,2,51,7,43,PUNT
Rutgers,Big Ten,Texas State,Sun Belt,401012820,4010128209,false,2,1,4,2,83,,49,3,47,9,82,INT
Florida International,Conference USA,Indiana,Big Ten,401012851,4010128511,false,1,27,15,1,51,12,54,2,6,5,24,FUMBLE
Indiana,Big Ten,Florida International,Conference USA,401012851,4010128512,false,1,51,12,1,25,11,43,1,11,4,26,INT
Florida International,Conference USA,Indiana,Big Ten,401012851,4010128513,true,1,34,11,1,100,7,42,4,1,11,66,TD
Indiana,Big Ten,Florida International,Conference USA,401012851,4010128514,true,1,75,7,1,0,4,59,2,43,7,75,TD
Florida International,Conference USA,Indiana,Big Ten,401012851,4010128515,true,1,25,4,1,28,4,1,,58,3,3,INT TD
Florida International,Conference USA,Indiana,Big Ten,401012851,4010128517,false,1,25,4,1,27,2,37,1,24,3,2,PUNT
Indiana,Big Ten,Florida International,Conference USA,401012851,4010128518,true,1,68,2,2,0,13,42,3,55,11,68,TD
Florida International,Conference USA,Indiana,Big Ten,401012851,4010128519,false,2,15,13,2,22,,,13,42,3,7,PUNT
Iowa,Big Ten,Northern Illinois,Mid-American,401012862,4010128621,false,1,29,15,1,33,14,2,,58,3,4,PUNT
Northern Illinois,Mid-American,Iowa,Big Ten,401012862,4010128622,false,1,23,14,1,16,12,58,1,4,4,7,MISSED FG
Iowa,Big Ten,Northern Illinois,Mid-American,401012862,4010128623,false,1,20,12,1,23,11,30,1,28,3,3,PUNT
Northern Illinois,Mid-American,Iowa,Big Ten,401012862,4010128624,false,1,78,11,1,64,9,21,2,9,4,14,PUNT
Iowa,Big Ten,Northern Illinois,Mid-American,401012862,4010128625,false,1,23,9,1,61,4,38,4,43,10,38,INT
Northern Illinois,Mid-American,Iowa,Big Ten,401012862,4010128626,false,1,93,4,1,45,,39,3,59,10,48,DOWNS
