offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.seconds,plays,yards,drive_result
Vanderbilt,SEC,Georgia,SEC,401012302,4010123023,true,1,57,13,1,7,10,30,41,5,50,FG
Georgia,SEC,Vanderbilt,SEC,401012302,4010123024,true,1,25,10,1,100,10,15,15,1,75,TD
Vanderbilt,SEC,Georgia,SEC,401012302,4010123025,false,1,75,10,1,40,8,25,50,5,35,PUNT
Georgia,SEC,Vanderbilt,SEC,401012302,4010123026,false,1,20,8,1,52,3,11,14,8,32,PUNT
Vanderbilt,SEC,Georgia,SEC,401012302,4010123027,false,1,95,3,2,14,10,35,36,12,81,DOWNS
Georgia,SEC,Vanderbilt,SEC,401012302,4010123028,true,2,14,10,2,100,7,49,46,8,86,TD
Vanderbilt,SEC,Georgia,SEC,401012302,4010123029,true,2,75,7,2,24,2,18,31,11,51,FG
Louisiana Monroe,Sun Belt,Ole Miss,SEC,401012303,4010123031,false,1,75,15,1,22,12,33,27,6,53,DOWNS
Ole Miss,SEC,Louisiana Monroe,Sun Belt,401012303,4010123032,true,1,22,12,1,100,10,58,35,6,78,TD
Louisiana Monroe,Sun Belt,Ole Miss,SEC,401012303,4010123033,false,1,75,10,1,71,10,2,56,3,4,PUNT
Ole Miss,SEC,Louisiana Monroe,Sun Belt,401012303,4010123034,true,1,39,10,1,100,7,43,19,6,61,TD
Louisiana Monroe,Sun Belt,Ole Miss,SEC,401012303,4010123035,false,1,82,7,1,3,4,27,16,10,79,FUMBLE
Ole Miss,SEC,Louisiana Monroe,Sun Belt,401012303,4010123036,true,1,3,4,1,100,1,13,14,10,97,TD
Louisiana Monroe,Sun Belt,Ole Miss,SEC,401012303,4010123037,false,1,67,1,1,77,,,13,3,-10,PUNT
Ole Miss,SEC,Louisiana Monroe,Sun Belt,401012303,4010123038,true,2,34,14,2,100,12,13,,5,66,TD
Louisiana Monroe,Sun Belt,Ole Miss,SEC,401012303,4010123039,true,2,75,12,2,0,9,35,38,7,75,TD
Auburn,SEC,Mississippi State,SEC,401012304,4010123041,false,1,75,15,1,69,13,53,7,3,6,PUNT
Mississippi State,SEC,Auburn,SEC,401012304,4010123042,false,1,21,13,1,25,12,25,28,3,4,FUMBLE
Auburn,SEC,Mississippi State,SEC,401012304,4010123043,false,1,68,12,1,71,11,28,57,3,-3,PUNT
Mississippi State,SEC,Auburn,SEC,401012304,4010123044,false,1,27,11,1,45,8,43,45,6,18,INT
Auburn,SEC,Mississippi State,SEC,401012304,4010123045,true,1,39,8,1,30,7,30,13,4,9,FG
Mississippi State,SEC,Auburn,SEC,401012304,4010123046,true,1,25,7,1,92,2,37,53,9,67,FG
Auburn,SEC,Mississippi State,SEC,401012304,4010123047,false,1,74,2,2,32,12,44,53,11,42,MISSED FG
Mississippi State,SEC,Auburn,SEC,401012304,4010123048,true,2,32,12,2,71,10,13,31,7,39,FG
Auburn,SEC,Mississippi State,SEC,401012304,4010123049,false,2,75,10,2,55,8,37,36,4,20,FUMBLE
South Carolina,SEC,Missouri,SEC,401012305,4010123051,false,1,25,15,1,26,13,14,46,3,1,PUNT
Missouri,SEC,South Carolina,SEC,401012305,4010123052,true,1,62,13,1,0,11,58,16,5,62,TD
South Carolina,SEC,Missouri,SEC,401012305,4010123053,true,1,63,11,1,100,11,2,56,3,37,TD
Missouri,SEC,South Carolina,SEC,401012305,4010123054,false,1,75,11,1,66,8,40,22,4,9,PUNT
South Carolina,SEC,Missouri,SEC,401012305,4010123055,false,1,10,8,1,27,6,40,,5,17,PUNT
Missouri,SEC,South Carolina,SEC,401012305,4010123056,true,1,61,6,1,0,4,25,15,6,61,TD
South Carolina,SEC,Missouri,SEC,401012305,4010123057,false,1,20,4,1,20,2,53,32,3,0,PUNT
Missouri,SEC,South Carolina,SEC,401012305,4010123058,true,1,68,2,2,4,14,53,,9,64,FG
South Carolina,SEC,Missouri,SEC,401012305,4010123059,true,2,32,14,2,100,12,57,56,5,68,TD
Kentucky,SEC,Texas A&M,SEC,401012306,4010123061,false,1,75,15,1,56,10,18,42,8,19,PUNT
Texas A&M,SEC,Kentucky,SEC,401012306,4010123062,false,1,13,10,1,29,7,12,6,6,16,PUNT
Kentucky,SEC,Texas A&M,SEC,401012306,4010123063,false,1,97,7,1,77,5,6,6,5,20,PUNT
Texas A&M,SEC,Kentucky,SEC,401012306,4010123064,false,1,14,5,1,23,3,32,34,3,9,PUNT
Kentucky,SEC,Texas A&M,SEC,401012306,4010123065,true,1,68,3,1,0,1,10,22,5,68,TD
Texas A&M,SEC,Kentucky,SEC,401012306,4010123066,false,1,25,1,2,73,10,50,20,10,48,DOWNS
Kentucky,SEC,Texas A&M,SEC,401012306,4010123067,false,2,73,10,2,66,8,41,9,3,7,PUNT
Texas A&M,SEC,Kentucky,SEC,401012306,4010123068,false,2,15,8,2,18,7,33,8,3,3,PUNT
Kentucky,SEC,Texas A&M,SEC,401012306,4010123069,false,2,80,7,2,78,5,57,36,3,2,PUNT
Arizona,Pac-12,California,Pac-12,401012759,4010127591,true,1,25,15,1,100,9,42,18,11,75,TD
California,Pac-12,Arizona,Pac-12,401012759,4010127592,false,1,75,9,1,36,5,8,34,10,39,DOWNS
Arizona,Pac-12,California,Pac-12,401012759,4010127593,true,1,36,5,1,72,1,49,19,9,36,FG
California,Pac-12,Arizona,Pac-12,401012759,4010127594,true,1,75,1,2,0,14,2,47,7,75,TD
Arizona,Pac-12,California,Pac-12,401012759,4010127595,false,2,25,14,2,26,12,17,45,3,1,PUNT
California,Pac-12,Arizona,Pac-12,401012759,4010127596,false,2,84,12,2,43,8,10,7,7,41,PUNT
Arizona,Pac-12,California,Pac-12,401012759,4010127597,false,2,6,8,2,15,6,11,59,3,9,PUNT
California,Pac-12,Arizona,Pac-12,401012759,4010127598,false,2,75,6,2,68,4,15,56,3,7,PUNT
Arizona,Pac-12,California,Pac-12,401012759,4010127599,false,2,27,4,2,39,,,15,4,12,PUNT
Washington,Pac-12,UCLA,Pac-12,401012760,4010127601,false,1,87,15,1,47,10,28,32,8,40,PUNT
UCLA,Pac-12,Washington,Pac-12,401012760,4010127602,false,1,10,10,1,34,8,24,4,4,24,PUNT
Washington,Pac-12,UCLA,Pac-12,401012760,4010127603,false,1,73,8,1,32,4,25,59,9,41,INT
UCLA,Pac-12,Washington,Pac-12,401012760,4010127604,false,1,25,4,1,42,3,57,28,2,17,INT
Washington,Pac-12,UCLA,Pac-12,401012760,4010127605,true,1,62,3,1,0,1,37,20,5,62,TD
UCLA,Pac-12,Washington,Pac-12,401012760,4010127606,false,1,25,1,2,70,14,47,50,6,45,MISSED FG
Washington,Pac-12,UCLA,Pac-12,401012760,4010127607,true,2,70,14,2,9,11,45,2,7,61,FG
UCLA,Pac-12,Washington,Pac-12,401012760,4010127608,true,2,25,11,2,100,9,47,58,6,75,TD
Washington,Pac-12,UCLA,Pac-12,401012760,4010127609,true,2,74,9,2,0,4,42,5,11,74,TD
Colorado,Pac-12,Arizona State,Pac-12,401012761,4010127611,false,1,25,15,1,60,12,20,40,8,35,PUNT
Arizona State,Pac-12,Colorado,Pac-12,401012761,4010127612,true,1,86,12,1,0,5,47,33,13,86,TD
Colorado,Pac-12,Arizona State,Pac-12,401012761,4010127613,true,1,25,5,1,100,2,47,,8,75,TD
Arizona State,Pac-12,Colorado,Pac-12,401012761,4010127614,false,1,84,2,2,35,13,25,22,9,49,MISSED FG
Colorado,Pac-12,Arizona State,Pac-12,401012761,4010127615,false,2,36,13,2,79,10,48,37,8,43,MISSED FG
Arizona State,Pac-12,Colorado,Pac-12,401012761,4010127616,true,2,79,10,2,0,5,39,9,13,79,TD
Colorado,Pac-12,Arizona State,Pac-12,401012761,4010127617,true,2,16,5,2,100,,24,15,13,84,TD
Arizona State,Pac-12,Colorado,Pac-12,401012761,4010127618,false,2,75,,2,76,,,24,1,-1,END OF HALF
Arizona State,Pac-12,Colorado,Pac-12,401012761,4010127619,true,3,75,15,3,0,13,35,25,4,75,TD
Washington State,Pac-12,Oregon State,Pac-12,401012762,4010127621,true,1,75,15,1,0,13,40,20,3,75,TD
Oregon State,Pac-12,Washington State,Pac-12,401012762,4010127622,true,1,16,13,1,19,12,32,8,3,3,PUNT TD
Oregon State,Pac-12,Washington State,Pac-12,401012762,4010127624,true,1,25,12,1,100,6,16,11,14,75,TD
Washington State,Pac-12,Oregon State,Pac-12,401012762,4010127625,false,1,45,6,1,45,5,19,57,3,0,PUNT
Oregon State,Pac-12,Washington State,Pac-12,401012762,4010127626,false,1,12,5,1,53,1,27,52,8,41,PUNT
Oregon State,Pac-12,Washington State,Pac-12,401012762,4010127628,true,1,93,1,1,100,1,15,12,1,7,TD
Washington State,Pac-12,Oregon State,Pac-12,401012762,4010127629,true,1,80,1,2,0,13,42,33,7,80,TD
Stanford,Pac-12,Utah,Pac-12,401012763,4010127631,false,1,25,15,1,44,12,49,11,4,19,PUNT
Utah,Pac-12,Stanford,Pac-12,401012763,4010127632,false,1,80,12,1,60,10,25,24,6,20,PUNT
Stanford,Pac-12,Utah,Pac-12,401012763,4010127633,false,1,30,10,1,48,7,15,10,5,18,PUNT
Utah,Pac-12,Stanford,Pac-12,401012763,4010127634,true,1,80,7,1,0,,47,28,13,80,TD
Stanford,Pac-12,Utah,Pac-12,401012763,4010127635,true,1,25,,2,91,10,50,57,11,66,INT TD
Stanford,Pac-12,Utah,Pac-12,401012763,4010127636,false,2,32,10,2,87,8,15,35,6,55,INT
Utah,Pac-12,Stanford,Pac-12,401012763,4010127637,true,2,72,8,2,0,2,56,19,9,72,TD
Stanford,Pac-12,Utah,Pac-12,401012763,4010127638,true,2,23,2,2,100,,24,32,11,77,TD
Utah,Pac-12,Stanford,Pac-12,401012763,4010127639,true,2,75,,2,65,,,24,4,45,END OF HALF
Illinois,Big Ten,Rutgers,Big Ten,401012808,4010128081,false,1,85,15,1,68,13,33,27,6,17,PUNT
Rutgers,Big Ten,Illinois,Big Ten,401012808,4010128082,false,1,11,13,1,11,13,25,8,1,0,INT
Illinois,Big Ten,Rutgers,Big Ten,401012808,4010128083,true,1,26,13,1,21,11,33,52,4,5,FG
Rutgers,Big Ten,Illinois,Big Ten,401012808,4010128084,true,1,25,11,1,100,5,12,21,12,75,TD
Illinois,Big Ten,Rutgers,Big Ten,401012808,4010128085,true,1,75,5,1,0,1,40,32,8,75,TD
Rutgers,Big Ten,Illinois,Big Ten,401012808,4010128086,false,1,30,1,1,24,,22,18,3,-6,PUNT
Illinois,Big Ten,Rutgers,Big Ten,401012808,4010128087,false,1,72,,2,30,11,44,38,9,42,MISSED FG
Rutgers,Big Ten,Illinois,Big Ten,401012808,4010128088,false,2,30,11,2,29,10,30,14,3,-1,INT
Illinois,Big Ten,Rutgers,Big Ten,401012808,4010128089,true,2,47,10,2,0,9,36,54,3,47,TD
Indiana,Big Ten,Ohio State,Big Ten,401012855,4010128551,true,1,75,15,1,19,11,47,13,7,56,FG
Ohio State,Big Ten,Indiana,Big Ten,401012855,4010128552,false,1,21,11,1,61,8,56,51,10,41,FUMBLE
Indiana,Big Ten,Ohio State,Big Ten,401012855,4010128553,false,1,62,8,1,29,6,4,52,8,33,DOWNS
Ohio State,Big Ten,Indiana,Big Ten,401012855,4010128554,true,1,29,6,1,100,2,58,6,9,71,TD
Indiana,Big Ten,Ohio State,Big Ten,401012855,4010128555,false,1,75,2,1,60,,49,9,6,15,PUNT
Ohio State,Big Ten,Indiana,Big Ten,401012855,4010128556,true,1,22,,2,100,12,21,28,9,78,TD
Indiana,Big Ten,Ohio State,Big Ten,401012855,4010128557,true,2,75,12,2,0,10,59,22,5,75,TD
Ohio State,Big Ten,Indiana,Big Ten,401012855,4010128558,false,2,25,10,2,60,8,37,22,6,35,INT
Indiana,Big Ten,Ohio State,Big Ten,401012855,4010128559,true,2,70,8,2,0,7,4,33,6,70,TD
Minnesota,Big Ten,Iowa,Big Ten,401012866,4010128661,false,1,25,15,1,19,13,29,31,3,-6,PUNT
Iowa,Big Ten,Minnesota,Big Ten,401012866,4010128662,true,1,53,13,1,0,8,49,40,10,53,TD
Minnesota,Big Ten,Iowa,Big Ten,401012866,4010128663,false,1,25,8,1,21,7,12,37,3,-4,PUNT
Iowa,Big Ten,Minnesota,Big Ten,401012866,4010128664,true,1,62,7,1,0,5,48,24,3,62,TD
Minnesota,Big Ten,Iowa,Big Ten,401012866,4010128665,true,1,25,5,1,100,,58,50,10,75,TD
Iowa,Big Ten,Minnesota,Big Ten,401012866,4010128666,false,1,64,,1,62,,,58,3,2,PUNT
Minnesota,Big Ten,Iowa,Big Ten,401012866,4010128667,false,2,17,14,2,30,12,3,41,5,13,PUNT
Iowa,Big Ten,Minnesota,Big Ten,401012866,4010128668,true,2,74,12,2,0,5,57,6,14,74,TD
Minnesota,Big Ten,Iowa,Big Ten,401012866,4010128669,true,2,25,5,2,68,4,,57,6,43,FG
Michigan,Big Ten,Maryland,Big Ten,401012876,4010128761,false,1,15,15,1,55,11,52,8,5,40,PUNT
Maryland,Big Ten,Michigan,Big Ten,401012876,4010128762,false,1,75,11,1,45,8,54,58,6,30,PUNT
Michigan,Big Ten,Maryland,Big Ten,401012876,4010128763,false,1,20,8,1,76,4,47,7,10,56,DOWNS
Maryland,Big Ten,Michigan,Big Ten,401012876,4010128764,false,1,76,4,1,74,3,9,38,3,2,PUNT
Michigan,Big Ten,Maryland,Big Ten,401012876,4010128765,true,1,45,3,1,84,1,21,48,5,39,FG
Maryland,Big Ten,Michigan,Big Ten,401012876,4010128766,true,1,0,1,1,0,1,10,11,0,0,TD
Michigan,Big Ten,Maryland,Big Ten,401012876,4010128767,false,1,27,1,1,29,,13,57,2,2,INT
Maryland,Big Ten,Michigan,Big Ten,401012876,4010128768,false,1,50,,2,44,14,27,46,3,6,PUNT
Michigan,Big Ten,Maryland,Big Ten,401012876,4010128769,true,2,5,14,2,100,8,21,6,11,95,TD
Northwestern,Big Ten,Michigan State,Big Ten,401012882,4010128821,false,1,75,15,1,76,14,8,52,3,-1,PUNT
Michigan State,Big Ten,Northwestern,Big Ten,401012882,4010128822,false,1,27,14,1,51,12,40,28,4,24,PUNT
Northwestern,Big Ten,Michigan State,Big Ten,401012882,4010128823,false,1,84,12,1,49,9,9,31,8,35,PUNT
Michigan State,Big Ten,Northwestern,Big Ten,401012882,4010128824,false,1,17,9,1,26,7,34,35,3,9,PUNT
Northwestern,Big Ten,Michigan State,Big Ten,401012882,4010128825,false,1,89,7,1,55,5,31,3,5,34,INT
Michigan State,Big Ten,Northwestern,Big Ten,401012882,4010128826,true,1,61,5,1,91,,59,32,9,30,FG
Northwestern,Big Ten,Michigan State,Big Ten,401012882,4010128827,true,1,75,,1,0,,13,46,2,75,TD
Michigan State,Big Ten,Northwestern,Big Ten,401012882,4010128828,false,1,15,,2,17,14,37,36,3,2,PUNT
Northwestern,Big Ten,Michigan State,Big Ten,401012882,4010128829,true,2,51,14,2,0,13,58,39,2,51,TD
Baylor,Big 12,Kansas State,Big 12,401013031,4010130311,true,1,25,15,1,83,11,17,43,11,58,FG
Kansas State,Big 12,Baylor,Big 12,401013031,4010130312,true,1,75,11,1,0,8,59,18,6,75,TD
Baylor,Big 12,Kansas State,Big 12,401013031,4010130313,false,1,28,8,1,68,5,26,33,8,40,MISSED FG
Kansas State,Big 12,Baylor,Big 12,401013031,4010130314,false,1,68,5,1,38,2,2,24,7,30,DOWNS
Baylor,Big 12,Kansas State,Big 12,401013031,4010130315,true,1,38,2,2,89,14,40,22,9,51,FG
Kansas State,Big 12,Baylor,Big 12,401013031,4010130316,false,2,75,14,2,76,13,19,21,3,-1,INT
Baylor,Big 12,Kansas State,Big 12,401013031,4010130317,true,2,57,13,2,100,9,47,32,10,43,TD
Kansas State,Big 12,Baylor,Big 12,401013031,4010130318,false,2,75,9,2,65,7,6,41,5,10,PUNT
Baylor,Big 12,Kansas State,Big 12,401013031,4010130319,false,2,26,7,2,29,,,6,3,3,INT
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130421,false,1,75,15,1,78,13,27,33,3,-3,PUNT
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130422,true,1,30,13,1,100,11,3,24,5,70,TD
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130423,false,1,75,11,1,66,9,2,1,3,9,PUNT
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130424,true,1,17,9,1,7,6,56,6,4,-17,SF
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130425,true,1,75,6,1,0,4,4,52,7,75,TD
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130426,false,1,38,4,1,29,1,30,34,3,-9,PUNT
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130427,true,1,62,1,2,0,12,37,53,8,62,TD
Oklahoma State,Big 12,Iowa State,Big 12,401013042,4010130428,true,2,32,12,2,100,9,6,31,9,68,TD
Iowa State,Big 12,Oklahoma State,Big 12,401013042,4010130429,false,2,65,9,2,65,7,44,22,3,0,PUNT
West Virginia,Big 12,Kansas,Big 12,401013051,4010130511,false,1,25,15,1,23,13,2,58,3,-2,PUNT
Kansas,Big 12,West Virginia,Big 12,401013051,4010130512,false,1,64,13,1,55,11,31,31,4,-1,FUMBLE
West Virginia,Big 12,Kansas,Big 12,401013051,4010130513,true,1,65,11,1,100,9,28,3,4,35,TD
Kansas,Big 12,West Virginia,Big 12,401013051,4010130514,false,1,58,9,1,56,7,33,55,3,2,PUNT
West Virginia,Big 12,Kansas,Big 12,401013051,4010130515,true,1,20,7,1,100,5,21,12,7,80,TD
Kansas,Big 12,West Virginia,Big 12,401013051,4010130516,false,1,75,5,1,74,4,35,46,2,1,INT
West Virginia,Big 12,Kansas,Big 12,401013051,4010130517,false,1,72,4,1,87,2,23,12,5,15,INT
Kansas,Big 12,West Virginia,Big 12,401013051,4010130518,true,1,72,2,1,0,,12,11,6,72,TD
West Virginia,Big 12,Kansas,Big 12,401013051,4010130519,true,1,32,,2,100,11,52,20,7,75,TD
Oklahoma,Big 12,Texas,Big 12,401013067,4010130671,true,1,35,15,1,100,12,20,40,6,65,TD
Texas,Big 12,Oklahoma,Big 12,401013067,4010130672,true,1,75,12,1,0,10,14,6,5,75,TD
Oklahoma,Big 12,Texas,Big 12,401013067,4010130673,false,1,25,10,1,41,7,57,17,4,16,INT
Texas,Big 12,Oklahoma,Big 12,401013067,4010130674,true,1,29,7,1,27,5,58,59,4,2,FG
Oklahoma,Big 12,Texas,Big 12,401013067,4010130675,true,1,25,5,2,85,14,56,2,11,60,FG
Texas,Big 12,Oklahoma,Big 12,401013067,4010130676,true,2,75,14,2,0,10,18,38,10,75,TD
Oklahoma,Big 12,Texas,Big 12,401013067,4010130677,false,2,25,10,2,21,8,14,4,3,-4,PUNT
Texas,Big 12,Oklahoma,Big 12,401013067,4010130678,true,2,75,8,2,0,5,12,2,8,75,TD
Oklahoma,Big 12,Texas,Big 12,401013067,4010130679,true,2,18,5,2,100,,28,44,11,82,TD
Louisville,ACC,Georgia Tech,ACC,401013138,4010131381,false,1,19,15,1,50,12,16,44,5,31,DOWNS
Georgia Tech,ACC,Louisville,ACC,401013138,4010131382,true,1,50,12,1,0,10,8,8,5,50,TD
Louisville,ACC,Georgia Tech,ACC,401013138,4010131383,false,1,35,10,1,30,9,39,29,2,1,FUMBLE
Georgia Tech,ACC,Louisville,ACC,401013138,4010131384,true,1,36,9,1,0,7,15,24,5,36,TD
Louisville,ACC,Georgia Tech,ACC,401013138,4010131385,false,1,25,7,1,34,5,9,6,3,9,PUNT
Georgia Tech,ACC,Louisville,ACC,401013138,4010131386,true,1,76,5,1,0,,3,6,9,76,TD
Louisville,ACC,Georgia Tech,ACC,401013138,4010131387,true,1,29,,2,100,11,22,41,8,71,TD
Georgia Tech,ACC,Louisville,ACC,401013138,4010131388,true,2,75,11,2,23,6,46,36,8,52,FG
Louisville,ACC,Georgia Tech,ACC,401013138,4010131389,true,2,25,6,2,100,2,49,57,12,75,TD
Boston College,ACC,NC State,ACC,401013139,4010131391,false,1,74,15,1,30,12,39,21,7,44,DOWNS
NC State,ACC,Boston College,ACC,401013139,4010131392,true,1,30,12,1,100,7,47,52,10,70,TD
Boston College,ACC,NC State,ACC,401013139,4010131393,false,1,78,7,1,65,,,47,5,13,PUNT
Boston College,ACC,NC State,ACC,401013139,4010131395,true,1,20,6,1,16,4,53,7,4,4,FG
NC State,ACC,Boston College,ACC,401013139,4010131396,false,1,25,4,1,96,,,53,13,71,INT
Boston College,ACC,NC State,ACC,401013139,4010131397,false,2,93,12,2,90,11,22,22,3,3,PUNT
NC State,ACC,Boston College,ACC,401013139,4010131398,false,2,55,11,2,72,9,21,1,4,17,INT
Boston College,ACC,NC State,ACC,401013139,4010131399,false,2,73,9,2,66,,,21,3,7,PUNT
Clemson,ACC,Wake Forest,ACC,401013140,4010131401,false,1,75,15,1,70,13,49,11,3,5,PUNT
Wake Forest,ACC,Clemson,ACC,401013140,4010131402,false,1,29,13,1,24,11,23,26,6,-5,PUNT
Clemson,ACC,Wake Forest,ACC,401013140,4010131403,false,1,58,11,1,51,10,19,4,3,-1,FUMBLE
Wake Forest,ACC,Clemson,ACC,401013140,4010131404,false,1,59,10,1,40,8,55,24,3,-19,PUNT
Clemson,ACC,Wake Forest,ACC,401013140,4010131405,false,1,82,8,1,68,7,21,34,4,14,PUNT
Wake Forest,ACC,Clemson,ACC,401013140,4010131406,false,1,30,7,1,28,6,34,47,3,-2,PUNT
Clemson,ACC,Wake Forest,ACC,401013140,4010131407,true,1,59,6,1,0,6,25,9,1,59,TD
Wake Forest,ACC,Clemson,ACC,401013140,4010131408,false,1,25,6,1,28,5,30,55,3,3,PUNT
Clemson,ACC,Wake Forest,ACC,401013140,4010131409,false,1,69,5,1,60,3,49,41,3,9,PUNT
Miami,ACC,Florida State,ACC,401013141,4010131411,false,1,22,15,1,29,13,19,41,3,7,PUNT
Florida State,ACC,Miami,ACC,401013141,4010131412,true,1,58,13,1,0,9,41,38,8,58,TD
Miami,ACC,Florida State,ACC,401013141,4010131413,false,1,25,9,1,51,6,42,59,7,26,PUNT
Florida State,ACC,Miami,ACC,401013141,4010131414,false,1,75,6,1,63,4,15,27,6,12,PUNT
Miami,ACC,Florida State,ACC,401013141,4010131415,true,1,17,4,2,100,11,26,49,14,83,TD
Florida State,ACC,Miami,ACC,401013141,4010131416,false,2,71,11,2,62,9,43,43,3,9,PUNT
Miami,ACC,Florida State,ACC,401013141,4010131417,false,2,21,9,2,22,8,13,30,3,1,PUNT
Florida State,ACC,Miami,ACC,401013141,4010131418,false,2,85,8,2,79,7,19,54,3,6,PUNT
Miami,ACC,Florida State,ACC,401013141,4010131419,false,2,20,7,2,47,6,29,50,3,23,FUMBLE
Syracuse,ACC,Pittsburgh,ACC,401013142,4010131421,true,1,75,15,1,0,10,54,6,11,75,TD
Pittsburgh,ACC,Syracuse,ACC,401013142,4010131422,false,1,25,10,1,42,8,1,53,5,17,FUMBLE
Syracuse,ACC,Pittsburgh,ACC,401013142,4010131423,true,1,42,8,1,0,6,32,29,5,42,TD
Pittsburgh,ACC,Syracuse,ACC,401013142,4010131424,true,1,25,6,1,100,5,47,45,2,75,TD
Syracuse,ACC,Pittsburgh,ACC,401013142,4010131425,true,1,75,5,1,65,4,21,26,5,10,FUMBLE TD
Syracuse,ACC,Pittsburgh,ACC,401013142,4010131427,false,1,75,4,1,66,3,1,20,3,9,PUNT
Pittsburgh,ACC,Syracuse,ACC,401013142,4010131428,false,1,28,3,1,48,,4,57,5,20,PUNT
Syracuse,ACC,Pittsburgh,ACC,401013142,4010131429,false,1,91,,2,99,14,33,31,3,-8,PUNT
Notre Dame,FBS Independents,Virginia Tech,ACC,401013143,4010131431,true,1,75,15,1,0,9,24,36,12,78,TD
Virginia Tech,ACC,Notre Dame,FBS Independents,401013143,4010131432,false,1,22,9,1,28,8,7,17,3,6,PUNT
Notre Dame,FBS Independents,Virginia Tech,ACC,401013143,4010131433,true,1,73,8,1,14,6,58,9,5,59,FG
Virginia Tech,ACC,Notre Dame,FBS Independents,401013143,4010131434,true,1,25,6,1,78,,53,5,13,53,FG
Notre Dame,FBS Independents,Virginia Tech,ACC,401013143,4010131435,false,1,75,,2,41,13,15,38,8,18,DOWNS
Virginia Tech,ACC,Notre Dame,FBS Independents,401013143,4010131436,true,2,57,13,2,74,10,6,9,7,17,FG
Notre Dame,FBS Independents,Virginia Tech,ACC,401013143,4010131437,false,2,75,10,2,53,7,11,55,7,22,FUMBLE
Virginia Tech,ACC,Notre Dame,FBS Independents,401013143,4010131438,false,2,8,7,2,21,5,58,13,5,13,PUNT
Notre Dame,FBS Independents,Virginia Tech,ACC,401013143,4010131439,false,2,63,5,2,63,5,52,6,1,0,INT
Wisconsin,Big Ten,Nebraska,Big Ten,401013339,4010133391,true,1,25,15,1,88,7,8,52,15,63,FG
Nebraska,Big Ten,Wisconsin,Big Ten,401013339,4010133392,false,1,75,7,1,66,5,43,25,4,9,PUNT
Wisconsin,Big Ten,Nebraska,Big Ten,401013339,4010133393,false,1,45,5,1,65,3,26,17,6,20,PUNT
Nebraska,Big Ten,Wisconsin,Big Ten,401013339,4010133394,false,1,80,3,1,73,2,10,16,3,7,PUNT
Wisconsin,Big Ten,Nebraska,Big Ten,401013339,4010133395,true,1,50,2,2,91,12,58,12,9,41,FG
