offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Georgia Tech,ACC,Bowling Green,Mid-American,401013134,4010131346,true,2,28,11,2,100,7,50,3,55,8,72,TD
Bowling Green,Mid-American,Georgia Tech,ACC,401013134,4010131347,false,2,75,7,2,58,5,43,2,7,6,17,PUNT
Georgia Tech,ACC,Bowling Green,Mid-American,401013134,4010131348,true,2,14,5,2,100,,25,5,18,12,86,TD
Bowling Green,Mid-American,Georgia Tech,ACC,401013134,4010131349,false,2,69,,2,67,,,,25,4,2,END OF HALF
NC State,ACC,Virginia,ACC,401013135,4010131351,true,1,25,15,1,83,12,2,2,58,7,58,FG
Virginia,ACC,NC State,ACC,401013135,4010131352,false,1,79,12,1,72,9,19,2,43,5,7,PUNT
NC State,ACC,Virginia,ACC,401013135,4010131353,false,1,31,9,1,41,6,52,2,27,6,10,PUNT
Virginia,ACC,NC State,ACC,401013135,4010131354,true,1,67,6,1,0,2,51,4,1,8,67,TD
NC State,ACC,Virginia,ACC,401013135,4010131355,true,1,25,2,2,100,11,43,6,1,13,75,TD
Virginia,ACC,NC State,ACC,401013135,4010131356,false,2,52,11,2,51,10,4,1,39,3,1,PUNT
NC State,ACC,Virginia,ACC,401013135,4010131357,false,2,20,10,2,38,6,52,3,12,7,18,PUNT
Virginia,ACC,NC State,ACC,401013135,4010131358,false,2,83,6,2,53,4,42,2,10,6,30,PUNT
NC State,ACC,Virginia,ACC,401013135,4010131359,true,2,20,4,2,100,,52,3,50,9,80,TD
UCF,American Athletic,Pittsburgh,ACC,401013136,4010131361,false,1,25,15,1,35,14,10,,50,4,10,PUNT
Pittsburgh,ACC,UCF,American Athletic,401013136,4010131362,false,1,90,14,1,51,9,21,4,49,8,39,PUNT
UCF,American Athletic,Pittsburgh,ACC,401013136,4010131363,true,1,17,9,1,100,6,52,2,29,8,83,TD
Pittsburgh,ACC,UCF,American Athletic,401013136,4010131364,false,1,75,6,1,75,5,51,1,1,3,0,PUNT
UCF,American Athletic,Pittsburgh,ACC,401013136,4010131365,true,1,21,5,1,100,4,7,1,44,6,79,TD
Pittsburgh,ACC,UCF,American Athletic,401013136,4010131366,false,1,86,4,1,79,2,25,1,42,3,7,PUNT
UCF,American Athletic,Pittsburgh,ACC,401013136,4010131367,true,1,38,2,1,33,1,13,1,12,3,-5,PUNT RETURN TD
UCF,American Athletic,Pittsburgh,ACC,401013136,4010131369,true,1,25,1,2,100,14,50,1,23,7,75,TD
Wake Forest,ACC,Rice,Conference USA,401013137,4010131371,false,1,25,15,1,51,13,21,1,39,6,26,PUNT
Rice,Conference USA,Wake Forest,ACC,401013137,4010131372,false,1,80,13,1,75,11,18,2,3,3,5,PUNT
Wake Forest,ACC,Rice,Conference USA,401013137,4010131373,true,1,36,11,1,100,10,37,,41,3,64,TD
Rice,Conference USA,Wake Forest,ACC,401013137,4010131374,false,1,75,10,1,82,9,1,1,36,3,-7,PUNT
Wake Forest,ACC,Rice,Conference USA,401013137,4010131375,true,1,45,9,1,100,6,58,2,3,7,55,TD
Rice,Conference USA,Wake Forest,ACC,401013137,4010131376,false,1,75,6,1,70,5,54,1,4,3,5,PUNT
Wake Forest,ACC,Rice,Conference USA,401013137,4010131377,true,1,39,5,1,100,3,30,2,24,7,61,TD
Rice,Conference USA,Wake Forest,ACC,401013137,4010131378,false,1,75,3,1,62,,13,3,17,6,13,INT
Wake Forest,ACC,Rice,Conference USA,401013137,4010131379,true,1,82,,2,100,13,33,1,40,7,18,TD
West Virginia,Big 12,Texas Tech,Big 12,401013325,4010133251,true,1,75,15,1,0,12,21,2,39,7,75,TD
Texas Tech,Big 12,West Virginia,Big 12,401013325,4010133252,false,1,25,12,1,37,10,13,2,8,5,12,INT
West Virginia,Big 12,Texas Tech,Big 12,401013325,4010133253,true,1,39,10,1,0,8,6,2,7,6,39,TD
Texas Tech,Big 12,West Virginia,Big 12,401013325,4010133254,false,1,23,8,1,29,7,9,,57,3,6,PUNT
West Virginia,Big 12,Texas Tech,Big 12,401013325,4010133255,false,1,68,7,1,37,4,58,2,11,5,37,PUNT
Texas Tech,Big 12,West Virginia,Big 12,401013325,4010133256,false,1,27,4,1,23,3,58,1,,3,-4,PUNT
West Virginia,Big 12,Texas Tech,Big 12,401013325,4010133257,true,1,68,3,1,0,3,3,,55,3,68,TD
Texas Tech,Big 12,West Virginia,Big 12,401013325,4010133258,true,1,35,3,1,100,2,6,,57,4,65,TD
West Virginia,Big 12,Texas Tech,Big 12,401013325,4010133259,true,1,75,2,1,0,,4,2,2,6,75,TD
Nebraska,Big Ten,Purdue,Big Ten,401013338,4010133381,true,1,25,15,1,100,11,12,3,48,10,75,TD
Purdue,Big Ten,Nebraska,Big Ten,401013338,4010133382,true,1,71,11,1,0,7,57,3,15,6,71,TD
Nebraska,Big Ten,Purdue,Big Ten,401013338,4010133383,false,1,25,7,1,59,5,39,2,18,6,34,DOWNS
Purdue,Big Ten,Nebraska,Big Ten,401013338,4010133384,true,1,59,5,1,14,3,37,2,2,5,45,FG
Nebraska,Big Ten,Purdue,Big Ten,401013338,4010133385,false,1,15,3,1,40,,52,2,45,8,25,PUNT
Purdue,Big Ten,Nebraska,Big Ten,401013338,4010133386,true,1,71,,2,0,12,44,3,1,10,71,TD
Nebraska,Big Ten,Purdue,Big Ten,401013338,4010133387,false,2,26,12,2,32,12,,,44,3,6,PUNT
Purdue,Big Ten,Nebraska,Big Ten,401013338,4010133388,false,2,68,12,2,62,9,57,2,3,3,6,PUNT
Nebraska,Big Ten,Purdue,Big Ten,401013338,4010133389,false,2,7,9,2,4,8,57,1,,3,-3,PUNT
Penn State,Big Ten,Ohio State,Big Ten,401013347,4010133471,false,1,21,15,1,61,10,10,4,50,9,40,PUNT
Ohio State,Big Ten,Penn State,Big Ten,401013347,4010133472,false,1,80,10,1,65,8,35,1,35,4,15,PUNT
Penn State,Big Ten,Ohio State,Big Ten,401013347,4010133473,true,1,21,8,1,84,4,58,3,37,8,63,FG
Ohio State,Big Ten,Penn State,Big Ten,401013347,4010133474,false,1,75,4,1,72,3,36,1,22,3,3,PUNT
Penn State,Big Ten,Ohio State,Big Ten,401013347,4010133475,false,1,20,3,1,72,1,14,2,22,5,52,MISSED FG
Ohio State,Big Ten,Penn State,Big Ten,401013347,4010133476,false,1,72,1,2,68,14,53,1,21,3,4,PUNT
Penn State,Big Ten,Ohio State,Big Ten,401013347,4010133477,false,2,15,14,2,19,13,27,1,26,3,4,PUNT
Ohio State,Big Ten,Penn State,Big Ten,401013347,4010133478,false,2,55,13,2,44,12,48,,39,2,11,INT
Penn State,Big Ten,Ohio State,Big Ten,401013347,4010133479,true,2,72,12,2,79,11,18,1,30,4,7,FG
UMass,FBS Independents,Ohio,Mid-American,401013361,4010133611,true,1,75,15,1,0,13,13,1,47,6,75,TD
Ohio,Mid-American,UMass,FBS Independents,401013361,4010133612,true,1,15,13,1,48,11,11,2,2,4,33,INT TD
Ohio,Mid-American,UMass,FBS Independents,401013361,4010133614,true,1,40,11,1,100,6,17,4,45,8,60,TD
UMass,FBS Independents,Ohio,Mid-American,401013361,4010133615,true,1,69,6,1,0,5,15,1,2,3,69,TD
Ohio,Mid-American,UMass,FBS Independents,401013361,4010133616,true,1,32,5,1,100,2,7,3,8,7,68,TD
UMass,FBS Independents,Ohio,Mid-American,401013361,4010133617,false,1,99,2,1,92,,14,1,53,3,7,PUNT
Ohio,Mid-American,UMass,FBS Independents,401013361,4010133618,true,1,56,,1,100,,,,14,5,44,TD
UMass,FBS Independents,Ohio,Mid-American,401013361,4010133619,false,2,75,13,2,71,12,25,1,11,3,4,PUNT
Buffalo,Mid-American,Army,FBS Independents,401013369,4010133691,true,1,19,15,1,100,13,43,1,17,4,81,TD
Army,FBS Independents,Buffalo,Mid-American,401013369,4010133692,false,1,86,13,1,63,10,42,3,1,6,23,INT
Buffalo,Mid-American,Army,FBS Independents,401013369,4010133693,false,1,52,10,1,74,7,56,2,46,11,22,DOWNS
Army,FBS Independents,Buffalo,Mid-American,401013369,4010133694,true,1,74,7,1,0,2,6,5,50,11,74,TD
Buffalo,Mid-American,Army,FBS Independents,401013369,4010133695,false,1,7,2,1,14,,,2,6,3,7,PUNT
Army,FBS Independents,Buffalo,Mid-American,401013369,4010133696,true,2,77,14,2,0,7,46,7,2,12,77,TD
Buffalo,Mid-American,Army,FBS Independents,401013369,4010133697,true,2,30,7,2,89,4,5,3,41,11,59,MISSED FG TD
Buffalo,Mid-American,Army,FBS Independents,401013369,4010133699,false,2,26,4,2,35,,,4,,3,9,PUNT
New Mexico,Mountain West,Liberty,,401013451,4010134511,true,1,25,15,1,100,13,39,1,21,4,75,TD
Liberty,,New Mexico,Mountain West,401013451,4010134512,true,1,75,13,1,0,11,27,2,12,7,75,TD
New Mexico,Mountain West,Liberty,,401013451,4010134513,false,1,25,11,1,42,9,55,1,32,4,17,PUNT
Liberty,,New Mexico,Mountain West,401013451,4010134514,false,1,90,9,1,67,6,52,3,3,6,23,PUNT
New Mexico,Mountain West,Liberty,,401013451,4010134515,false,1,17,6,1,10,5,25,1,27,3,-7,PUNT
Liberty,,New Mexico,Mountain West,401013451,4010134516,true,1,65,5,1,0,3,3,2,22,9,65,TD
New Mexico,Mountain West,Liberty,,401013451,4010134517,false,1,25,3,1,24,2,21,,42,3,-1,INT
Liberty,,New Mexico,Mountain West,401013451,4010134518,true,1,35,2,1,0,,45,1,36,5,35,TD
New Mexico,Mountain West,Liberty,,401013451,4010134519,false,1,25,,2,45,12,18,3,27,9,20,PUNT
Miami,ACC,North Carolina,ACC,401013466,4010134661,false,1,16,15,1,49,12,18,2,42,4,33,PUNT
North Carolina,ACC,Miami,ACC,401013466,4010134662,true,1,83,12,1,5,8,4,4,14,11,78,FG
Miami,ACC,North Carolina,ACC,401013466,4010134663,true,1,25,8,1,100,6,1,2,3,4,75,TD
North Carolina,ACC,Miami,ACC,401013466,4010134664,true,1,73,6,1,69,4,32,1,29,3,-11,FUMBLE TD
North Carolina,ACC,Miami,ACC,401013466,4010134665,true,1,70,4,1,0,2,11,2,21,7,70,TD
Miami,ACC,North Carolina,ACC,401013466,4010134666,true,1,25,2,2,82,12,17,4,54,10,57,FG
North Carolina,ACC,Miami,ACC,401013466,4010134667,true,2,75,12,2,50,9,,3,17,7,25,INT TD
North Carolina,ACC,Miami,ACC,401013466,4010134668,false,2,75,9,2,64,6,,3,,5,11,PUNT
Miami,ACC,North Carolina,ACC,401013466,4010134669,true,2,21,6,2,100,2,31,3,29,7,79,TD
UAB,Conference USA,Charlotte,Conference USA,401015001,4010150011,true,1,27,15,1,100,11,15,3,45,7,73,TD
Charlotte,Conference USA,UAB,Conference USA,401015001,4010150012,false,1,65,11,1,32,8,29,2,46,6,33,INT
UAB,Conference USA,Charlotte,Conference USA,401015001,4010150013,true,1,27,8,1,100,3,41,4,48,8,73,TD
Charlotte,Conference USA,UAB,Conference USA,401015001,4010150014,false,1,75,3,1,62,,,3,41,5,13,PUNT
UAB,Conference USA,Charlotte,Conference USA,401015001,4010150015,false,2,20,15,2,61,13,27,1,33,5,41,DOWNS
Charlotte,Conference USA,UAB,Conference USA,401015001,4010150016,false,2,61,13,2,59,10,13,3,14,5,2,PUNT
UAB,Conference USA,Charlotte,Conference USA,401015001,4010150017,true,2,25,10,2,100,4,28,5,45,11,75,TD
Charlotte,Conference USA,UAB,Conference USA,401015001,4010150018,false,2,75,4,2,65,1,33,2,55,4,10,PUNT
UAB,Conference USA,Charlotte,Conference USA,401015001,4010150019,false,2,35,1,2,30,,13,1,20,3,-5,PUNT
Arkansas-Pine Bluff,,Florida International,Conference USA,401015002,4010150021,true,1,75,15,1,20,11,58,3,2,8,55,FG
Florida International,Conference USA,Arkansas-Pine Bluff,,401015002,4010150022,true,1,17,11,1,100,10,25,1,33,3,83,TD
Arkansas-Pine Bluff,,Florida International,Conference USA,401015002,4010150023,false,1,75,10,1,60,8,,2,25,4,15,PUNT
Florida International,Conference USA,Arkansas-Pine Bluff,,401015002,4010150024,false,1,30,8,1,47,6,51,1,9,4,17,PUNT
Arkansas-Pine Bluff,,Florida International,Conference USA,401015002,4010150025,false,1,86,6,1,88,5,54,,57,3,-2,INT
Florida International,Conference USA,Arkansas-Pine Bluff,,401015002,4010150026,true,1,91,5,1,94,4,29,1,25,4,3,FG
Arkansas-Pine Bluff,,Florida International,Conference USA,401015002,4010150027,false,1,75,4,1,77,2,27,2,2,3,-2,PUNT
Florida International,Conference USA,Arkansas-Pine Bluff,,401015002,4010150028,true,1,48,2,1,100,2,17,,10,1,52,TD
Arkansas-Pine Bluff,,Florida International,Conference USA,401015002,4010150029,false,1,75,2,2,0,14,21,2,56,7,75,FUMBLE
Florida Atlantic,Conference USA,Middle Tennessee,Conference USA,401015003,4010150032,true,1,78,15,1,0,10,5,4,55,15,78,TD
Middle Tennessee,Conference USA,Florida Atlantic,Conference USA,401015003,4010150033,false,1,25,10,1,33,8,56,1,9,3,8,PUNT
Florida Atlantic,Conference USA,Middle Tennessee,Conference USA,401015003,4010150034,false,1,0,8,1,73,7,43,1,13,3,1,PUNT
Middle Tennessee,Conference USA,Florida Atlantic,Conference USA,401015003,4010150035,false,1,31,7,1,63,4,58,2,45,8,32,PUNT
Florida Atlantic,Conference USA,Middle Tennessee,Conference USA,401015003,4010150036,true,1,95,4,1,0,1,21,3,37,10,95,TD
Middle Tennessee,Conference USA,Florida Atlantic,Conference USA,401015003,4010150037,false,1,25,1,2,71,13,22,2,59,10,46,MISSED FG
Florida Atlantic,Conference USA,Middle Tennessee,Conference USA,401015003,4010150038,false,2,71,13,2,25,10,3,3,19,9,46,DOWNS
Middle Tennessee,Conference USA,Florida Atlantic,Conference USA,401015003,4010150039,true,2,25,10,2,85,5,,5,3,12,60,FG
North Texas,Conference USA,Louisiana Tech,Conference USA,401015004,4010150041,true,1,20,15,1,100,11,57,3,3,8,80,TD
Louisiana Tech,Conference USA,North Texas,Conference USA,401015004,4010150042,true,1,75,11,1,11,10,25,1,32,6,64,FG
North Texas,Conference USA,Louisiana Tech,Conference USA,401015004,4010150043,false,1,34,10,1,36,9,26,,59,3,2,PUNT
Louisiana Tech,Conference USA,North Texas,Conference USA,401015004,4010150044,false,1,76,9,1,67,8,14,1,12,3,9,PUNT
North Texas,Conference USA,Louisiana Tech,Conference USA,401015004,4010150045,true,1,12,8,1,100,4,24,3,50,8,88,TD
Louisiana Tech,Conference USA,North Texas,Conference USA,401015004,4010150046,true,1,65,4,1,20,3,4,1,20,5,45,FG
North Texas,Conference USA,Louisiana Tech,Conference USA,401015004,4010150047,true,1,38,3,1,100,1,28,1,36,4,62,TD
Louisiana Tech,Conference USA,North Texas,Conference USA,401015004,4010150048,true,1,84,1,2,5,9,30,6,58,18,79,FG
North Texas,Conference USA,Louisiana Tech,Conference USA,401015004,4010150049,false,2,33,9,2,36,8,30,1,,3,3,PUNT
Western Kentucky,Conference USA,Marshall,Conference USA,401015005,4010150051,false,1,25,15,1,28,12,49,2,11,5,3,PUNT
Marshall,Conference USA,Western Kentucky,Conference USA,401015005,4010150052,false,1,59,12,1,52,11,31,1,18,3,7,PUNT
Western Kentucky,Conference USA,Marshall,Conference USA,401015005,4010150053,false,1,18,11,1,12,9,56,1,35,3,-6,PUNT
Marshall,Conference USA,Western Kentucky,Conference USA,401015005,4010150054,true,1,40,9,1,0,9,48,,8,1,40,TD
Western Kentucky,Conference USA,Marshall,Conference USA,401015005,4010150055,false,1,25,9,1,51,6,37,3,11,7,26,PUNT
Marshall,Conference USA,Western Kentucky,Conference USA,401015005,4010150056,false,1,88,6,1,90,5,39,,58,3,-2,PUNT
Western Kentucky,Conference USA,Marshall,Conference USA,401015005,4010150057,false,1,35,5,1,43,3,53,1,46,3,8,PUNT
Marshall,Conference USA,Western Kentucky,Conference USA,401015005,4010150058,false,1,89,3,1,90,2,46,1,7,3,-1,PUNT
Western Kentucky,Conference USA,Marshall,Conference USA,401015005,4010150059,true,1,70,2,1,94,,5,2,41,6,24,FG
UTEP,Conference USA,UT San Antonio,Conference USA,401015007,4010150071,false,1,87,15,1,78,13,12,1,48,3,9,PUNT
UT San Antonio,Conference USA,UTEP,Conference USA,401015007,4010150072,false,1,47,13,1,60,11,6,2,6,5,13,PUNT
UTEP,Conference USA,UT San Antonio,Conference USA,401015007,4010150073,false,1,92,11,1,84,8,16,2,50,5,8,PUNT
UTEP,Conference USA,UT San Antonio,Conference USA,401015007,4010150075,true,1,43,8,1,0,4,18,3,58,7,43,TD
UT San Antonio,Conference USA,UTEP,Conference USA,401015007,4010150076,false,1,25,4,1,59,1,30,2,48,7,34,PUNT
UT San Antonio,Conference USA,UTEP,Conference USA,401015007,4010150078,true,1,93,1,1,100,1,22,,8,1,7,TD
UTEP,Conference USA,UT San Antonio,Conference USA,401015007,4010150079,false,1,93,1,1,96,,,1,22,3,-3,PUNT
Tulane,American Athletic,Memphis,American Athletic,401019496,4010194961,true,1,25,15,1,100,9,16,5,44,12,75,TD
Memphis,American Athletic,Tulane,American Athletic,401019496,4010194962,true,1,47,9,1,0,9,4,,12,1,47,TD
Tulane,American Athletic,Memphis,American Athletic,401019496,4010194963,true,1,25,9,1,100,5,40,3,24,6,75,TD
Memphis,American Athletic,Tulane,American Athletic,401019496,4010194964,false,1,70,5,1,44,2,43,2,57,5,26,PUNT
Tulane,American Athletic,Memphis,American Athletic,401019496,4010194965,false,1,20,2,2,47,14,11,3,32,6,27,PUNT
Memphis,American Athletic,Tulane,American Athletic,401019496,4010194966,false,2,85,14,2,47,9,52,4,19,7,38,PUNT
Tulane,American Athletic,Memphis,American Athletic,401019496,4010194967,false,2,12,9,2,15,8,21,1,31,3,3,PUNT
Memphis,American Athletic,Tulane,American Athletic,401019496,4010194968,false,2,72,8,2,63,6,58,1,23,3,9,PUNT
Tulane,American Athletic,Memphis,American Athletic,401019496,4010194969,true,2,26,6,2,35,,,6,58,15,71,END OF HALF
Connecticut,American Athletic,Cincinnati,American Athletic,401019497,4010194971,true,1,25,15,1,100,13,6,1,54,5,75,TD
Cincinnati,American Athletic,Connecticut,American Athletic,401019497,4010194972,true,1,74,13,1,0,7,28,5,38,11,74,TD
Connecticut,American Athletic,Cincinnati,American Athletic,401019497,4010194973,false,1,25,7,1,55,4,31,2,57,6,30,PUNT
Cincinnati,American Athletic,Connecticut,American Athletic,401019497,4010194974,true,1,88,4,2,0,14,16,5,15,14,88,TD
Connecticut,American Athletic,Cincinnati,American Athletic,401019497,4010194975,false,2,27,14,2,45,11,44,2,32,5,18,PUNT
Cincinnati,American Athletic,Connecticut,American Athletic,401019497,4010194976,false,2,80,11,2,15,7,15,4,29,9,65,FUMBLE
Connecticut,American Athletic,Cincinnati,American Athletic,401019497,4010194977,false,2,15,7,2,45,5,36,1,39,4,30,PUNT
Cincinnati,American Athletic,Connecticut,American Athletic,401019497,4010194978,false,2,82,5,2,91,4,12,1,24,3,-9,PUNT
Connecticut,American Athletic,Cincinnati,American Athletic,401019497,4010194979,false,2,50,4,2,79,1,1,3,11,11,29,MISSED FG
Houston Baptist,,SMU,American Athletic,401019498,4010194981,false,1,88,15,1,59,12,27,2,33,7,29,INT
SMU,American Athletic,Houston Baptist,,401019498,4010194982,true,1,36,12,1,100,10,9,2,18,6,64,TD
Houston Baptist,,SMU,American Athletic,401019498,4010194983,false,1,61,10,1,57,8,47,1,22,3,4,PUNT
SMU,American Athletic,Houston Baptist,,401019498,4010194984,true,1,6,8,1,100,8,5,,42,2,94,TD
Houston Baptist,,SMU,American Athletic,401019498,4010194985,false,1,83,8,1,61,6,16,1,49,5,22,FUMBLE
SMU,American Athletic,Houston Baptist,,401019498,4010194986,false,1,61,6,1,42,6,6,,10,1,-19,FUMBLE
Houston Baptist,,SMU,American Athletic,401019498,4010194987,true,1,42,6,1,18,3,27,2,39,8,24,FG
SMU,American Athletic,Houston Baptist,,401019498,4010194988,true,1,36,3,1,100,1,29,1,58,5,64,TD
Houston Baptist,,SMU,American Athletic,401019498,4010194989,false,1,33,1,1,27,,,1,29,4,6,DOWNS
Ball State,Mid-American,Kent State,Mid-American,401020687,4010206871,true,1,41,15,1,100,13,3,1,57,5,59,TD
Kent State,Mid-American,Ball State,Mid-American,401020687,4010206872,false,1,77,13,1,78,11,43,1,20,3,-1,PUNT
Ball State,Mid-American,Kent State,Mid-American,401020687,4010206873,true,1,54,11,1,100,9,45,1,58,5,46,TD
Kent State,Mid-American,Ball State,Mid-American,401020687,4010206874,false,1,72,9,1,82,8,17,1,28,3,-10,PUNT
Ball State,Mid-American,Kent State,Mid-American,401020687,4010206875,false,1,41,8,1,44,7,5,1,12,4,3,PUNT
Kent State,Mid-American,Ball State,Mid-American,401020687,4010206876,false,1,79,7,1,60,4,28,2,37,6,19,INT
Ball State,Mid-American,Kent State,Mid-American,401020687,4010206877,true,1,79,4,1,100,3,42,,46,3,21,TD
Kent State,Mid-American,Ball State,Mid-American,401020687,4010206878,true,1,69,3,1,0,,48,2,54,11,69,TD
Ball State,Mid-American,Kent State,Mid-American,401020687,4010206879,false,1,25,,2,33,14,14,1,34,3,8,PUNT
Northern Illinois,Mid-American,Eastern Michigan,Mid-American,401020688,4010206881,false,1,75,15,1,58,13,22,1,38,6,17,INT
Eastern Michigan,Mid-American,Northern Illinois,Mid-American,401020688,4010206882,true,1,72,13,1,88,12,1,1,21,5,16,FG
Northern Illinois,Mid-American,Eastern Michigan,Mid-American,401020688,4010206883,false,1,78,12,1,55,9,23,2,38,7,23,PUNT
Eastern Michigan,Mid-American,Northern Illinois,Mid-American,401020688,4010206884,true,1,20,9,1,100,6,22,3,1,6,80,TD
Northern Illinois,Mid-American,Eastern Michigan,Mid-American,401020688,4010206885,false,1,77,6,1,48,3,56,2,26,7,29,PUNT
Eastern Michigan,Mid-American,Northern Illinois,Mid-American,401020688,4010206886,false,1,13,3,1,12,2,23,1,33,3,-1,PUNT
Northern Illinois,Mid-American,Eastern Michigan,Mid-American,401020688,4010206887,true,1,31,2,1,25,,36,1,47,4,6,FG
Eastern Michigan,Mid-American,Northern Illinois,Mid-American,401020688,4010206888,false,1,25,,2,15,13,24,2,12,3,-10,PUNT
Northern Illinois,Mid-American,Eastern Michigan,Mid-American,401020688,4010206889,false,2,61,13,2,64,11,32,1,52,4,-3,DOWNS
Toledo,Mid-American,Fresno State,Mountain West,401020689,4010206891,false,1,77,15,1,71,13,8,1,52,3,6,PUNT
Fresno State,Mountain West,Toledo,Mid-American,401020689,4010206892,true,1,25,13,1,100,8,19,4,49,12,75,TD
Toledo,Mid-American,Fresno State,Mountain West,401020689,4010206893,true,1,75,8,1,0,4,50,3,29,10,75,TD
Fresno State,Mountain West,Toledo,Mid-American,401020689,4010206894,false,1,30,4,1,53,1,38,3,12,6,23,PUNT
Toledo,Mid-American,Fresno State,Mountain West,401020689,4010206895,true,1,98,1,2,29,13,8,3,30,9,69,FG
Fresno State,Mountain West,Toledo,Mid-American,401020689,4010206896,false,2,25,13,2,49,12,30,,38,3,24,INT
Toledo,Mid-American,Fresno State,Mountain West,401020689,4010206897,true,2,38,12,2,26,10,16,2,14,6,12,FG
Fresno State,Mountain West,Toledo,Mid-American,401020689,4010206898,true,2,24,10,2,100,8,33,1,43,6,76,TD
Toledo,Mid-American,Fresno State,Mountain West,401020689,4010206899,false,2,75,8,2,69,,,8,33,3,6,PUNT
Miami (OH),Mid-American,Western Michigan,Mid-American,401020750,4010207502,true,1,100,14,1,100,14,47,,,0,0,TD
Western Michigan,Mid-American,Miami (OH),Mid-American,401020750,4010207503,true,1,75,14,1,0,10,38,4,9,9,75,TD
Miami (OH),Mid-American,Western Michigan,Mid-American,401020750,4010207504,true,1,24,10,1,94,4,36,6,2,12,70,FG
Western Michigan,Mid-American,Miami (OH),Mid-American,401020750,4010207505,true,1,76,4,1,0,,32,4,4,9,76,TD
Miami (OH),Mid-American,Western Michigan,Mid-American,401020750,4010207506,true,1,52,,1,100,,,,32,3,48,TD
Western Michigan,Mid-American,Miami (OH),Mid-American,401020750,4010207507,false,2,75,15,2,2,7,46,7,14,13,73,DOWNS
Miami (OH),Mid-American,Western Michigan,Mid-American,401020750,4010207508,false,2,2,7,2,1,6,23,1,23,3,-1,PUNT
Western Michigan,Mid-American,Miami (OH),Mid-American,401020750,4010207509,false,2,22,6,2,7,3,39,2,44,6,15,MISSED FG
Appalachian State,Sun Belt,South Alabama,Sun Belt,401021665,4010216651,true,1,31,15,1,100,13,11,1,49,6,69,TD
South Alabama,Sun Belt,Appalachian State,Sun Belt,401021665,4010216652,false,1,75,13,1,52,11,28,1,43,4,23,PUNT
Appalachian State,Sun Belt,South Alabama,Sun Belt,401021665,4010216653,false,1,20,11,1,33,8,57,2,31,5,13,PUNT
South Alabama,Sun Belt,Appalachian State,Sun Belt,401021665,4010216654,true,1,70,8,1,0,6,12,2,45,8,70,TD
Appalachian State,Sun Belt,South Alabama,Sun Belt,401021665,4010216655,true,1,62,6,1,100,5,37,,35,2,38,TD
South Alabama,Sun Belt,Appalachian State,Sun Belt,401021665,4010216656,false,1,75,5,1,72,3,35,2,2,3,3,PUNT
Appalachian State,Sun Belt,South Alabama,Sun Belt,401021665,4010216657,true,1,75,3,1,100,3,10,,25,2,25,TD
South Alabama,Sun Belt,Appalachian State,Sun Belt,401021665,4010216658,false,1,75,3,1,51,,19,2,51,5,24,PUNT
Appalachian State,Sun Belt,South Alabama,Sun Belt,401021665,4010216659,true,1,14,,2,100,12,22,2,57,6,86,TD
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,401021666,4010216661,false,1,75,15,1,38,10,4,4,56,12,37,DOWNS
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,401021666,4010216662,false,1,38,10,1,46,8,10,1,54,3,8,PUNT
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,401021666,4010216663,false,1,92,8,1,23,5,9,3,1,10,69,DOWNS
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,401021666,4010216664,false,1,23,5,1,17,1,,4,9,7,-6,PUNT
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,401021666,4010216665,true,1,71,1,2,28,11,19,4,41,11,43,FG
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,401021666,4010216666,false,2,23,11,2,33,5,10,6,9,9,10,PUNT
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,401021666,4010216667,false,2,64,5,2,50,2,55,2,15,4,14,PUNT
Georgia Southern,Sun Belt,Arkansas State,Sun Belt,401021666,4010216668,true,2,18,2,2,100,1,20,1,35,5,82,TD
Arkansas State,Sun Belt,Georgia Southern,Sun Belt,401021666,4010216669,false,2,78,1,2,31,,,1,20,9,47,DOWNS
Troy,Sun Belt,Coastal Carolina,Sun Belt,401021667,4010216671,true,1,100,15,1,100,14,46,,14,0,0,TD
Coastal Carolina,Sun Belt,Troy,Sun Belt,401021667,4010216672,false,1,68,14,1,42,10,25,4,21,8,26,PUNT
Troy,Sun Belt,Coastal Carolina,Sun Belt,401021667,4010216673,true,1,18,10,1,100,8,30,1,55,6,82,TD
Coastal Carolina,Sun Belt,Troy,Sun Belt,401021667,4010216674,false,1,79,8,1,60,5,52,2,38,4,19,PUNT
Troy,Sun Belt,Coastal Carolina,Sun Belt,401021667,4010216675,true,1,20,5,1,100,3,49,2,3,6,80,TD
Coastal Carolina,Sun Belt,Troy,Sun Belt,401021667,4010216676,false,1,73,3,1,75,3,37,,12,1,-2,FUMBLE
Troy,Sun Belt,Coastal Carolina,Sun Belt,401021667,4010216677,false,1,75,3,1,71,2,53,,44,4,-4,DOWNS
