offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Tennessee,SEC,Alabama,SEC,401012318,4010123182,false,1,25,10,1,25,10,43,,15,3,-22,FUMBLE
Alabama,SEC,Tennessee,SEC,401012318,4010123183,true,1,3,10,1,0,10,35,,8,2,3,TD
Tennessee,SEC,Alabama,SEC,401012318,4010123184,false,1,25,10,1,23,8,19,2,16,3,-2,PUNT
Alabama,SEC,Tennessee,SEC,401012318,4010123185,true,1,77,8,1,0,8,8,,11,1,77,TD
Tennessee,SEC,Alabama,SEC,401012318,4010123186,false,1,31,8,1,28,6,15,1,53,3,-3,PUNT
Alabama,SEC,Tennessee,SEC,401012318,4010123187,true,1,93,6,1,0,3,31,2,44,9,93,TD
Tennessee,SEC,Alabama,SEC,401012318,4010123188,false,1,27,3,2,60,14,54,3,37,8,33,PUNT
Alabama,SEC,Tennessee,SEC,401012318,4010123189,false,2,91,14,2,89,13,20,1,34,3,2,PUNT
Stanford,Pac-12,Arizona State,Pac-12,401012768,4010127681,false,1,75,15,1,67,12,56,2,4,3,8,PUNT
Arizona State,Pac-12,Stanford,Pac-12,401012768,4010127682,false,1,15,12,1,19,11,24,1,32,3,4,PUNT
Stanford,Pac-12,Arizona State,Pac-12,401012768,4010127683,false,1,63,11,1,70,9,22,2,2,3,-7,FUMBLE
Arizona State,Pac-12,Stanford,Pac-12,401012768,4010127684,false,1,32,9,1,41,7,36,1,46,3,9,PUNT
Stanford,Pac-12,Arizona State,Pac-12,401012768,4010127685,false,1,88,7,1,48,2,24,5,12,11,40,PUNT
Arizona State,Pac-12,Stanford,Pac-12,401012768,4010127686,true,1,18,2,1,84,,27,1,57,8,66,FG
Stanford,Pac-12,Arizona State,Pac-12,401012768,4010127687,false,1,79,,2,56,11,31,3,56,6,23,PUNT
Arizona State,Pac-12,Stanford,Pac-12,401012768,4010127688,false,2,7,11,2,52,8,23,3,8,8,45,FUMBLE
Stanford,Pac-12,Arizona State,Pac-12,401012768,4010127689,true,2,66,8,2,3,3,40,4,43,8,63,FG
Arizona,Pac-12,UCLA,Pac-12,401012769,4010127691,false,1,80,15,1,80,14,2,,58,3,0,PUNT
UCLA,Pac-12,Arizona,Pac-12,401012769,4010127692,true,1,38,14,1,100,9,51,4,11,9,62,TD
Arizona,Pac-12,UCLA,Pac-12,401012769,4010127693,false,1,75,9,1,18,7,8,2,43,7,57,INT
UCLA,Pac-12,Arizona,Pac-12,401012769,4010127694,false,1,12,7,1,6,6,16,,52,3,-6,PUNT
Arizona,Pac-12,UCLA,Pac-12,401012769,4010127695,false,1,61,6,1,61,5,50,,26,3,0,PUNT
UCLA,Pac-12,Arizona,Pac-12,401012769,4010127696,false,1,13,5,1,22,4,17,1,33,3,9,PUNT
Arizona,Pac-12,UCLA,Pac-12,401012769,4010127697,false,1,58,4,1,54,3,18,,59,3,4,PUNT
UCLA,Pac-12,Arizona,Pac-12,401012769,4010127698,true,1,24,3,2,77,14,56,3,22,7,53,FG
Arizona,Pac-12,UCLA,Pac-12,401012769,4010127699,false,2,75,14,2,40,11,19,3,37,7,35,PUNT
USC,Pac-12,Utah,Pac-12,401012770,4010127701,false,1,75,15,1,68,14,10,,50,3,7,PUNT
Utah,Pac-12,USC,Pac-12,401012770,4010127702,false,1,30,14,1,45,11,56,2,14,4,15,PUNT
USC,Pac-12,Utah,Pac-12,401012770,4010127703,false,1,80,11,1,75,11,3,,53,3,5,PUNT
Utah,Pac-12,USC,Pac-12,401012770,4010127704,false,1,27,11,1,50,8,37,2,26,5,23,DOWNS
USC,Pac-12,Utah,Pac-12,401012770,4010127705,true,1,50,8,1,0,7,31,1,6,3,50,TD
Utah,Pac-12,USC,Pac-12,401012770,4010127706,true,1,25,7,1,48,5,58,1,33,6,23,FUMBLE TD
Utah,Pac-12,USC,Pac-12,401012770,4010127708,true,1,49,5,1,100,5,5,,45,3,51,TD
USC,Pac-12,Utah,Pac-12,401012770,4010127709,false,1,75,5,1,66,3,4,2,1,3,9,PUNT
Oregon State,Pac-12,California,Pac-12,401012771,4010127711,false,1,18,15,1,41,9,20,5,40,11,23,PUNT
California,Pac-12,Oregon State,Pac-12,401012771,4010127712,false,1,96,9,1,66,5,41,3,39,8,30,PUNT
Oregon State,Pac-12,California,Pac-12,401012771,4010127713,false,1,23,5,1,25,4,40,1,1,3,2,PUNT
California,Pac-12,Oregon State,Pac-12,401012771,4010127714,true,1,76,4,1,0,2,32,2,8,6,76,TD
Oregon State,Pac-12,California,Pac-12,401012771,4010127715,false,1,25,2,1,54,,6,2,26,4,29,PUNT
California,Pac-12,Oregon State,Pac-12,401012771,4010127716,false,1,94,,1,2,,,,6,14,92,FUMBLE
Oregon State,Pac-12,California,Pac-12,401012771,4010127717,false,2,2,9,2,2,8,11,1,14,3,0,PUNT
California,Pac-12,Oregon State,Pac-12,401012771,4010127718,true,2,40,8,2,0,6,59,1,12,3,40,TD
Oregon State,Pac-12,California,Pac-12,401012771,4010127719,false,2,25,6,2,19,,,6,59,3,-6,PUNT
Washington,Pac-12,Colorado,Pac-12,401012772,4010127721,false,1,29,15,1,43,12,14,2,46,6,16,PUNT
Colorado,Pac-12,Washington,Pac-12,401012772,4010127722,true,1,80,12,1,0,9,14,3,,7,80,TD
Washington,Pac-12,Colorado,Pac-12,401012772,4010127723,false,1,23,9,1,35,7,15,1,59,6,12,PUNT
Colorado,Pac-12,Washington,Pac-12,401012772,4010127724,false,1,90,7,1,55,3,14,4,1,8,35,PUNT
Washington,Pac-12,Colorado,Pac-12,401012772,4010127725,true,1,16,3,2,100,14,35,3,29,8,84,TD
Colorado,Pac-12,Washington,Pac-12,401012772,4010127726,true,2,65,14,2,20,11,3,3,32,8,45,FG
Washington,Pac-12,Colorado,Pac-12,401012772,4010127727,true,2,25,11,2,100,5,31,5,32,10,75,TD
Colorado,Pac-12,Washington,Pac-12,401012772,4010127728,false,2,61,5,2,44,2,56,2,35,5,17,PUNT
Washington,Pac-12,Colorado,Pac-12,401012772,4010127729,false,2,19,2,2,30,2,12,,44,3,11,INT
Washington State,Pac-12,Oregon,Pac-12,401012773,4010127731,false,1,40,15,1,89,10,5,4,55,11,49,INT
Oregon,Pac-12,Washington State,Pac-12,401012773,4010127732,false,1,85,10,1,84,7,23,2,42,3,1,PUNT
Washington State,Pac-12,Oregon,Pac-12,401012773,4010127733,true,1,32,7,1,100,4,30,2,53,6,68,TD
Oregon,Pac-12,Washington State,Pac-12,401012773,4010127734,false,1,75,4,1,57,3,20,1,10,3,18,PUNT
Washington State,Pac-12,Oregon,Pac-12,401012773,4010127735,true,1,21,3,2,100,12,22,5,58,12,79,TD
Oregon,Pac-12,Washington State,Pac-12,401012773,4010127736,false,2,75,12,2,82,10,59,1,23,3,-7,PUNT
Washington State,Pac-12,Oregon,Pac-12,401012773,4010127737,true,2,35,10,2,100,2,59,8,,14,65,TD
Oregon,Pac-12,Washington State,Pac-12,401012773,4010127738,false,2,75,2,2,66,1,48,1,11,4,9,PUNT
Washington State,Pac-12,Oregon,Pac-12,401012773,4010127739,true,2,42,1,2,100,,41,1,7,6,58,TD
Wisconsin,Big Ten,Illinois,Big Ten,401012810,4010128101,true,1,25,15,1,100,9,27,5,33,11,75,TD
Illinois,Big Ten,Wisconsin,Big Ten,401012810,4010128102,false,1,75,9,1,48,7,53,1,34,5,27,INT
Wisconsin,Big Ten,Illinois,Big Ten,401012810,4010128103,true,1,75,7,1,100,7,1,,52,2,25,TD
Illinois,Big Ten,Wisconsin,Big Ten,401012810,4010128104,false,1,75,7,1,43,3,51,3,10,6,32,PUNT
Wisconsin,Big Ten,Illinois,Big Ten,401012810,4010128105,false,1,11,3,1,35,1,41,2,10,4,24,PUNT
Illinois,Big Ten,Wisconsin,Big Ten,401012810,4010128106,false,1,50,1,2,23,13,33,3,8,8,27,FUMBLE
Wisconsin,Big Ten,Illinois,Big Ten,401012810,4010128107,false,2,23,13,2,58,9,45,3,48,7,35,PUNT
Illinois,Big Ten,Wisconsin,Big Ten,401012810,4010128108,false,2,80,9,2,78,9,4,,41,3,2,INT
Wisconsin,Big Ten,Illinois,Big Ten,401012810,4010128109,false,2,56,9,2,91,6,36,2,28,6,35,MISSED FG
Rutgers,Big Ten,Northwestern,Big Ten,401012846,4010128461,false,1,1,15,1,5,13,3,1,57,3,4,PUNT
Northwestern,Big Ten,Rutgers,Big Ten,401012846,4010128462,true,1,43,13,1,0,9,46,3,17,8,43,TD
Rutgers,Big Ten,Northwestern,Big Ten,401012846,4010128463,false,1,25,9,1,44,6,51,2,55,6,19,PUNT
Northwestern,Big Ten,Rutgers,Big Ten,401012846,4010128464,false,1,88,6,1,84,5,7,1,44,3,4,PUNT
Rutgers,Big Ten,Northwestern,Big Ten,401012846,4010128465,false,1,14,5,1,27,2,15,2,52,5,13,PUNT
Northwestern,Big Ten,Rutgers,Big Ten,401012846,4010128466,false,1,62,2,1,43,,,2,15,6,19,PUNT
Rutgers,Big Ten,Northwestern,Big Ten,401012846,4010128467,false,2,12,14,2,16,13,,1,3,3,4,PUNT
Northwestern,Big Ten,Rutgers,Big Ten,401012846,4010128468,false,2,98,13,2,97,11,39,1,21,3,1,PUNT
Rutgers,Big Ten,Northwestern,Big Ten,401012846,4010128469,true,2,63,11,2,76,9,19,2,20,6,13,FG
Penn State,Big Ten,Indiana,Big Ten,401012857,4010128571,true,1,36,15,1,0,13,,2,,5,36,TD
Indiana,Big Ten,Penn State,Big Ten,401012857,4010128572,true,1,25,13,1,100,10,18,2,42,8,75,TD
Penn State,Big Ten,Indiana,Big Ten,401012857,4010128573,false,1,74,10,1,45,8,47,1,31,5,29,PUNT
Indiana,Big Ten,Penn State,Big Ten,401012857,4010128574,false,1,5,8,1,25,6,2,2,45,6,20,FUMBLE
Penn State,Big Ten,Indiana,Big Ten,401012857,4010128575,false,1,68,6,1,62,4,52,1,10,3,6,PUNT
Indiana,Big Ten,Penn State,Big Ten,401012857,4010128576,false,1,20,4,1,34,2,52,2,,8,14,PUNT
Penn State,Big Ten,Indiana,Big Ten,401012857,4010128577,false,1,66,2,1,48,2,9,,43,5,8,DOWNS
Indiana,Big Ten,Penn State,Big Ten,401012857,4010128578,true,1,58,2,1,100,1,6,1,3,4,42,TD
Penn State,Big Ten,Indiana,Big Ten,401012857,4010128579,false,1,76,1,2,47,14,7,1,59,6,29,INT
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128671,false,1,28,15,1,74,10,24,4,36,8,46,INT
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128672,false,1,74,10,1,55,9,7,1,17,4,19,PUNT
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128673,true,1,23,9,1,95,,3,9,4,17,72,FG
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128674,false,1,75,,2,82,14,3,1,,3,-7,PUNT
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128675,true,2,53,14,2,93,9,3,5,,11,40,FG
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128676,false,2,75,9,2,47,4,17,4,46,8,28,INT
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128677,true,2,42,4,2,100,,8,4,9,10,58,TD
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128678,false,2,64,,2,63,,,,8,1,1,END OF HALF
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128679,false,3,75,15,3,83,12,48,2,12,3,-8,PUNT
Michigan,Big Ten,Michigan State,Big Ten,401012884,4010128841,false,1,75,15,1,55,11,39,3,21,6,20,PUNT
Michigan State,Big Ten,Michigan,Big Ten,401012884,4010128842,false,1,20,11,1,60,7,51,3,48,7,20,PUNT
Michigan,Big Ten,Michigan State,Big Ten,401012884,4010128843,true,1,84,7,2,0,14,55,7,56,14,84,TD
Michigan State,Big Ten,Michigan,Big Ten,401012884,4010128844,false,2,12,14,2,75,12,41,2,14,5,13,PUNT
Michigan,Big Ten,Michigan State,Big Ten,401012884,4010128845,false,2,70,12,2,65,11,16,1,25,3,5,PUNT
Michigan State,Big Ten,Michigan,Big Ten,401012884,4010128846,false,2,20,11,2,81,10,14,1,2,3,-1,PUNT
Michigan,Big Ten,Michigan State,Big Ten,401012884,4010128847,false,2,51,10,2,40,8,5,2,9,4,11,PUNT
Michigan State,Big Ten,Michigan,Big Ten,401012884,4010128848,false,2,6,8,2,93,7,11,,54,3,1,PUNT
Michigan,Big Ten,Michigan State,Big Ten,401012884,4010128849,false,2,43,7,2,38,5,42,1,29,3,5,PUNT
Texas Tech,Big 12,Kansas,Big 12,401013052,4010130521,true,1,25,15,1,70,10,32,4,28,14,45,FG
Kansas,Big 12,Texas Tech,Big 12,401013052,4010130522,false,1,78,10,1,63,9,10,1,22,5,15,PUNT
Texas Tech,Big 12,Kansas,Big 12,401013052,4010130523,false,1,12,9,1,28,6,16,2,54,7,16,PUNT
Kansas,Big 12,Texas Tech,Big 12,401013052,4010130524,false,1,73,6,1,57,4,14,2,2,5,16,PUNT
Texas Tech,Big 12,Kansas,Big 12,401013052,4010130525,false,1,3,4,1,9,3,59,,15,2,6,FUMBLE
Kansas,Big 12,Texas Tech,Big 12,401013052,4010130526,true,1,2,3,1,3,2,31,1,28,4,6,FG
Texas Tech,Big 12,Kansas,Big 12,401013052,4010130527,true,1,59,2,2,100,14,52,2,39,8,75,TD
Kansas,Big 12,Texas Tech,Big 12,401013052,4010130528,false,2,75,14,2,3,11,54,2,58,9,72,FUMBLE
Texas Tech,Big 12,Kansas,Big 12,401013052,4010130529,false,2,3,11,2,12,10,1,1,53,3,9,PUNT
TCU,Big 12,Oklahoma,Big 12,401013068,4010130681,false,1,25,15,1,41,11,34,3,26,6,16,PUNT
Oklahoma,Big 12,TCU,Big 12,401013068,4010130682,true,1,84,11,1,3,9,16,2,18,6,84,TD
TCU,Big 12,Oklahoma,Big 12,401013068,4010130683,true,1,100,9,1,100,9,4,,12,0,0,TD
Oklahoma,Big 12,TCU,Big 12,401013068,4010130684,true,1,70,9,1,0,1,37,7,27,14,70,TD
TCU,Big 12,Oklahoma,Big 12,401013068,4010130685,false,1,25,1,2,30,14,37,2,,5,5,PUNT
Oklahoma,Big 12,TCU,Big 12,401013068,4010130686,true,2,66,14,2,0,10,46,3,51,7,66,TD
TCU,Big 12,Oklahoma,Big 12,401013068,4010130687,false,2,25,10,2,29,9,53,,53,3,4,PUNT
Oklahoma,Big 12,TCU,Big 12,401013068,4010130688,true,2,58,9,2,0,8,25,1,28,4,58,TD
TCU,Big 12,Oklahoma,Big 12,401013068,4010130689,true,2,47,8,2,100,7,55,,30,3,53,TD
Clemson,ACC,NC State,ACC,401013149,4010131491,true,1,43,15,1,100,11,23,3,37,9,57,TD
NC State,ACC,Clemson,ACC,401013149,4010131492,false,1,75,11,1,76,9,57,1,26,3,-1,PUNT
Clemson,ACC,NC State,ACC,401013149,4010131493,false,1,36,9,1,53,8,36,1,21,6,17,PUNT
NC State,ACC,Clemson,ACC,401013149,4010131494,false,1,88,8,1,69,5,11,3,25,5,20,PUNT
Clemson,ACC,NC State,ACC,401013149,4010131495,true,1,25,5,1,100,2,59,2,12,6,75,TD
NC State,ACC,Clemson,ACC,401013149,4010131496,false,1,75,2,1,66,,35,2,24,3,9,PUNT
Clemson,ACC,NC State,ACC,401013149,4010131497,false,1,25,,2,44,13,19,2,16,5,19,PUNT
NC State,ACC,Clemson,ACC,401013149,4010131498,false,2,80,13,2,61,11,,2,19,5,19,PUNT
Clemson,ACC,NC State,ACC,401013149,4010131499,false,2,20,11,2,84,5,41,5,19,13,64,FUMBLE
Virginia,ACC,Duke,ACC,401013150,4010131501,true,1,61,15,1,0,11,14,3,46,8,61,TD
Duke,ACC,Virginia,ACC,401013150,4010131502,false,1,20,11,1,33,8,26,2,48,6,13,PUNT
Virginia,ACC,Duke,ACC,401013150,4010131503,false,1,45,8,1,29,2,34,5,52,11,16,DOWNS
Duke,ACC,Virginia,ACC,401013150,4010131504,false,1,29,2,1,29,1,36,,58,3,0,PUNT
Virginia,ACC,Duke,ACC,401013150,4010131505,true,1,38,1,2,0,14,9,2,27,5,38,TD
Duke,ACC,Virginia,ACC,401013150,4010131506,false,2,25,14,2,30,13,14,,55,3,5,PUNT
Virginia,ACC,Duke,ACC,401013150,4010131507,false,2,52,13,2,16,10,15,2,59,7,36,MISSED FG
Duke,ACC,Virginia,ACC,401013150,4010131508,false,2,20,10,2,59,7,34,2,41,7,39,INT
Virginia,ACC,Duke,ACC,401013150,4010131509,false,2,72,7,2,77,5,47,1,47,3,3,PUNT
Wake Forest,ACC,Florida State,ACC,401013151,4010131511,true,1,75,15,1,14,11,48,3,12,15,61,FG
Florida State,ACC,Wake Forest,ACC,401013151,4010131512,false,1,33,11,1,33,10,32,1,16,3,0,PUNT
Wake Forest,ACC,Florida State,ACC,401013151,4010131513,false,1,74,10,1,52,9,20,1,12,7,22,PUNT
Florida State,ACC,Wake Forest,ACC,401013151,4010131514,false,1,17,9,1,19,8,4,1,16,3,2,PUNT
Wake Forest,ACC,Florida State,ACC,401013151,4010131515,true,1,51,8,1,0,5,55,2,9,9,51,TD
Florida State,ACC,Wake Forest,ACC,401013151,4010131516,false,1,16,5,1,34,4,,1,55,6,18,PUNT
Wake Forest,ACC,Florida State,ACC,401013151,4010131517,false,1,74,4,1,40,2,4,1,56,9,34,DOWNS
Florida State,ACC,Wake Forest,ACC,401013151,4010131518,true,1,40,2,1,100,,24,1,40,6,60,TD
Wake Forest,ACC,Florida State,ACC,401013151,4010131519,false,1,75,,2,53,13,43,1,41,7,22,PUNT
North Carolina,ACC,Syracuse,ACC,401013152,4010131521,true,1,75,15,1,0,10,7,4,53,11,75,TD
Syracuse,ACC,North Carolina,ACC,401013152,4010131522,false,1,21,10,1,74,8,1,2,6,7,53,MISSED FG
North Carolina,ACC,Syracuse,ACC,401013152,4010131523,false,1,74,8,1,56,4,49,3,12,6,18,PUNT
Syracuse,ACC,North Carolina,ACC,401013152,4010131524,false,1,13,4,1,17,4,8,,41,3,4,PUNT
North Carolina,ACC,Syracuse,ACC,401013152,4010131525,false,1,56,4,2,33,14,18,4,50,11,23,MISSED FG
Syracuse,ACC,North Carolina,ACC,401013152,4010131526,true,2,33,14,2,93,10,58,3,20,8,60,FG
North Carolina,ACC,Syracuse,ACC,401013152,4010131527,false,2,75,10,2,22,5,44,5,14,11,53,DOWNS
Syracuse,ACC,North Carolina,ACC,401013152,4010131528,false,2,22,5,2,12,4,54,,50,3,-10,PUNT
North Carolina,ACC,Syracuse,ACC,401013152,4010131529,false,2,80,4,2,78,3,21,1,33,3,2,PUNT
Nebraska,Big Ten,Minnesota,Big Ten,401013332,4010133321,true,1,25,15,1,100,13,4,1,56,7,75,TD
Minnesota,Big Ten,Nebraska,Big Ten,401013332,4010133322,false,1,75,13,1,51,7,11,5,53,12,24,PUNT
Nebraska,Big Ten,Minnesota,Big Ten,401013332,4010133323,false,1,9,7,1,18,5,20,1,51,3,9,PUNT
Minnesota,Big Ten,Nebraska,Big Ten,401013332,4010133324,false,1,57,5,1,41,2,35,2,45,4,16,PUNT
Nebraska,Big Ten,Minnesota,Big Ten,401013332,4010133325,true,1,10,2,1,100,1,18,1,17,4,90,TD
Minnesota,Big Ten,Nebraska,Big Ten,401013332,4010133326,false,1,81,1,1,54,,,1,18,4,27,PUNT
Nebraska,Big Ten,Minnesota,Big Ten,401013332,4010133327,true,2,15,14,2,100,11,40,3,8,9,85,TD
Minnesota,Big Ten,Nebraska,Big Ten,401013332,4010133328,false,2,75,11,2,69,9,31,2,9,3,6,PUNT
Nebraska,Big Ten,Minnesota,Big Ten,401013332,4010133329,false,2,11,9,2,11,8,49,,42,3,0,PUNT
Purdue,Big Ten,Ohio State,Big Ten,401013348,4010133481,false,1,17,15,1,40,14,16,,44,4,23,PUNT
Ohio State,Big Ten,Purdue,Big Ten,401013348,4010133482,false,1,77,14,1,76,12,54,1,22,3,1,PUNT
Purdue,Big Ten,Ohio State,Big Ten,401013348,4010133483,false,1,40,12,1,45,11,51,1,3,3,5,PUNT
Ohio State,Big Ten,Purdue,Big Ten,401013348,4010133484,false,1,75,11,1,42,8,19,3,32,8,33,PUNT
Purdue,Big Ten,Ohio State,Big Ten,401013348,4010133485,true,1,2,8,1,100,1,10,7,9,15,98,TD
Ohio State,Big Ten,Purdue,Big Ten,401013348,4010133486,true,1,54,1,2,6,14,14,1,56,6,48,FG
Purdue,Big Ten,Ohio State,Big Ten,401013348,4010133487,false,2,34,14,2,42,12,39,1,35,3,8,PUNT
Ohio State,Big Ten,Purdue,Big Ten,401013348,4010133488,false,2,93,12,2,61,8,13,4,26,9,32,PUNT
Purdue,Big Ten,Ohio State,Big Ten,401013348,4010133489,false,2,27,8,2,59,6,18,1,55,4,32,PUNT
UMass,FBS Independents,Coastal Carolina,Sun Belt,401013363,4010133631,true,1,23,15,1,96,10,59,4,1,10,74,FG
Coastal Carolina,Sun Belt,UMass,FBS Independents,401013363,4010133632,true,1,75,10,1,11,7,32,3,27,8,64,FG
UMass,FBS Independents,Coastal Carolina,Sun Belt,401013363,4010133633,false,1,27,7,1,33,7,32,,,0,6,FUMBLE
Coastal Carolina,Sun Belt,UMass,FBS Independents,401013363,4010133634,false,1,33,7,1,31,5,41,1,51,4,2,MISSED FG
UMass,FBS Independents,Coastal Carolina,Sun Belt,401013363,4010133635,false,1,31,5,1,60,3,23,2,18,4,29,PUNT
Coastal Carolina,Sun Belt,UMass,FBS Independents,401013363,4010133636,false,1,91,3,2,17,14,55,3,28,8,74,MISSED FG
UMass,FBS Independents,Coastal Carolina,Sun Belt,401013363,4010133637,true,2,20,14,2,78,10,31,4,24,8,58,FG
Coastal Carolina,Sun Belt,UMass,FBS Independents,401013363,4010133638,false,2,75,10,2,70,9,7,1,24,3,5,PUNT
UMass,FBS Independents,Coastal Carolina,Sun Belt,401013363,4010133639,false,2,27,9,2,25,8,9,,58,3,-2,PUNT
Miami (OH),Mid-American,Army,FBS Independents,401013371,4010133711,false,1,75,15,1,76,13,56,1,4,3,-1,PUNT
Army,FBS Independents,Miami (OH),Mid-American,401013371,4010133712,true,1,46,13,1,100,6,57,6,59,12,54,TD
Miami (OH),Mid-American,Army,FBS Independents,401013371,4010133713,false,1,74,6,1,26,3,25,3,32,10,48,DOWNS
