offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Kentucky,SEC,Louisville,ACC,401012353,4010123534,true,1,84,6,1,0,2,5,4,16,9,84,TD
Louisville,ACC,Kentucky,SEC,401012353,4010123535,true,1,25,2,1,100,1,50,,15,1,75,TD
Kentucky,SEC,Louisville,ACC,401012353,4010123536,true,1,77,1,2,0,13,3,3,47,7,77,TD
Louisville,ACC,Kentucky,SEC,401012353,4010123537,true,2,25,13,2,85,8,51,4,12,9,60,FG
Kentucky,SEC,Louisville,ACC,401012353,4010123538,true,2,75,8,2,0,4,8,4,43,8,75,TD
Louisville,ACC,Kentucky,SEC,401012353,4010123539,false,2,25,4,2,34,2,6,2,2,3,9,PUNT
Missouri,SEC,Arkansas,SEC,401012354,4010123541,true,1,25,15,1,100,10,47,4,13,11,75,TD
Arkansas,SEC,Missouri,SEC,401012354,4010123542,false,1,80,10,1,71,8,57,1,50,3,9,PUNT
Missouri,SEC,Arkansas,SEC,401012354,4010123543,false,1,29,8,1,38,7,14,1,43,3,9,PUNT
Arkansas,SEC,Missouri,SEC,401012354,4010123544,false,1,82,7,1,88,4,48,2,26,4,-6,PUNT
Missouri,SEC,Arkansas,SEC,401012354,4010123545,false,1,49,4,1,57,3,55,,53,3,8,PUNT
Arkansas,SEC,Missouri,SEC,401012354,4010123546,false,1,87,3,1,65,,29,3,26,6,22,INT
Missouri,SEC,Arkansas,SEC,401012354,4010123547,true,1,65,,2,100,13,11,2,18,6,35,TD
Arkansas,SEC,Missouri,SEC,401012354,4010123548,true,2,75,13,2,100,12,33,,38,2,-25,FUMBLE TD
South Carolina,SEC,Clemson,ACC,401012355,4010123551,true,1,75,15,1,0,10,41,4,19,12,75,TD
Clemson,ACC,South Carolina,SEC,401012355,4010123552,true,1,25,10,1,100,6,17,4,24,10,75,TD
South Carolina,SEC,Clemson,ACC,401012355,4010123553,false,1,75,6,1,60,3,36,2,41,6,15,PUNT
Clemson,ACC,South Carolina,SEC,401012355,4010123554,true,1,5,3,1,100,,17,3,19,10,95,TD
South Carolina,SEC,Clemson,ACC,401012355,4010123555,false,1,75,,2,2,12,12,3,5,12,73,DOWNS
Clemson,ACC,South Carolina,SEC,401012355,4010123556,true,2,3,12,2,100,7,23,4,49,12,97,TD
South Carolina,SEC,Clemson,ACC,401012355,4010123557,true,2,73,7,2,0,6,29,,54,3,73,TD
Clemson,ACC,South Carolina,SEC,401012355,4010123558,true,2,30,6,2,100,4,49,1,40,5,70,TD
South Carolina,SEC,Clemson,ACC,401012355,4010123559,true,2,75,4,2,0,4,37,,12,1,75,TD
LSU,SEC,Texas A&M,SEC,401012356,4010123561,false,1,75,15,1,68,14,1,,59,3,7,PUNT
Texas A&M,SEC,LSU,SEC,401012356,4010123562,false,1,21,14,1,10,12,5,1,56,3,-11,PUNT
LSU,SEC,Texas A&M,SEC,401012356,4010123563,false,1,63,12,1,56,10,59,1,6,3,7,PUNT
Texas A&M,SEC,LSU,SEC,401012356,4010123564,true,1,5,10,1,100,6,31,4,28,10,95,TD
LSU,SEC,Texas A&M,SEC,401012356,4010123565,true,1,75,6,1,0,,48,5,43,12,75,TD
Texas A&M,SEC,LSU,SEC,401012356,4010123566,true,1,25,,2,100,10,31,5,17,12,75,TD
LSU,SEC,Texas A&M,SEC,401012356,4010123567,false,2,75,10,2,31,5,30,5,1,10,44,MISSED FG
Texas A&M,SEC,LSU,SEC,401012356,4010123568,true,2,31,5,2,84,1,52,3,38,8,53,FG
LSU,SEC,Texas A&M,SEC,401012356,4010123569,true,2,65,1,2,65,,,1,52,12,36,END OF HALF
Vanderbilt,SEC,Tennessee,SEC,401012357,4010123571,false,1,25,15,1,33,12,52,2,8,3,8,PUNT
Tennessee,SEC,Vanderbilt,SEC,401012357,4010123572,false,1,95,12,1,55,8,42,4,10,10,40,PUNT
Vanderbilt,SEC,Tennessee,SEC,401012357,4010123573,true,1,16,8,1,100,1,38,7,4,11,84,TD
Tennessee,SEC,Vanderbilt,SEC,401012357,4010123574,false,1,75,1,1,74,,54,,44,3,1,PUNT
Vanderbilt,SEC,Tennessee,SEC,401012357,4010123575,true,1,34,,2,100,10,33,5,21,10,66,TD
Tennessee,SEC,Vanderbilt,SEC,401012357,4010123576,false,2,75,10,2,47,6,23,4,10,9,28,PUNT
Vanderbilt,SEC,Tennessee,SEC,401012357,4010123577,true,2,20,6,2,75,,51,5,32,13,55,FG
Tennessee,SEC,Vanderbilt,SEC,401012357,4010123578,false,2,75,,2,59,,14,,37,4,16,INT
Vanderbilt,SEC,Tennessee,SEC,401012357,4010123579,false,2,59,,2,52,,,,14,1,-7,END OF HALF
Oregon State,Pac-12,Oregon,Pac-12,401012797,4010127971,false,1,25,15,1,67,12,44,2,16,8,42,DOWNS
Oregon,Pac-12,Oregon State,Pac-12,401012797,4010127972,true,1,67,12,1,0,11,,1,44,6,67,TD
Oregon State,Pac-12,Oregon,Pac-12,401012797,4010127973,false,1,25,11,1,31,10,,1,,3,6,PUNT
Oregon,Pac-12,Oregon State,Pac-12,401012797,4010127974,false,1,67,10,1,43,6,45,3,15,8,24,PUNT
Oregon State,Pac-12,Oregon,Pac-12,401012797,4010127975,false,1,4,6,1,19,4,2,2,43,6,15,PUNT
Oregon,Pac-12,Oregon State,Pac-12,401012797,4010127976,true,1,56,4,1,0,1,58,2,4,7,56,TD
Oregon State,Pac-12,Oregon,Pac-12,401012797,4010127977,false,1,28,1,2,78,14,15,2,43,7,50,MISSED FG
Oregon,Pac-12,Oregon State,Pac-12,401012797,4010127978,true,2,78,14,2,0,11,6,3,9,7,78,TD
Oregon State,Pac-12,Oregon,Pac-12,401012797,4010127979,false,2,54,11,2,97,7,55,3,11,8,43,INT
Washington State,Pac-12,Washington,Pac-12,401012798,4010127981,false,1,25,15,1,30,14,4,,56,3,5,PUNT
Washington,Pac-12,Washington State,Pac-12,401012798,4010127982,false,1,65,14,1,10,8,6,5,58,11,55,INT
Washington State,Pac-12,Washington,Pac-12,401012798,4010127983,false,1,18,8,1,88,2,51,5,15,9,59,FUMBLE
Washington,Pac-12,Washington State,Pac-12,401012798,4010127984,true,1,77,2,1,0,,8,2,43,6,77,TD
Washington State,Pac-12,Washington,Pac-12,401012798,4010127985,false,1,22,,2,56,10,32,4,36,9,34,PUNT
Washington,Pac-12,Washington State,Pac-12,401012798,4010127986,true,2,80,10,2,0,5,37,4,55,9,80,TD
Washington State,Pac-12,Washington,Pac-12,401012798,4010127987,true,2,51,5,2,100,,28,5,9,11,49,TD
Washington State,Pac-12,Washington,Pac-12,401012798,4010127988,false,2,73,,2,35,,8,,20,3,0,FUMBLE
Washington,Pac-12,Washington State,Pac-12,401012798,4010127989,false,2,80,,2,82,,,,8,1,-2,END OF HALF
Arizona State,Pac-12,Arizona,Pac-12,401012799,4010127991,false,1,75,15,1,43,10,53,4,7,7,32,PUNT
Arizona,Pac-12,Arizona State,Pac-12,401012799,4010127992,true,1,4,10,1,90,6,58,3,55,9,86,FG
Arizona State,Pac-12,Arizona,Pac-12,401012799,4010127993,false,1,63,6,1,66,5,18,1,40,3,-3,PUNT
Arizona,Pac-12,Arizona State,Pac-12,401012799,4010127994,true,1,22,5,1,100,3,33,1,45,6,78,TD
Arizona State,Pac-12,Arizona,Pac-12,401012799,4010127995,true,1,75,3,1,0,2,28,1,5,3,75,TD
Arizona,Pac-12,Arizona State,Pac-12,401012799,4010127996,false,1,25,2,1,59,,,2,28,7,34,PUNT
Arizona State,Pac-12,Arizona,Pac-12,401012799,4010127997,false,2,95,14,2,88,12,39,2,12,3,7,PUNT
Arizona,Pac-12,Arizona State,Pac-12,401012799,4010127998,true,2,74,12,2,95,10,18,2,21,5,21,FG
Arizona State,Pac-12,Arizona,Pac-12,401012799,4010127999,false,2,75,10,2,73,8,38,1,40,3,2,PUNT
USC,Pac-12,Notre Dame,FBS Independents,401012800,4010128001,true,1,22,15,1,100,11,26,3,34,8,78,TD
Notre Dame,FBS Independents,USC,Pac-12,401012800,4010128002,false,1,75,11,1,47,9,38,1,48,6,28,PUNT
USC,Pac-12,Notre Dame,FBS Independents,401012800,4010128003,false,1,5,9,1,57,4,33,5,5,10,62,FUMBLE
Notre Dame,FBS Independents,USC,Pac-12,401012800,4010128004,false,1,67,4,1,68,2,47,1,46,3,-1,PUNT
USC,Pac-12,Notre Dame,FBS Independents,401012800,4010128005,true,1,38,2,2,88,11,51,5,56,13,50,FG
Notre Dame,FBS Independents,USC,Pac-12,401012800,4010128006,false,2,75,11,2,39,8,42,3,9,9,36,DOWNS
USC,Pac-12,Notre Dame,FBS Independents,401012800,4010128007,false,2,39,8,2,47,7,1,1,41,3,8,PUNT
Notre Dame,FBS Independents,USC,Pac-12,401012800,4010128008,true,2,64,7,2,0,2,20,4,41,11,64,TD
USC,Pac-12,Notre Dame,FBS Independents,401012800,4010128009,false,2,15,2,2,71,1,,1,20,6,70,FUMBLE
Stanford,Pac-12,UCLA,Pac-12,401012801,4010128011,false,1,75,15,1,76,14,14,,46,3,-1,INT
UCLA,Pac-12,Stanford,Pac-12,401012801,4010128012,true,1,77,14,1,79,13,32,,42,4,2,FG
Stanford,Pac-12,UCLA,Pac-12,401012801,4010128013,false,1,75,13,1,54,10,50,2,42,5,21,PUNT
UCLA,Pac-12,Stanford,Pac-12,401012801,4010128014,false,1,20,10,1,27,10,2,,48,3,7,PUNT
Stanford,Pac-12,UCLA,Pac-12,401012801,4010128015,true,1,62,10,1,0,7,50,2,12,5,62,TD
UCLA,Pac-12,Stanford,Pac-12,401012801,4010128016,false,1,25,7,1,17,6,22,1,28,3,-8,PUNT
Stanford,Pac-12,UCLA,Pac-12,401012801,4010128017,true,1,37,6,1,12,3,20,3,2,6,25,FG
UCLA,Pac-12,Stanford,Pac-12,401012801,4010128018,true,1,25,3,1,82,,,3,20,8,57,FG
Stanford,Pac-12,UCLA,Pac-12,401012801,4010128019,true,2,75,15,2,0,11,11,3,49,7,75,TD
BYU,FBS Independents,Utah,Pac-12,401012802,4010128021,false,1,75,15,1,67,12,51,2,9,3,8,PUNT
BYU,FBS Independents,Utah,Pac-12,401012802,4010128023,true,1,33,12,1,0,10,55,1,56,5,33,TD
Utah,Pac-12,BYU,FBS Independents,401012802,4010128024,false,1,25,10,1,32,9,40,1,15,3,7,PUNT
BYU,FBS Independents,Utah,Pac-12,401012802,4010128025,false,1,86,9,1,58,6,53,2,47,7,28,PUNT
Utah,Pac-12,BYU,FBS Independents,401012802,4010128026,false,1,10,6,1,12,5,31,1,22,3,2,PUNT
BYU,FBS Independents,Utah,Pac-12,401012802,4010128027,true,1,66,5,1,0,3,57,1,34,4,66,TD
Utah,Pac-12,BYU,FBS Independents,401012802,4010128028,false,1,25,3,1,31,2,47,1,10,3,6,PUNT
BYU,FBS Independents,Utah,Pac-12,401012802,4010128029,false,1,74,2,2,56,14,52,2,55,5,18,PUNT
Colorado,Pac-12,California,Pac-12,401012803,4010128031,true,1,75,15,1,69,13,49,1,11,3,6,INT TD
Colorado,Pac-12,California,Pac-12,401012803,4010128033,true,1,75,13,1,76,13,4,,45,3,-1,INT TD
Colorado,Pac-12,California,Pac-12,401012803,4010128035,false,1,75,12,1,73,11,17,1,42,3,2,PUNT
California,Pac-12,Colorado,Pac-12,401012803,4010128036,false,1,26,11,1,22,,,11,17,3,-4,PUNT
California,Pac-12,Colorado,Pac-12,401012803,4010128038,true,1,71,9,1,100,4,33,4,27,8,29,TD
Colorado,Pac-12,California,Pac-12,401012803,4010128039,false,1,70,4,1,45,2,,2,33,8,25,PUNT
Illinois,Big Ten,Northwestern,Big Ten,401012815,4010128151,false,1,78,15,1,44,9,18,5,42,8,34,PUNT
Northwestern,Big Ten,Illinois,Big Ten,401012815,4010128152,true,1,8,9,1,100,5,47,3,31,9,92,TD
Illinois,Big Ten,Northwestern,Big Ten,401012815,4010128153,true,1,88,5,1,3,,32,5,15,15,85,FG
Northwestern,Big Ten,Illinois,Big Ten,401012815,4010128154,false,1,25,,1,13,,,,32,3,-12,PUNT
Illinois,Big Ten,Northwestern,Big Ten,401012815,4010128155,true,2,60,13,2,11,8,31,4,58,13,49,FG
Northwestern,Big Ten,Illinois,Big Ten,401012815,4010128156,true,2,25,8,2,100,3,33,4,58,11,75,TD
Illinois,Big Ten,Northwestern,Big Ten,401012815,4010128157,false,2,73,3,2,52,1,47,1,46,5,21,PUNT
Northwestern,Big Ten,Illinois,Big Ten,401012815,4010128158,true,2,20,1,2,100,,13,1,34,9,80,TD
Illinois,Big Ten,Northwestern,Big Ten,401012815,4010128159,false,2,71,,2,72,,,,13,1,-1,END OF HALF
Michigan State,Big Ten,Rutgers,Big Ten,401012850,4010128501,false,1,25,15,1,24,13,30,1,30,3,-1,PUNT
Rutgers,Big Ten,Michigan State,Big Ten,401012850,4010128502,false,1,60,13,1,51,11,32,1,58,3,9,PUNT
Michigan State,Big Ten,Rutgers,Big Ten,401012850,4010128503,false,1,14,11,1,33,8,34,2,58,6,19,DOWNS
Rutgers,Big Ten,Michigan State,Big Ten,401012850,4010128504,true,1,33,8,1,0,6,9,2,25,5,33,TD
Michigan State,Big Ten,Rutgers,Big Ten,401012850,4010128505,false,1,31,6,1,61,3,2,3,7,6,30,PUNT
Rutgers,Big Ten,Michigan State,Big Ten,401012850,4010128506,false,1,85,3,1,69,,57,2,5,5,16,PUNT
Michigan State,Big Ten,Rutgers,Big Ten,401012850,4010128507,false,1,6,,1,41,,,,57,11,35,PUNT
Rutgers,Big Ten,Michigan State,Big Ten,401012850,4010128508,false,2,57,11,2,54,10,13,1,19,3,3,PUNT
Michigan State,Big Ten,Rutgers,Big Ten,401012850,4010128509,true,2,19,10,2,100,7,4,3,9,7,81,TD
Purdue,Big Ten,Indiana,Big Ten,401012861,4010128611,false,1,75,15,1,64,12,47,2,13,6,11,PUNT
Indiana,Big Ten,Purdue,Big Ten,401012861,4010128612,false,1,21,12,1,56,10,19,2,28,7,35,PUNT
Purdue,Big Ten,Indiana,Big Ten,401012861,4010128613,true,1,85,10,1,0,5,43,4,36,12,85,TD
Indiana,Big Ten,Purdue,Big Ten,401012861,4010128614,false,1,25,5,1,64,4,24,1,19,6,39,DOWNS
Purdue,Big Ten,Indiana,Big Ten,401012861,4010128615,false,1,64,4,1,50,1,24,3,,6,14,PUNT
Indiana,Big Ten,Purdue,Big Ten,401012861,4010128616,true,1,13,1,2,100,10,52,5,32,14,87,TD
Purdue,Big Ten,Indiana,Big Ten,401012861,4010128617,false,2,71,10,2,10,6,33,4,19,9,61,DOWNS
Indiana,Big Ten,Purdue,Big Ten,401012861,4010128618,false,2,10,6,2,13,4,40,1,53,3,3,PUNT
Purdue,Big Ten,Indiana,Big Ten,401012861,4010128619,true,2,56,4,2,0,4,30,,10,1,56,TD
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128711,true,1,21,15,1,100,9,37,5,23,11,79,TD
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128712,true,1,81,9,1,0,5,55,3,42,12,81,TD
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128713,true,1,15,5,2,100,14,21,6,34,13,85,TD
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128714,true,2,75,14,2,10,11,30,2,51,8,65,FG
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128715,false,2,22,11,2,25,9,54,1,36,3,3,PUNT
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128716,false,2,60,9,2,53,8,1,1,53,4,7,PUNT
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128717,true,2,15,8,2,100,,45,7,16,15,85,TD
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128718,true,2,75,,2,29,,,,45,8,46,FG
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128719,false,3,93,15,3,87,13,9,1,51,3,6,PUNT
Penn State,Big Ten,Maryland,Big Ten,401012879,4010128791,true,1,26,15,1,100,13,24,1,36,4,74,TD
Maryland,Big Ten,Penn State,Big Ten,401012879,4010128792,false,1,74,13,1,62,10,23,3,1,5,12,PUNT
Penn State,Big Ten,Maryland,Big Ten,401012879,4010128793,false,1,14,10,1,19,9,29,,54,3,5,PUNT
Maryland,Big Ten,Penn State,Big Ten,401012879,4010128794,true,1,61,9,1,9,4,53,4,36,7,52,FG
Penn State,Big Ten,Maryland,Big Ten,401012879,4010128795,true,1,25,4,1,100,1,58,2,55,8,75,TD
Maryland,Big Ten,Penn State,Big Ten,401012879,4010128796,false,1,77,1,2,42,12,56,4,2,7,35,PUNT
Penn State,Big Ten,Maryland,Big Ten,401012879,4010128797,false,2,6,12,2,39,9,36,3,20,7,33,PUNT
Maryland,Big Ten,Penn State,Big Ten,401012879,4010128798,false,2,94,9,2,65,6,1,3,35,5,29,PUNT
Penn State,Big Ten,Maryland,Big Ten,401012879,4010128799,true,2,30,6,2,93,2,6,3,55,12,63,FG
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128951,false,1,76,15,1,75,13,26,1,34,3,1,PUNT
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128952,true,1,43,13,1,100,11,29,1,57,6,57,TD
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128953,true,1,65,11,1,21,6,22,5,7,10,44,FG
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128954,false,1,25,6,1,19,5,32,,50,3,-6,PUNT
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128955,true,1,65,5,2,13,14,51,5,41,12,52,FG
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128956,false,2,25,14,2,14,14,8,,43,3,-11,PUNT
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128957,false,2,50,14,2,47,12,7,2,1,3,3,PUNT
Ohio State,Big Ten,Michigan,Big Ten,401012895,4010128958,true,2,20,12,2,100,9,8,2,59,9,80,TD
Michigan,Big Ten,Ohio State,Big Ten,401012895,4010128959,false,2,75,9,2,55,7,12,1,56,4,20,PUNT
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130371,true,1,25,15,1,100,12,4,2,56,8,75,TD
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130372,true,1,75,12,1,0,2,54,9,10,19,75,TD
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130373,true,1,25,2,1,76,,27,2,27,9,51,FG
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130374,true,1,75,,2,0,14,10,1,17,5,75,TD
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130375,true,2,25,14,2,100,12,23,1,47,6,75,TD
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130376,false,2,91,12,2,96,12,23,,,2,-5,INT
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130377,false,2,62,12,2,59,9,31,2,52,3,-3,PUNT
Baylor,Big 12,Texas Tech,Big 12,401013037,4010130378,false,2,85,9,2,48,4,38,4,53,9,37,PUNT
Texas Tech,Big 12,Baylor,Big 12,401013037,4010130379,false,2,10,4,2,22,,,4,38,6,12,PUNT
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130471,false,1,98,15,1,98,13,29,1,31,3,0,PUNT
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130472,false,1,50,13,1,72,10,3,3,26,7,22,DOWNS
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130473,false,1,72,10,1,53,8,6,1,57,3,19,PUNT
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130474,true,1,40,8,1,100,5,9,2,57,6,60,TD
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130475,true,1,71,5,2,0,14,18,5,43,11,71,TD
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130476,true,2,6,14,2,100,12,9,2,9,6,94,TD
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130477,true,2,85,12,2,0,6,43,5,26,10,85,TD
Iowa State,Big 12,Kansas State,Big 12,401013047,4010130478,false,2,37,6,2,79,2,46,3,57,10,42,MISSED FG
Kansas State,Big 12,Iowa State,Big 12,401013047,4010130479,false,2,79,2,2,82,,46,2,,6,-3,PUNT
Kansas,Big 12,Texas,Big 12,401013056,4010130561,false,1,35,15,1,38,13,43,1,17,3,3,PUNT
Texas,Big 12,Kansas,Big 12,401013056,4010130562,true,1,98,13,1,0,8,35,5,8,11,98,TD
Kansas,Big 12,Texas,Big 12,401013056,4010130563,false,1,25,8,1,20,6,33,2,2,3,-5,PUNT
Texas,Big 12,Kansas,Big 12,401013056,4010130564,false,1,96,6,1,66,1,31,5,2,9,30,PUNT
Kansas,Big 12,Texas,Big 12,401013056,4010130565,false,1,32,1,2,48,12,45,3,46,8,16,PUNT
Texas,Big 12,Kansas,Big 12,401013056,4010130566,false,2,92,12,2,65,9,17,3,28,7,27,PUNT
Kansas,Big 12,Texas,Big 12,401013056,4010130567,false,2,22,9,2,18,5,3,4,14,6,-4,PUNT
Texas,Big 12,Kansas,Big 12,401013056,4010130568,false,2,40,5,2,22,3,49,1,14,4,18,INT
Kansas,Big 12,Texas,Big 12,401013056,4010130569,false,2,16,3,2,45,,41,3,8,8,29,PUNT
West Virginia,Big 12,Oklahoma,Big 12,401013071,4010130711,true,1,25,15,1,100,10,9,4,51,9,75,TD
Oklahoma,Big 12,West Virginia,Big 12,401013071,4010130712,true,1,81,10,1,0,7,19,2,50,7,81,TD
West Virginia,Big 12,Oklahoma,Big 12,401013071,4010130713,true,1,25,7,1,100,3,51,3,28,10,75,TD
Oklahoma,Big 12,West Virginia,Big 12,401013071,4010130714,true,1,72,3,1,0,1,31,2,20,7,72,TD
West Virginia,Big 12,Oklahoma,Big 12,401013071,4010130715,false,1,25,1,2,90,11,19,5,12,12,65,DOWNS
Oklahoma,Big 12,West Virginia,Big 12,401013071,4010130716,false,2,90,11,2,38,8,45,2,34,7,52,FUMBLE
West Virginia,Big 12,Oklahoma,Big 12,401013071,4010130717,false,2,22,8,2,27,7,50,,55,3,5,PUNT
Oklahoma,Big 12,West Virginia,Big 12,401013071,4010130718,true,2,66,7,2,0,7,12,,38,2,66,TD
West Virginia,Big 12,Oklahoma,Big 12,401013071,4010130719,true,2,25,7,2,100,4,14,2,58,7,75,TD
TCU,Big 12,Oklahoma State,Big 12,401013078,4010130781,false,1,25,15,1,19,14,21,,39,2,-6,FUMBLE
Oklahoma State,Big 12,TCU,Big 12,401013078,4010130782,true,1,19,14,1,22,12,30,1,51,4,-3,FG
TCU,Big 12,Oklahoma State,Big 12,401013078,4010130783,false,1,25,12,1,51,9,29,3,1,5,26,PUNT
Oklahoma State,Big 12,TCU,Big 12,401013078,4010130784,false,1,73,9,1,59,7,53,1,36,6,14,PUNT
TCU,Big 12,Oklahoma State,Big 12,401013078,4010130785,false,1,13,7,1,77,4,28,3,25,8,64,MISSED FG
Oklahoma State,Big 12,TCU,Big 12,401013078,4010130786,false,1,77,4,1,79,2,39,1,49,3,-2,PUNT
TCU,Big 12,Oklahoma State,Big 12,401013078,4010130787,false,1,26,2,2,53,14,4,3,35,7,27,PUNT
