id,offense,offense_conference,defense,defense_conference,offense_score,defense_score,drive_id,period,clock.minutes,clock.seconds,yard_line,down,distance,yards_gained,play_type,play_text
401012331101964701,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,3,52,78,1,10,10,Rush,Tua Tagovailoa run for 10 yds to the MisSt 12 for a 1ST down
401012331101957201,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,4,27,75,3,2,3,Rush,Josh Jacobs run for 3 yds to the MisSt 22 for a 1ST down
401012331101949201,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,5,7,67,2,10,8,Rush,Najee Harris run for 8 yds to the MisSt 25
401012331101948301,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,5,16,67,1,10,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Jerry Jeudy
401012331101945201,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,5,47,59,2,6,8,Rush,Josh Jacobs run for 8 yds to the MisSt 33 for a 1ST down
401012331101937401,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,6,25,55,1,10,4,Pass Reception,Tua Tagovailoa pass complete to Irv Smith Jr. for 4 yds to the MisSt 41
401012331101929401,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,7,5,43,3,5,12,Pass Reception,Tua Tagovailoa pass complete to Jaylen Waddle for 12 yds to the MisSt 45 for a 1ST down
401012331101925401,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,7,45,42,2,6,1,Rush,Tua Tagovailoa run for 1 yd to the Alab 43
401012331101918401,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,8,15,38,1,10,4,Rush,Damien Harris run for 4 yds to the Alab 42
401012331101916601,Alabama,SEC,Mississippi State,SEC,7,0,4010123313,1,8,33,17,1,10,21,Pass Reception,Tua Tagovailoa pass complete to Irv Smith Jr. for 21 yds to the Alab 38 for a 1ST down
401012331101988401,Mississippi State,SEC,Alabama,SEC,0,14,4010123314,1,1,15,81,3,16,12,Pass Reception,Nick Fitzgerald pass complete to Stephen Guidry for 12 yds to the MisSt 31
401012331101979901,Mississippi State,SEC,Alabama,SEC,0,14,4010123314,1,2,,76,2,11,-5,Sack,Nick Fitzgerald sacked by Quinnen Williams for a loss of 5 yards to the MisSt 19
401012331101975901,Mississippi State,SEC,Alabama,SEC,0,14,4010123314,1,2,40,75,1,10,-1,Sack,Nick Fitzgerald sacked by Isaiah Buggs for a loss of 1 yard to the MisSt 24
401012331101975103,Alabama,SEC,Mississippi State,SEC,14,0,4010123314,1,2,48,35,2,9,0,Kickoff,Joseph Bulovas kickoff for 65 yds for a touchback
401012331102854901,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,14,50,25,2,11,12,Pass Reception,Tua Tagovailoa pass complete to Jerry Jeudy for 12 yds to the Alab 37 for a 1ST down
401012331102884201,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,11,57,62,4,7,0,Punt,"Mike Bernier punt for 37 yds, downed at the MisSt 1"
401012331102879401,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,12,5,62,4,7,0,Timeout,"Timeout MISSISSIPPI ST, clock 12:05"
401012331102875901,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,12,40,62,3,7,0,Rush,Josh Jacobs run for no gain to the MisSt 38
401012331102868701,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,13,12,59,2,10,3,Rush,Josh Jacobs run for 3 yds to the MisSt 38
401012331102867701,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,13,22,59,1,10,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Jerry Jeudy
401012331102866301,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,13,36,55,2,3,4,Rush,Josh Jacobs run for 4 yds to the MisSt 41 for a 1ST down
401012331102864401,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,13,55,48,1,10,7,Rush,Josh Jacobs run for 7 yds to the MisSt 45
401012331102857901,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,14,20,37,2,10,11,Pass Reception,Tua Tagovailoa pass complete to Jerry Jeudy for 11 yds to the Alab 48 for a 1ST down
401012331102857201,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,2,14,27,37,1,10,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Henry Ruggs III
401012331101999802,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,1,,,0,0,5,0,End Period,End of 1st Quarter
401012331101999801,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,1,,1,31,1,5,-6,Sack,Tua Tagovailoa sacked by Chauncey Rivers for a loss of 6 yards to the Alab 25
401012331101997502,Alabama,SEC,Mississippi State,SEC,14,0,4010123315,1,,24,26,1,10,5,Penalty,"MISSISSIPPI ST Penalty, Defensive Offside (5 Yards) to the Alab 31"
401012331102904401,Mississippi State,SEC,Alabama,SEC,0,14,4010123316,2,9,55,81,3,3,-4,Rush,TEAM run for a loss of 4 yards to the MisSt 15
401012331102908201,Mississippi State,SEC,Alabama,SEC,0,14,4010123316,2,9,17,85,4,7,0,Punt,"Tucker Day punt for 47 yds, fair catch by Jaylen Waddle at the Alab 38"
401012331102884901,Mississippi State,SEC,Alabama,SEC,0,14,4010123316,2,11,50,99,1,10,7,Rush,Aeris Williams run for 7 yds to the MisSt 8
401012331102888401,Mississippi State,SEC,Alabama,SEC,0,14,4010123316,2,11,15,92,2,3,4,Rush,Aeris Williams run for 4 yds to the MisSt 12 for a 1ST down
401012331102895401,Mississippi State,SEC,Alabama,SEC,0,14,4010123316,2,10,45,88,1,10,7,Pass Reception,Nick Fitzgerald pass complete to Justin Johnson for 7 yds to the MisSt 19
401012331102899601,Mississippi State,SEC,Alabama,SEC,0,14,4010123316,2,10,3,81,2,3,0,Pass Incompletion,Nick Fitzgerald pass incomplete to Justin Johnson
401012331102924901,Alabama,SEC,Mississippi State,SEC,14,0,4010123317,2,7,50,66,1,10,8,Rush,Najee Harris run for 8 yds to the MisSt 26
401012331102926401,Alabama,SEC,Mississippi State,SEC,14,0,4010123317,2,7,35,74,2,2,-3,Fumble Recovery (Opponent),"Tua Tagovailoa run for a loss of 3 yards to the MisSt 29 Tua Tagovailoa fumbled, recovered by MisSt Braxton Hoyett"
401012331102908902,Alabama,SEC,Mississippi State,SEC,14,0,4010123317,2,9,10,38,1,10,15,Penalty,"MISSISSIPPI ST Penalty, Defensive Pass Interference (Chris Rayford) to the MisSt 47 for a 1ST down"
401012331102909901,Alabama,SEC,Mississippi State,SEC,14,0,4010123317,2,9,,53,1,10,0,Rush,Najee Harris run for no gain to the MisSt 47
401012331102916901,Alabama,SEC,Mississippi State,SEC,14,0,4010123317,2,8,30,53,2,10,8,Pass Reception,Tua Tagovailoa pass complete to Jerry Jeudy for 8 yds to the MisSt 39
401012331102918902,Alabama,SEC,Mississippi State,SEC,14,0,4010123317,2,8,10,61,3,2,5,Penalty,"MISSISSIPPI ST Penalty, Defensive Offside (5 Yards) to the MisSt 34 for a 1ST down"
401012331102939303,Mississippi State,SEC,Alabama,SEC,0,14,4010123318,2,6,6,78,3,17,-5,Penalty,"MISSISSIPPI ST Penalty, False Start (-5 Yards) to the MisSt 17"
401012331102934903,Mississippi State,SEC,Alabama,SEC,0,14,4010123318,2,6,50,69,2,9,-9,Sack,Nick Fitzgerald sacked by LaBryan Ray and Raekwon Davis for a loss of 9 yards to the MisSt 22
401012331102926903,Mississippi State,SEC,Alabama,SEC,0,14,4010123318,2,7,30,70,1,10,1,Rush,Nick Fitzgerald run for 1 yd to the MisSt 31
401012331102944501,Mississippi State,SEC,Alabama,SEC,0,14,4010123318,2,5,54,83,4,22,0,Punt,"Tucker Day punt for 41 yds, fair catch by Jaylen Waddle at the Alab 42"
401012331102939801,Mississippi State,SEC,Alabama,SEC,0,14,4010123318,2,6,1,83,3,22,0,Pass Incompletion,Nick Fitzgerald pass incomplete to Farrod Green
401012331102934904,Mississippi State,SEC,Alabama,SEC,0,14,4010123318,2,6,50,78,3,18,0,Timeout,"Timeout MISSISSIPPI ST, clock 06:50"
401012331102948202,Alabama,SEC,Mississippi State,SEC,14,0,4010123319,2,5,17,42,2,10,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Henry Ruggs III
401012331102945402,Alabama,SEC,Mississippi State,SEC,14,0,4010123319,2,5,45,42,1,10,0,Rush,Damien Harris run for no gain to the Alab 42
401012331102949401,Alabama,SEC,Mississippi State,SEC,14,0,4010123319,2,5,5,42,3,10,-11,Sack,Tua Tagovailoa sacked by Willie Gay Jr. for a loss of 11 yards to the Alab 31
401012332101876801,Arkansas,SEC,LSU,SEC,0,0,4010123321,1,12,31,15,4,20,0,Punt,"Reid Bauer punt for 38 yds, downed at the LSU 47"
401012332101849902,LSU,SEC,Arkansas,SEC,0,0,4010123321,1,15,,65,1,10,0,Kickoff,Avery Atkins kickoff for 65 yds for a touchback
401012332101854901,Arkansas,SEC,LSU,SEC,0,0,4010123321,1,14,50,25,1,10,3,Rush,Rakeem Boyd run for 3 yds to the Ark 28
401012332101857001,Arkansas,SEC,LSU,SEC,0,0,4010123321,1,14,29,28,2,7,-6,Penalty,"ARKANSAS Penalty, False Start (Brian Wallace) to the Ark 22"
401012332101864701,Arkansas,SEC,LSU,SEC,0,0,4010123321,1,13,52,22,2,13,6,Rush,Ty Storey run for 6 yds to the Ark 28
401012332101867401,Arkansas,SEC,LSU,SEC,0,0,4010123321,1,13,25,28,3,7,-8,Sack,Ty Storey sacked by Kary Vincent Jr. for a loss of 8 yards to the Ark 20
401012332101874501,Arkansas,SEC,LSU,SEC,0,0,4010123321,1,12,54,20,4,15,-5,Penalty,"ARKANSAS Penalty, False Start (De'Jon Harris) to the Ark 15"
401012332101879501,LSU,SEC,Arkansas,SEC,0,0,4010123322,1,12,4,40,1,10,0,Pass Incompletion,Joe Burrow pass incomplete to Nick Brossette
401012332101895301,LSU,SEC,Arkansas,SEC,0,0,4010123322,1,10,46,40,4,10,0,Punt,"Josh Growden punt for 31 yds, fair catch by Deon Stewart at the Ark 9"
401012332101888901,LSU,SEC,Arkansas,SEC,0,0,4010123322,1,11,10,37,3,7,-3,Pass Reception,Joe Burrow pass complete to Nick Brossette for a loss of 3 yards to the Ark 40
401012332101884901,LSU,SEC,Arkansas,SEC,0,0,4010123322,1,11,50,40,2,10,3,Rush,Nick Brossette run for 3 yds to the Ark 37
401012332101878901,LSU,SEC,Arkansas,SEC,0,0,4010123322,1,12,10,53,1,10,13,Pass Reception,Joe Burrow pass complete to Ja'Marr Chase for 13 yds to the Ark 40 for a 1ST down
401012332101924101,Arkansas,SEC,LSU,SEC,0,0,4010123323,1,7,58,21,4,13,-5,Penalty,"ARKANSAS Penalty, False Start (Santos Ramirez) to the Ark 16"
401012332101918901,Arkansas,SEC,LSU,SEC,0,0,4010123323,1,8,10,19,3,15,2,Pass Reception,Ty Storey pass complete to La'Michael Pettway for 2 yds to the Ark 21
401012332101908901,Arkansas,SEC,LSU,SEC,0,0,4010123323,1,9,10,20,2,14,-1,Pass Reception,Ty Storey pass complete to Rakeem Boyd for a loss of 1 yard to the Ark 19
401012332101906901,Arkansas,SEC,LSU,SEC,0,0,4010123323,1,9,30,24,1,10,-4,Rush,Rakeem Boyd run for a loss of 4 yards to the Ark 20
401012332101926001,Arkansas,SEC,LSU,SEC,0,0,4010123323,1,7,39,16,4,18,0,Punt,"Matthew Phillips punt for 24 yds, downed at the Ark 40"
401012332101896501,Arkansas,SEC,LSU,SEC,0,0,4010123323,1,10,34,9,1,10,7,Rush,Rakeem Boyd run for 7 yds to the Ark 16
401012332101899201,Arkansas,SEC,LSU,SEC,0,0,4010123323,1,10,7,16,2,3,8,Pass Reception,Ty Storey pass complete to Cheyenne O'Grady for 8 yds to the Ark 24 for a 1ST down
401012332101926901,LSU,SEC,Arkansas,SEC,7,0,4010123324,1,7,30,40,1,10,40,Passing Touchdown,Joe Burrow pass complete to Justin Jefferson for 40 yds for a TD (Cole Tracy KICK)
401012332101928701,Arkansas,SEC,LSU,SEC,0,7,4010123325,1,7,12,25,2,10,2,Rush,Rakeem Boyd run for 2 yds to the Ark 27
401012332101936201,Arkansas,SEC,LSU,SEC,0,7,4010123325,1,6,37,27,3,8,0,Pass Incompletion,Ty Storey pass incomplete to Michael Woods
401012332101937501,Arkansas,SEC,LSU,SEC,0,7,4010123325,1,6,24,27,4,8,-7,Punt,"Reid Bauer punt for 44 yds , Jonathan Giles returns for a loss of 7 yards to the LSU 22 Jonathan Giles fumbled, recovered by LSU Jonathan Giles"
401012332101927501,Arkansas,SEC,LSU,SEC,0,7,4010123325,1,7,24,25,1,10,0,Pass Incompletion,Ty Storey pass incomplete to Cheyenne O'Grady
401012332101926903,LSU,SEC,Arkansas,SEC,7,0,4010123325,1,7,30,65,1,10,0,Kickoff,Avery Atkins kickoff for 65 yds for a touchback
401012332101939601,LSU,SEC,Arkansas,SEC,7,0,4010123326,1,6,3,74,2,6,0,Pass Incompletion,Joe Burrow pass incomplete to Dee Anderson
401012332101944701,LSU,SEC,Arkansas,SEC,7,0,4010123326,1,5,52,74,3,6,0,Timeout,"Timeout LSU, clock 05:52"
401012332101945501,LSU,SEC,Arkansas,SEC,7,0,4010123326,1,5,44,74,3,6,0,Pass Incompletion,Joe Burrow pass incomplete to Justin Jefferson
401012332101946601,LSU,SEC,Arkansas,SEC,7,0,4010123326,1,5,33,74,4,6,0,Punt,"Zach Von Rosenberg punt for 42 yds, downed at the Ark 32"
401012332101938901,LSU,SEC,Arkansas,SEC,7,0,4010123326,1,6,10,78,1,10,4,Rush,Clyde Edwards-Helaire run for 4 yds to the LSU 26
401012332101948401,Arkansas,SEC,LSU,SEC,0,7,4010123327,1,5,15,32,2,10,1,Rush,Rakeem Boyd run for 1 yd to the Ark 33
401012332101957501,Arkansas,SEC,LSU,SEC,0,7,4010123327,1,4,24,33,3,9,7,Rush,Ty Storey run for 7 yds to the Ark 40
401012332101964601,Arkansas,SEC,LSU,SEC,0,7,4010123327,1,3,53,40,4,2,0,Punt,"Reid Bauer punt for 41 yds, fair catch by Jonathan Giles at the LSU 19"
401012332101947301,Arkansas,SEC,LSU,SEC,0,7,4010123327,1,5,26,32,1,10,0,Pass Incompletion,Ty Storey pass incomplete to Cheyenne O'Grady
401012332101966401,LSU,SEC,Arkansas,SEC,7,0,4010123328,1,3,35,81,1,10,7,Rush,Nick Brossette run for 7 yds to the LSU 26
401012332101999902,LSU,SEC,Arkansas,SEC,7,0,4010123328,1,,,0,0,11,0,End Period,End of 1st Quarter
401012332101999901,LSU,SEC,Arkansas,SEC,7,0,4010123328,1,,,67,3,11,-11,Sack,Joe Burrow sacked by Armon Watts for a loss of 11 yards to the LSU 22
401012332101994901,LSU,SEC,Arkansas,SEC,7,0,4010123328,1,,50,62,2,6,-5,Fumble Recovery (Own),"Joe Burrow sacked by Michael Taylor II for a loss of 5 yards to the LSU 33 Joe Burrow fumbled, recovered by LSU Joe Burrow , return for 0 yards"
401012332101985101,LSU,SEC,Arkansas,SEC,7,0,4010123328,1,1,48,66,1,10,4,Rush,Nick Brossette run for 4 yds to the LSU 38
401012332101977601,LSU,SEC,Arkansas,SEC,7,0,4010123328,1,2,23,72,3,1,6,Pass Reception,Joe Burrow pass complete to Ja'Marr Chase for 6 yds to the LSU 34 for a 1ST down
401012332101969901,LSU,SEC,Arkansas,SEC,7,0,4010123328,1,3,,74,2,3,2,Rush,Nick Brossette run for 2 yds to the LSU 28
401012332102855201,LSU,SEC,Arkansas,SEC,7,0,4010123328,2,14,47,78,4,22,4,Punt,"Zach Von Rosenberg punt for 46 yds , Deon Stewart returns for 4 yds to the Ark 36"
401012332102875101,Arkansas,SEC,LSU,SEC,0,7,4010123329,2,12,48,34,4,12,0,Punt,"Reid Bauer punt for 43 yds, fair catch by Jonathan Giles at the LSU 23"
401012332102868401,Arkansas,SEC,LSU,SEC,0,7,4010123329,2,13,15,41,3,5,-7,Rush,Deon Stewart run for a loss of 7 yards to the Ark 34
401012332102864901,Arkansas,SEC,LSU,SEC,0,7,4010123329,2,13,50,39,2,7,2,Pass Reception,Ty Storey pass complete to Deon Stewart for 2 yds to the Ark 41
401012332102856901,Arkansas,SEC,LSU,SEC,0,7,4010123329,2,14,30,36,1,10,3,Rush,Rakeem Boyd run for 3 yds to the Ark 39
401012333101878601,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,12,13,38,1,10,2,Rush,Mon Denson run for 2 yds to the Fla 36
401012333101908201,South Carolina,SEC,Florida,SEC,7,0,4010123331,1,9,17,2,3,2,2,Passing Touchdown,Jake Bentley pass complete to Jacob August for 2 yds for a TD (Parker White KICK)
401012333101904601,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,9,53,6,2,6,4,Rush,Jake Bentley run for 4 yds to the Fla 2
401012333101897701,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,10,22,10,1,10,4,Pass Reception,Jake Bentley pass complete to A.J. Turner for 4 yds to the Fla 6
401012333101889801,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,11,1,14,2,1,4,Rush,A.J. Turner run for 4 yds to the Fla 10 for a 1ST down
401012333101887901,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,11,20,23,1,10,9,Pass Reception,Jake Bentley pass complete to Deebo Samuel for 9 yds to the Fla 14
401012333101885801,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,11,41,31,3,3,8,Pass Reception,Jake Bentley pass complete to Josh Vann for 8 yds to the Fla 23 for a 1ST down
401012333101879601,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,12,3,36,2,8,5,Rush,Mon Denson run for 5 yds to the Fla 31
401012333101869901,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,13,,50,3,5,12,Pass Reception,"Jake Bentley pass complete to Jacob August for 12 yds to the FLORIDA 38 for a 1ST down FLORIDA Penalty, Defensive Offside ( Yards) declined for a 1ST down"
401012333101869201,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,13,7,51,2,6,1,Rush,Mon Denson run for 1 yd to the 50 yard line
401012333101866801,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,13,31,55,1,10,4,Pass Reception,Jake Bentley pass complete to K.C. Crosby for 4 yds to the SCaro 49
401012333101864801,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,13,51,80,2,7,25,Pass Reception,Jake Bentley pass complete to Bryan Edwards for 25 yds to the SCaro 45 for a 1ST down
401012333101854401,South Carolina,SEC,Florida,SEC,0,0,4010123331,1,14,55,83,1,10,3,Rush,Jake Bentley run for 3 yds to the SCaro 20
401012333101849902,Florida,SEC,South Carolina,SEC,0,0,4010123331,1,15,,35,1,10,12,Kickoff,"Evan McPherson kickoff for 60 yds , Deebo Samuel return for 12 yds to the SCaro 17"
401012333101919902,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,8,,38,1,10,5,Penalty,"Scarlett, Jordan rush for 3 yards to the FLORIDA41, PENALTY SOCAROLINA substitution infraction 5 yards to the FLORIDA43, NO PLAY."
401012333101918801,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,8,11,28,3,7,10,Pass Reception,Feleipe Franks pass complete to Lucas Krull for 10 yds to the Fla 38 for a 1ST down
401012333101915601,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,8,43,26,2,9,2,Rush,Jordan Scarlett run for 2 yds to the Fla 28
401012333101909901,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,9,,25,1,10,1,Pass Reception,Feleipe Franks pass complete to Jordan Scarlett for 1 yd to the Fla 26
401012333101908203,South Carolina,SEC,Florida,SEC,7,0,4010123332,1,9,17,65,3,2,0,Kickoff,Will Tommie kickoff for 65 yds for a touchback
401012333101936701,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,6,32,29,4,19,0,Punt,"Tommy Townsend punt for 55 yds, downed at the SCaro 16"
401012333101934902,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,6,50,29,3,19,0,Pass Incompletion,Feleipe Franks pass incomplete
401012333101929901,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,7,,43,2,5,-14,Fumble Recovery (Own),"Feleipe Franks sacked by T.J. Brunson for a loss of 14 yards to the Fla 29 Feleipe Franks fumbled, forced by T.J. Brunson, recovered by Fla Jordan Scarlett , return for 0 yards"
401012333101926901,Florida,SEC,South Carolina,SEC,0,7,4010123332,1,7,30,43,1,5,0,Pass Incompletion,Feleipe Franks pass incomplete
401012333101954801,South Carolina,SEC,Florida,SEC,14,0,4010123333,1,4,51,19,2,12,19,Passing Touchdown,Jake Bentley pass complete to Kyle Markway for 19 yds for a TD (Parker White KICK)
401012333101946801,South Carolina,SEC,Florida,SEC,7,0,4010123333,1,5,31,39,2,10,22,Rush,A.J. Turner run for 22 yds to the Fla 17 for a 1ST down
401012333101946001,South Carolina,SEC,Florida,SEC,7,0,4010123333,1,5,39,39,1,10,0,Pass Incompletion,Jake Bentley pass incomplete to Deebo Samuel
401012333101939501,South Carolina,SEC,Florida,SEC,7,0,4010123333,1,6,4,69,1,10,30,Rush,A.J. Turner run for 30 yds to the Fla 39 for a 1ST down
401012333101937401,South Carolina,SEC,Florida,SEC,7,0,4010123333,1,6,25,84,1,10,15,Pass Reception,Jake Bentley pass complete to Deebo Samuel for 15 yds to the SCaro 31 for a 1ST down
401012333101948601,South Carolina,SEC,Florida,SEC,7,0,4010123333,1,5,13,17,1,10,-2,Rush,A.J. Turner run for a loss of 2 yards to the Fla 19
401012333101996401,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,,35,74,1,10,17,Pass Reception,Feleipe Franks pass complete to Josh Hammond for 17 yds to the SCaro 9 for a 1ST down
401012333102865301,Florida,SEC,South Carolina,SEC,7,14,4010123334,2,13,46,98,1,2,2,Rushing Touchdown,Lamical Perine run for 2 yds for a TD (Evan McPherson KICK)
401012333102864901,Florida,SEC,South Carolina,SEC,0,14,4010123334,2,13,50,93,3,7,5,Penalty,"Franks, Feleipe pass incomplete to Hammond, Josh, PENALTY SOCAROLINA pass interference (Montac, Steven) 5 yards to the SOCAROLINA2, NO PLAY, 1ST DOWN FLORIDA."
401012333101999902,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,,,0,0,0,0,End Period,End of 1st Quarter
401012333102854401,Florida,SEC,South Carolina,SEC,0,14,4010123334,2,14,55,95,2,5,3,Rush,Lamical Perine run for 3 yds to the SCaro 2
401012333101954803,South Carolina,SEC,Florida,SEC,14,0,4010123334,1,4,51,65,2,12,0,Kickoff,Will Tommie kickoff for 65 yds for a touchback
401012333101956401,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,4,35,25,1,10,14,Rush,Kadarius Toney run for 14 yds to the Fla 39 for a 1ST down
401012333101957301,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,4,26,39,1,10,3,Rush,Lamical Perine run for 3 yds to the Fla 42
401012333101959901,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,4,,42,2,7,6,Rush,Lamical Perine run for 6 yds to the Fla 48
401012333101966701,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,3,32,48,3,1,4,Rush,Lamical Perine run for 4 yds to the SCaro 48 for a 1ST down
401012333101969401,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,3,5,52,1,10,-5,Penalty,"Franks, Feleipe pass complete to Pitts, Kyle for 5 yards to the SOCAROLINA43, PENALTY FLORIDA illegal formation 5 yards to the FLORIDA47, NO PLAY."
401012333102859401,Florida,SEC,South Carolina,SEC,0,14,4010123334,2,14,5,98,3,2,-5,Penalty,"FLORIDA Penalty, Illegal Formation (-5 Yards) to the SCaro 7"
401012333101975901,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,2,40,47,1,15,6,Rush,Feleipe Franks run for 6 yds to the SCaro 47
401012333101979901,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,2,,62,2,9,-1,Rush,"Lamical Perine run for 9 yds to the SCaro 38 FLORIDA Penalty, Offensive Holding (Jawaan Taylor) to the SCaro 48"
401012333101986901,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,1,30,52,2,10,10,Rush,Lamical Perine run for 10 yds to the SCaro 38 for a 1ST down
401012333101989901,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,1,,62,1,10,9,Rush,Feleipe Franks run for 9 yds to the SCaro 29
401012333101994601,Florida,SEC,South Carolina,SEC,0,14,4010123334,1,,53,71,2,1,3,Rush,Lamical Perine run for 3 yds to the SCaro 26 for a 1ST down
