id,offense,offense_conference,defense,defense_conference,offense_score,defense_score,drive_id,period,clock.minutes,clock.seconds,yard_line,down,distance,yards_gained,play_type,play_text
401032055101859901,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320551,1,14,,32,2,3,10,Rush,Ronnie Rivers run for 10 yds to the FrsSt 42 for a 1ST down
401032055101866201,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320551,1,13,37,42,1,10,1,Rush,Ronnie Rivers run for 1 yd to the FrsSt 43
401032055101876902,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320551,1,12,30,57,1,10,2,Rush,Ronnie Rivers run for 2 yds to the ArzSt 41
401032055101884902,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320551,1,11,50,59,2,8,0,Pass Incompletion,Marcus McMaryion pass incomplete to KeeSean Johnson
401032055101885502,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320551,1,11,44,59,3,8,0,Pass Incompletion,Marcus McMaryion pass incomplete to Michiah Quick
401032055101886201,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320551,1,11,37,59,4,8,0,Punt,Blake Cusick punt for 41 yds for a touchback
401032055101887001,Arizona State,Pac-12,Fresno State,Mountain West,0,0,4010320552,1,11,29,80,1,10,3,Pass Reception,Manny Wilkins pass complete to Brandon Aiyuk for 3 yds to the ArzSt 23
401032055101897901,Arizona State,Pac-12,Fresno State,Mountain West,0,0,4010320552,1,10,20,76,3,6,-3,Rush,Manny Wilkins run for a loss of 3 yards to the ArzSt 21
401032055101905401,Arizona State,Pac-12,Fresno State,Mountain West,0,0,4010320552,1,9,45,79,4,9,0,Punt,"Michael Sleep-Dalton punt for 45 yds, fair catch by Ronnie Rivers at the FrsSt 34"
401032055101889901,Arizona State,Pac-12,Fresno State,Mountain West,0,0,4010320552,1,11,,77,2,7,1,Rush,Eno Benjamin run for 1 yd to the ArzSt 24
401032055101906101,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320553,1,9,38,34,1,10,9,Pass Reception,Marcus McMaryion pass complete to Jared Rice for 9 yds to the FrsSt 43
401032055101925301,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320553,1,7,46,76,2,10,3,Rush,Ronnie Rivers run for 3 yds to the ArzSt 21
401032055101917401,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320553,1,8,25,50,1,10,26,Pass Reception,Marcus McMaryion pass complete to KeeSean Johnson for 26 yds to the ArzSt 24 for a 1ST down
401032055101924701,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320553,1,7,52,76,1,10,0,Pass Incompletion,Marcus McMaryion pass incomplete to Jamire Jordan
401032055101909901,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320553,1,9,,43,2,1,7,Rush,Marcus McMaryion run for 7 yds to the 50 yard line for a 1ST down
401032055101929701,Fresno State,Mountain West,Arizona State,Pac-12,3,0,4010320553,1,7,2,79,4,7,39,Field Goal Good,Asa Fuller 39 yd FG GOOD
401032055101929201,Fresno State,Mountain West,Arizona State,Pac-12,0,0,4010320553,1,7,7,79,3,7,0,Pass Incompletion,Marcus McMaryion pass incomplete
401032055101929702,Fresno State,Mountain West,Arizona State,Pac-12,3,0,4010320554,1,7,2,35,4,7,26,Kickoff,"Asa Fuller kickoff for 54 yds , Brandon Aiyuk return for 26 yds to the ArzSt 37"
401032055101954101,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320554,1,4,58,34,2,8,70,Interception Return Touchdown,Manny Wilkins pass intercepted for a TD Anthoula Kelly return for 70 yds for a TD (Asa Fuller KICK)
401032055101946901,Arizona State,Pac-12,Fresno State,Mountain West,0,3,4010320554,1,5,30,36,1,10,2,Rush,Eno Benjamin run for 2 yds to the FrsSt 34
401032055101944401,Arizona State,Pac-12,Fresno State,Mountain West,0,3,4010320554,1,5,55,57,3,4,21,Pass Reception,Manny Wilkins pass complete to Brandon Aiyuk for 21 yds to the FrsSt 36 for a 1ST down
401032055101937501,Arizona State,Pac-12,Fresno State,Mountain West,0,3,4010320554,1,6,24,58,2,5,1,Pass Reception,Manny Wilkins pass complete to Brandon Aiyuk for 1 yd to the ArzSt 43
401032055101934501,Arizona State,Pac-12,Fresno State,Mountain West,0,3,4010320554,1,6,54,63,1,10,5,Pass Reception,Manny Wilkins pass complete to Brandon Aiyuk for 5 yds to the ArzSt 42
401032055101969901,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,3,,48,3,9,12,Pass Reception,Manny Wilkins pass complete to Curtis Hodges for 12 yds to the FrsSt 36 for a 1ST down
401032055101967801,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,3,21,48,2,9,0,Pass Incompletion,Manny Wilkins pass incomplete
401032055101965001,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,3,49,49,1,10,1,Rush,Eno Benjamin run for 1 yd to the FrsSt 48
401032055101957901,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,4,20,58,2,3,9,Rush,Eno Benjamin run for 9 yds to the FrsSt 49 for a 1ST down
401032055101955901,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,4,40,65,1,10,7,Rush,Eno Benjamin run for 7 yds to the ArzSt 42
401032055101975901,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,2,40,36,1,10,11,Rush,Manny Wilkins run for 11 yds to the FrsSt 25 for a 1ST down
401032055101979901,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,2,,25,1,10,13,Pass Reception,Manny Wilkins pass complete to Eno Benjamin for 13 yds to the FrsSt 12 for a 1ST down
401032055101986201,Arizona State,Pac-12,Fresno State,Mountain West,0,10,4010320555,1,1,37,12,1,10,9,Pass Reception,Manny Wilkins pass complete to Terrell Chatman for 9 yds to the FrsSt 3
401032055101987401,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320555,1,1,25,3,2,1,3,Passing Touchdown,Manny Wilkins pass complete to Kyle Williams for 3 yds for a TD (Brandon Ruiz KICK)
401032055101954104,Fresno State,Mountain West,Arizona State,Pac-12,10,0,4010320555,1,4,58,30,1,15,32,Kickoff,"Asa Fuller kickoff for 67 yds , Brandon Aiyuk return for 32 yds to the ArzSt 35"
401032055101996801,Fresno State,Mountain West,Arizona State,Pac-12,10,7,4010320556,1,,31,26,2,7,0,Pass Incompletion,Marcus McMaryion pass incomplete to Jared Rice
401032055101987403,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320556,1,1,25,65,2,1,23,Kickoff,"Brandon Ruiz kickoff for 65 yds , Jamire Jordan return for 23 yds to the FrsSt 23"
401032055101998801,Fresno State,Mountain West,Arizona State,Pac-12,10,7,4010320556,1,,11,26,4,7,17,Punt,"Blake Cusick punt for 49 yds , Brandon Aiyuk returns for 17 yds to the ArzSt 42"
401032055101997301,Fresno State,Mountain West,Arizona State,Pac-12,10,7,4010320556,1,,26,26,3,7,0,Pass Incompletion,Marcus McMaryion pass incomplete to Cam Sutton
401032055101988001,Fresno State,Mountain West,Arizona State,Pac-12,10,7,4010320556,1,1,19,23,1,10,3,Rush,Ronnie Rivers run for 3 yds to the FrsSt 26
401032055102866002,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,2,13,39,33,3,1,0,Timeout,"Timeout FRESNO ST, clock 13:39"
401032055102867901,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,2,13,20,30,1,10,13,Rush,Eno Benjamin run for 13 yds to the FrsSt 17 for a 1ST down
401032055102866001,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,2,13,39,33,2,1,0,Pass Incompletion,Manny Wilkins pass incomplete to Tommy Hudson
401032055102875601,Arizona State,Pac-12,Fresno State,Mountain West,14,10,4010320557,2,12,43,17,1,10,17,Rushing Touchdown,Eno Benjamin run for 17 yds for a TD (Brandon Ruiz KICK)
401032055102866201,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,2,13,37,33,3,1,3,Rush,Manny Wilkins run for 3 yds to the FrsSt 30 for a 1ST down
401032055101999901,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,1,,,68,1,20,7,Pass Reception,Manny Wilkins pass complete to Tommy Hudson for 7 yds to the ArzSt 39
401032055101999902,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,1,,,0,0,20,0,End Period,End of 1st Quarter
401032055102849901,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,2,15,,61,2,13,11,Rush,Eno Benjamin run for 11 yds to the 50 yard line
401032055102855901,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,2,14,40,50,3,2,8,Rush,Manny Wilkins run for 8 yds to the FrsSt 42 for a 1ST down
401032055102859901,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,2,14,,42,1,10,9,Pass Reception,Manny Wilkins pass complete to Brandon Aiyuk for 9 yds to the FrsSt 33
401032055101999801,Arizona State,Pac-12,Fresno State,Mountain West,7,10,4010320557,1,,1,58,1,10,-10,Penalty,"Wilkins, Manny pass complete to Darby, Frank for 33 yards to the FRESNOST25, PENALTY ARIZONAST holding 10 yards to the ARIZONAST32, NO PLAY."
401032055102907901,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,9,20,84,3,2,8,Pass Reception,Marcus McMaryion pass complete to Derrion Grim for 8 yds to the ArzSt 8 for a 1ST down
401032055102915401,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,8,45,92,1,8,-2,Rush,Ronnie Rivers run for a loss of 2 yards to the ArzSt 10
401032055102889901,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,11,,64,2,5,12,Pass Reception,Marcus McMaryion pass complete to Dejonte O'Neal for 12 yds to the ArzSt 24 for a 1ST down
401032055102885901,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,11,40,59,1,10,5,Rush,KeeSean Johnson run for 5 yds to the ArzSt 36
401032055102878901,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,12,10,40,1,10,19,Rush,Ronnie Rivers run for 19 yds to the ArzSt 41 for a 1ST down
401032055102876901,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,12,30,25,1,10,15,Rush,Ronnie Rivers run for 15 yds to the FrsSt 40 for a 1ST down
401032055102919601,Fresno State,Mountain West,Arizona State,Pac-12,17,14,4010320558,2,8,3,90,2,10,10,Rushing Touchdown,Marcus McMaryion run for 10 yds for a TD (Asa Fuller KICK)
401032055102899901,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,10,,81,2,5,3,Rush,Ronnie Rivers run for 3 yds to the ArzSt 16
401032055102896901,Fresno State,Mountain West,Arizona State,Pac-12,10,14,4010320558,2,10,30,76,1,10,5,Rush,Dejonte O'Neal run for 5 yds to the ArzSt 19
401032055102875603,Arizona State,Pac-12,Fresno State,Mountain West,14,10,4010320558,2,12,43,65,1,10,0,Kickoff,Brandon Ruiz kickoff for 65 yds for a touchback
401032055102994503,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,,54,2,4,0,0,Timeout,"Timeout ARIZONA ST, clock 00:54"
401032055102994501,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,,54,5,3,5,3,Rush,Manny Wilkins run for 3 yds to the FrsSt 2
401032055102969901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,3,,15,2,6,4,Rush,A.J. Carter run for 4 yds to the FrsSt 11
401032055102966901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,3,30,19,1,10,4,Rush,Eno Benjamin run for 4 yds to the FrsSt 15
401032055102959901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,4,,24,3,3,5,Rush,Eno Benjamin run for 5 yds to the FrsSt 19 for a 1ST down
401032055102994502,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,,54,2,4,0,0,Timeout,"Timeout FRESNO ST, clock 00:54"
401032055102977501,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,2,24,11,3,2,1,Rush,A.J. Carter run for 1 yd to the FrsSt 10
401032055102994801,Arizona State,Pac-12,Fresno State,Mountain West,17,17,4010320559,2,,51,2,4,2,20,Field Goal Good,Brandon Ruiz 20 yd FG GOOD
401032055102928901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,7,10,73,2,9,3,Pass Reception,Manny Wilkins pass complete to Kyle Williams for 3 yds to the ArzSt 30
401032055102925401,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,7,45,74,1,10,1,Rush,Eno Benjamin run for 1 yd to the ArzSt 27
401032055102949401,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,5,5,31,1,10,-2,Rush,Isaiah Floyd run for a loss of 2 yards to the FrsSt 33
401032055102947901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,5,20,47,1,10,16,Rush,Eno Benjamin run for 16 yds to the FrsSt 31 for a 1ST down
401032055102944901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,5,50,58,2,10,11,Pass Reception,Manny Wilkins pass complete to Kyle Williams for 11 yds to the FrsSt 47 for a 1ST down
401032055102939001,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,6,9,58,1,10,0,Pass Incompletion,Manny Wilkins pass incomplete
401032055102935901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,6,40,70,3,6,12,Pass Reception,Manny Wilkins pass complete to Brandon Aiyuk for 12 yds to the ArzSt 42 for a 1ST down
401032055102989502,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,1,4,5,3,0,0,Timeout,"Timeout FRESNO ST, clock 01:04"
401032055102989501,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,1,4,7,2,7,2,Pass Reception,Manny Wilkins pass complete to Brandon Aiyuk for 2 yds to the FrsSt 5
401032055102985001,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,1,49,8,1,8,1,Rush,Eno Benjamin run for 1 yd to the FrsSt 7
401032055102978901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,2,10,10,4,1,2,Rush,Manny Wilkins run for 2 yds to the FrsSt 8 for a 1ST down
401032055102957901,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,4,20,28,2,7,4,Rush,Eno Benjamin run for 4 yds to the FrsSt 24
401032055102919603,Fresno State,Mountain West,Arizona State,Pac-12,17,14,4010320559,2,8,3,35,2,12,21,Kickoff,"Asa Fuller kickoff for 60 yds , Brandon Aiyuk return for 21 yds to the ArzSt 26"
401032055102956301,Arizona State,Pac-12,Fresno State,Mountain West,14,17,4010320559,2,4,36,33,2,12,5,Penalty,"FRESNO ST Penalty, Defensive Offside (5 Yards) to the FrsSt 28"
401032056101875301,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320561,1,12,46,68,4,3,0,Punt,"Magill Bauerle punt for 35 yds, fair catch by Blake Banham at the EMich 33"
401032056101858001,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320561,1,14,19,72,2,7,3,Rush,Wesley Fields run for 3 yds to the GeoSo 31
401032056101866301,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320561,1,13,36,69,3,4,1,Rush,Shai Werts run for 1 yd to the GeoSo 32
401032056101849903,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320561,1,15,,75,1,10,3,Rush,Wesley Fields run for 3 yds to the GeoSo 28
401032056101849902,Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,0,0,4010320561,1,15,,35,1,10,0,Kickoff,Jesse Kelly kickoff for 65 yds for a touchback
401032056101885301,Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,0,0,4010320562,1,11,46,41,3,2,0,Rush,Mike Glass III run for no gain to the EMich 41
401032056101894601,Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,0,0,4010320562,1,10,53,41,4,2,0,Punt,"Jake Julien punt for 54 yds, downed at the GeoSo 5"
401032056101878201,Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,0,0,4010320562,1,12,17,35,2,8,6,Pass Reception,Mike Glass III pass complete to Blake Banham for 6 yds to the EMich 41
401032056101875302,Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,0,0,4010320562,1,12,46,33,1,10,2,Pass Reception,Mike Glass III pass complete to Dylan Drummond for 2 yds to the EMich 35
401032056101944101,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,5,58,54,2,3,8,Rush,Wesley Kennedy III run for 8 yds to the EMich 46 for a 1ST down
401032056101957101,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,4,28,42,2,6,-6,Rush,Shai Werts run for a loss of 6 yards to the EMich 48
401032056101965301,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,3,46,48,3,12,13,Pass Reception,Shai Werts pass complete to Malik Murray for 13 yds to the EMich 35 for a 1ST down
401032056101984701,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,7,0,4010320563,1,1,52,26,3,1,26,Rushing Touchdown,Shai Werts 26 Yd Run (Tyler Bass Kick)
401032056101979501,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,2,4,26,3,1,0,Timeout,"Timeout EASTRN MICHIGAN, clock 02:04"
401032056101976601,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,2,33,30,2,5,4,Rush,Wesley Fields run for 4 yds to the EMich 26
401032056101969001,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,3,9,35,1,10,5,Rush,Wesley Fields run for 5 yds to the EMich 30
401032056101894602,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,10,53,95,1,10,3,Rush,Wesley Fields run for 3 yds to the GeoSo 8
401032056101899001,Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,0,0,4010320563,1,10,9,92,2,7,4,Rush,Wesley Fields run for 4 yds to the GeoSo 12
