id,offense,offense_conference,defense,defense_conference,offense_score,defense_score,drive_id,period,clock.minutes,yard_line,down,distance,yards_gained,play_type,play_text
401012272101935004,Arkansas,SEC,North Texas,Conference USA,0,14,4010122727,1,6,23,1,10,0,Rush,T.J. Hammonds run for no gain to the Ark 23
401012272101935003,North Texas,Conference USA,Arkansas,SEC,14,0,4010122727,1,6,65,1,0,18,Kickoff,"Ethan Mooney kickoff for 60 yds , Britto Tutt return for 18 yds to the Ark 23"
401012272101935005,Arkansas,SEC,North Texas,Conference USA,0,14,4010122727,1,6,23,2,10,22,Pass Interception Return,Cole Kelley pass intercepted Khairi Muhammad return for 22 yds to the Ark 8
401012272101949501,North Texas,Conference USA,Arkansas,SEC,17,0,4010122728,1,5,7,4,7,24,Field Goal Good,Cole Hedlund 24 yd FG GOOD
401012272101944002,North Texas,Conference USA,Arkansas,SEC,14,0,4010122728,1,5,8,2,8,1,Rush,Loren Easly run for 1 yd to the Ark 7
401012272101944001,North Texas,Conference USA,Arkansas,SEC,14,0,4010122728,1,5,8,1,8,0,Pass Incompletion,"Mason Fine pass incomplete to Rico Bussey Jr., broken up by Briston Guidry"
401012272101944003,North Texas,Conference USA,Arkansas,SEC,14,0,4010122728,1,5,7,3,7,0,Pass Incompletion,"Mason Fine pass incomplete to Jaelon Darden, broken up by De'Jon Harris"
401012272101949504,Arkansas,SEC,North Texas,Conference USA,0,17,4010122729,1,5,35,2,5,3,Rush,Chase Hayden run for 3 yds to the Ark 38
401012272101949505,Arkansas,SEC,North Texas,Conference USA,0,17,4010122729,1,5,38,3,2,4,Pass Reception,Cole Kelley pass complete to Deon Stewart for 4 yds to the Ark 42 for a 1ST down
401012272101949506,Arkansas,SEC,North Texas,Conference USA,0,17,4010122729,1,5,42,1,10,-1,Rush,Devwah Whaley run for a loss of 1 yard to the Ark 41
401012272101949507,Arkansas,SEC,North Texas,Conference USA,0,17,4010122729,1,5,41,2,11,6,Pass Reception,Cole Kelley pass complete to T.J. Hammonds for 6 yds to the Ark 47
401012272101949509,Arkansas,SEC,North Texas,Conference USA,0,17,4010122729,1,5,47,4,5,0,Punt,"Reid Bauer punt for 41 yds, fair catch by Keegan Brewer at the NoTex 12"
401012272101949508,Arkansas,SEC,North Texas,Conference USA,0,17,4010122729,1,5,47,3,5,0,Pass Incompletion,Cole Kelley pass incomplete to La'Michael Pettway
401012272101949502,North Texas,Conference USA,Arkansas,SEC,17,0,4010122729,1,5,65,1,0,26,Kickoff,"Ethan Mooney kickoff for 61 yds , Britto Tutt return for 26 yds to the Ark 30"
401012272101949503,Arkansas,SEC,North Texas,Conference USA,0,17,4010122729,1,5,30,1,10,5,Rush,Chase Hayden run for 5 yds to the Ark 35
401012273101849902,LSU,SEC,Auburn,SEC,0,0,4010122731,1,15,65,1,10,0,Kickoff,Avery Atkins kickoff for 65 yds for a touchback
401012273101857801,Auburn,SEC,LSU,SEC,0,0,4010122731,1,14,27,2,8,0,Pass Interception Return,Jarrett Stidham pass intercepted Grant Delpit return for no gain to the Aub 34
401012273101854401,Auburn,SEC,LSU,SEC,0,0,4010122731,1,14,25,1,10,2,Rush,Shaun Shivers run for 2 yds to the Aub 27
401012273101858401,LSU,SEC,Auburn,SEC,0,0,4010122732,1,14,34,1,10,6,Pass Reception,Joe Burrow pass complete to Justin Jefferson for 6 yds to the Aub 28
401012273101896401,LSU,SEC,Auburn,SEC,0,0,4010122732,1,10,9,2,9,8,Rush,Joe Burrow run for 8 yds to the Aub 1
401012273101904001,LSU,SEC,Auburn,SEC,7,0,4010122732,1,9,1,3,0,1,Rushing Touchdown,"Clyde Edwards-Helaire run for 1 yd for a TD, (Cole Tracy KICK)"
401012273101888401,LSU,SEC,Auburn,SEC,0,0,4010122732,1,11,8,1,8,-1,Rush,Nick Brossette run for a loss of 1 yard to the Aub 9
401012273101884901,LSU,SEC,Auburn,SEC,0,0,4010122732,1,11,23,3,11,15,Pass Reception,Joe Burrow pass complete to Justin Jefferson for 15 yds to the Aub 8 for a 1ST down
401012273101878901,LSU,SEC,Auburn,SEC,0,0,4010122732,1,12,18,3,6,-5,Penalty,"LSU Penalty, False Start (Austin Deculus) to the Aub 23"
401012273101875701,LSU,SEC,Auburn,SEC,0,0,4010122732,1,12,20,2,8,2,Rush,Nick Brossette run for 2 yds to the Aub 18
401012273101868201,LSU,SEC,Auburn,SEC,0,0,4010122732,1,13,22,1,10,2,Rush,Nick Brossette run for 2 yds to the Aub 20
401012273101865501,LSU,SEC,Auburn,SEC,0,0,4010122732,1,13,28,3,4,6,Pass Reception,Joe Burrow pass complete to Jonathan Giles for 6 yds to the Aub 22 for a 1ST down
401012273101859901,LSU,SEC,Auburn,SEC,0,0,4010122732,1,14,28,2,4,0,Pass Incompletion,Joe Burrow pass incomplete to Nick Brossette
401012273101904003,LSU,SEC,Auburn,SEC,7,0,4010122733,1,9,65,3,3,0,Kickoff,Avery Atkins kickoff for 65 yds for a touchback
401012273101904802,Auburn,SEC,LSU,SEC,0,7,4010122733,1,9,25,2,10,0,Timeout,"Timeout LSU, clock 09:51"
401012273101905201,Auburn,SEC,LSU,SEC,0,7,4010122733,1,9,25,2,10,0,Pass Incompletion,Jarrett Stidham pass incomplete to Kam Martin
401012273101905701,Auburn,SEC,LSU,SEC,0,7,4010122733,1,9,25,3,10,0,Pass Incompletion,Jarrett Stidham pass incomplete to Seth Williams
401012273101906501,Auburn,SEC,LSU,SEC,0,7,4010122733,1,9,25,4,10,0,Punt,"Arryn Siposs punt for 45 yds, fair catch by Jonathan Giles at the LSU 30"
401012273101904801,Auburn,SEC,LSU,SEC,0,7,4010122733,1,9,25,1,10,0,Pass Incompletion,Jarrett Stidham pass incomplete to Ryan Davis
401012273101907401,LSU,SEC,Auburn,SEC,7,0,4010122734,1,9,69,1,10,31,Pass Reception,Joe Burrow pass complete to Justin Jefferson for 31 yds to the Aub 38 for a 1ST down
401012273101916101,LSU,SEC,Auburn,SEC,7,0,4010122734,1,8,46,3,18,0,Pass Incompletion,Joe Burrow pass incomplete to Jonathan Giles
401012273101915501,LSU,SEC,Auburn,SEC,7,0,4010122734,1,8,46,2,18,0,Pass Incompletion,Joe Burrow pass incomplete to Derrick Dillon
401012273101909901,LSU,SEC,Auburn,SEC,7,0,4010122734,1,9,31,2,10,-8,Pass Reception,"Joe Burrow pass complete to Clyde Edwards-Helaire for 7 yds to the Aub 31 LSU Penalty, Illegal Block (Damien Lewis) to the Aub 46"
401012273101909201,LSU,SEC,Auburn,SEC,7,0,4010122734,1,9,38,1,10,0,Pass Incompletion,Joe Burrow pass incomplete to Stephen Sullivan
401012273101929901,Auburn,SEC,LSU,SEC,0,7,4010122735,1,7,81,2,5,4,Rush,JaTarvious Whitlow run for 4 yds to the LSU 15
401012273101935901,Auburn,SEC,LSU,SEC,0,7,4010122735,1,6,85,3,1,0,Rush,JaTarvious Whitlow run for no gain to the LSU 15
401012273101917901,Auburn,SEC,LSU,SEC,0,7,4010122735,1,8,30,1,10,35,Pass Reception,"Jarrett Stidham pass complete to Darius Slayton for 20 yds to the Aub 30 for a 1ST down LSU Penalty, Face Mask (15 yards) (15 Yards) to the Aub 45 for a 1ST down"
401012273101939501,Auburn,SEC,LSU,SEC,0,7,4010122735,1,6,85,4,1,-2,Rush,JaTarvious Whitlow run for a loss of 2 yards to the LSU 17
401012273101917002,Auburn,SEC,LSU,SEC,0,7,4010122735,1,8,20,1,10,-10,Penalty,"AUBURN Penalty, Personal Foul (Eli Stove) to the Aub 10"
401012273101919901,Auburn,SEC,LSU,SEC,0,7,4010122735,1,8,45,1,10,3,Rush,JaTarvious Whitlow run for 3 yds to the Aub 48
401012273101925901,Auburn,SEC,LSU,SEC,0,7,4010122735,1,7,48,2,7,28,Pass Reception,Jarrett Stidham pass complete to Anthony Schwartz for 28 yds to the LSU 24 for a 1ST down
401012273101927401,Auburn,SEC,LSU,SEC,0,7,4010122735,1,7,76,1,10,5,Rush,JaTarvious Whitlow run for 5 yds to the LSU 19
401012273101989901,LSU,SEC,Auburn,SEC,7,0,4010122736,1,1,40,3,7,5,Rush,Joe Burrow run for 5 yds to the Aub 35
401012273101939502,LSU,SEC,Auburn,SEC,7,0,4010122736,1,6,83,1,10,-8,Penalty,"LSU Penalty, Unsportsmanlike Conduct (-8 Yards) to the LSU 9"
401012273101944401,LSU,SEC,Auburn,SEC,7,0,4010122736,1,5,91,1,10,1,Rush,Nick Brossette run for 1 yd to the LSU 10
401012273101947401,LSU,SEC,Auburn,SEC,7,0,4010122736,1,5,90,2,9,11,Rush,Nick Brossette run for 11 yds to the LSU 21 for a 1ST down
401012273101949401,LSU,SEC,Auburn,SEC,7,0,4010122736,1,5,79,1,10,11,Rush,Nick Brossette run for 11 yds to the LSU 32 for a 1ST down
401012273101956101,LSU,SEC,Auburn,SEC,7,0,4010122736,1,4,68,1,10,0,Pass Incompletion,Joe Burrow pass incomplete to Jonathan Giles
401012273101956701,LSU,SEC,Auburn,SEC,7,0,4010122736,1,4,68,2,10,-2,Rush,Clyde Edwards-Helaire run for a loss of 2 yards to the LSU 30
401012273101964701,LSU,SEC,Auburn,SEC,7,0,4010122736,1,3,70,3,12,13,Pass Reception,Joe Burrow pass complete to Dee Anderson for 13 yds to the LSU 43 for a 1ST down
401012273101967401,LSU,SEC,Auburn,SEC,7,0,4010122736,1,3,57,1,10,-1,Rush,Joe Burrow run for a loss of 1 yard to the LSU 42
401012273101974901,LSU,SEC,Auburn,SEC,7,0,4010122736,1,2,58,2,11,15,Penalty,"AUBURN Penalty, Face Mask (15 yards) (15 Yards) to the Aub 43 for a 1ST down"
401012273101977901,LSU,SEC,Auburn,SEC,7,0,4010122736,1,2,43,1,10,2,Rush,Nick Brossette run for 2 yds to the Aub 41
401012273101984901,LSU,SEC,Auburn,SEC,7,0,4010122736,1,1,41,2,8,6,Rush,Justin Jefferson run for 6 yds to the Aub 35
401012273101987301,LSU,SEC,Auburn,SEC,7,0,4010122736,1,1,35,3,2,-5,Penalty,"LSU Penalty, False Start (Austin Deculus) to the Aub 40"
401012273101997001,LSU,SEC,Auburn,SEC,7,0,4010122736,1,,35,4,2,53,Field Goal Missed,Cole Tracy 53 yd FG MISSED
401012273101999701,Auburn,SEC,LSU,SEC,0,7,4010122737,1,,40,2,5,6,Rush,JaTarvious Whitlow run for 6 yds to the Aub 46 for a 1ST down
401012273101997701,Auburn,SEC,LSU,SEC,0,7,4010122737,1,,35,1,10,5,Pass Reception,Jarrett Stidham pass complete to Eli Stove for 5 yds to the Aub 40
401012273102868001,Auburn,SEC,LSU,SEC,0,7,4010122737,2,13,38,4,18,0,Punt,"Arryn Siposs punt for 51 yds, fair catch by Jonathan Giles at the LSU 11"
401012273102864401,Auburn,SEC,LSU,SEC,0,7,4010122737,2,13,46,3,10,-8,Sack,Jarrett Stidham sacked by Andre Anthony for a loss of 8 yards to the Aub 38
401012273101999702,Auburn,SEC,LSU,SEC,0,7,4010122737,1,,0,0,5,0,End Period,End of 1st Quarter
401012273102857401,Auburn,SEC,LSU,SEC,0,7,4010122737,2,14,52,2,4,-6,Rush,Anthony Schwartz run for a loss of 6 yards to the Aub 46
401012273102854501,Auburn,SEC,LSU,SEC,0,7,4010122737,2,14,46,1,10,6,Rush,JaTarvious Whitlow run for 6 yds to the LSU 48
401012273102906801,LSU,SEC,Auburn,SEC,7,0,4010122738,2,9,13,3,5,0,Timeout,"Timeout LSU, clock 09:31"
401012273102907401,LSU,SEC,Auburn,SEC,7,0,4010122738,2,9,13,3,5,4,Rush,Nick Brossette run for 4 yds to the Aub 9
401012273102909401,LSU,SEC,Auburn,SEC,7,0,4010122738,2,9,9,4,1,-5,Penalty,"LSU Penalty, False Start (Damien Lewis) to the Aub 14"
401012273102916201,LSU,SEC,Auburn,SEC,10,0,4010122738,2,8,14,4,6,33,Field Goal Good,Cole Tracy 33 yd FG GOOD
401012273102869201,LSU,SEC,Auburn,SEC,7,0,4010122738,2,13,89,2,10,9,Rush,Clyde Edwards-Helaire run for 9 yds to the LSU 20
401012273102878501,LSU,SEC,Auburn,SEC,7,0,4010122738,2,12,78,1,10,33,Pass Reception,Joe Burrow pass complete to Justin Jefferson for 33 yds to the Aub 45 for a 1ST down
401012273102868401,LSU,SEC,Auburn,SEC,7,0,4010122738,2,13,89,1,10,0,Pass Incompletion,Joe Burrow pass incomplete to Lanard Fournette
401012273102884401,LSU,SEC,Auburn,SEC,7,0,4010122738,2,11,45,1,10,1,Rush,Clyde Edwards-Helaire run for 1 yd to the Aub 44
401012273102887901,LSU,SEC,Auburn,SEC,7,0,4010122738,2,11,44,2,9,11,Rush,Nick Brossette run for 11 yds to the Aub 33 for a 1ST down
401012273102894801,LSU,SEC,Auburn,SEC,7,0,4010122738,2,10,33,1,10,15,Penalty,"AUBURN Penalty, Defensive Pass Interference (Javaris Davis) to the Aub 18 for a 1ST down"
401012273102874901,LSU,SEC,Auburn,SEC,7,0,4010122738,2,12,80,3,1,2,Rush,Clyde Edwards-Helaire run for 2 yds to the LSU 22 for a 1ST down
401012273102895901,LSU,SEC,Auburn,SEC,7,0,4010122738,2,10,18,1,10,2,Rush,Chris Curry run for 2 yds to the Aub 16
401012273102898901,LSU,SEC,Auburn,SEC,7,0,4010122738,2,10,16,2,8,3,Rush,Nick Brossette run for 3 yds to the Aub 13
401012273102949301,Auburn,SEC,LSU,SEC,7,10,4010122739,2,5,93,1,0,7,Rushing Touchdown,"JaTarvious Whitlow run for 7 yds for a TD, (Anders Carlson KICK)"
401012273102916202,LSU,SEC,Auburn,SEC,10,0,4010122739,2,8,65,4,6,0,Kickoff,Avery Atkins kickoff for 65 yds for a touchback
401012273102916901,Auburn,SEC,LSU,SEC,0,10,4010122739,2,8,25,1,10,4,Rush,Kam Martin run for 4 yds to the Aub 29
401012273102919901,Auburn,SEC,LSU,SEC,0,10,4010122739,2,8,29,2,6,0,Rush,Kam Martin run for no gain to the Aub 29
401012273102947901,Auburn,SEC,LSU,SEC,0,10,4010122739,2,5,86,2,7,7,Penalty,"LSU Penalty, Defensive Pass Interference (Kary Vincent Jr.) to the LSU 7 for a 1ST down"
401012273102945901,Auburn,SEC,LSU,SEC,0,10,4010122739,2,5,82,1,10,3,Rush,JaTarvious Whitlow run for 3 yds to the LSU 15
401012273102939801,Auburn,SEC,LSU,SEC,0,10,4010122739,2,6,70,1,10,12,Pass Reception,Jarrett Stidham pass complete to Chandler Cox for 12 yds to the LSU 18 for a 1ST down
401012273102937901,Auburn,SEC,LSU,SEC,0,10,4010122739,2,6,65,3,2,5,Rush,JaTarvious Whitlow run for 5 yds to the LSU 30 for a 1ST down
401012273102935601,Auburn,SEC,LSU,SEC,0,10,4010122739,2,6,57,2,10,8,Rush,JaTarvious Whitlow run for 8 yds to the LSU 35
401012273102934501,Auburn,SEC,LSU,SEC,0,10,4010122739,2,6,57,1,10,0,Pass Incompletion,Jarrett Stidham pass incomplete to Ryan Davis
401012273102928401,Auburn,SEC,LSU,SEC,0,10,4010122739,2,7,38,1,10,19,Pass Reception,Jarrett Stidham pass complete to Seth Williams for 19 yds to the LSU 43 for a 1ST down
401012273102926401,Auburn,SEC,LSU,SEC,0,10,4010122739,2,7,29,3,6,9,Pass Reception,Jarrett Stidham pass complete to Darius Slayton for 9 yds to the Aub 38 for a 1ST down
401012274101849903,Florida,SEC,Colorado State,Mountain West,0,0,4010122741,1,15,29,2,6,2,Rush,Feleipe Franks run for 2 yds to the Fla 31
401012274101849904,Florida,SEC,Colorado State,Mountain West,0,0,4010122741,1,15,31,3,4,0,Pass Incompletion,Feleipe Franks pass incomplete to Jordan Scarlett
401012274101849905,Florida,SEC,Colorado State,Mountain West,0,0,4010122741,1,15,31,4,4,0,Punt,Tommy Townsend punt for 49 yds
401012274101849901,Colorado State,Mountain West,Florida,SEC,0,0,4010122741,1,15,65,1,10,0,Kickoff,Ross Reiter kickoff for 65 yds for a touchback
401012274101849902,Florida,SEC,Colorado State,Mountain West,0,0,4010122741,1,15,25,1,10,4,Rush,Jordan Scarlett run for 4 yds to the Fla 29
401012274101864003,Colorado State,Mountain West,Florida,SEC,0,0,4010122742,1,13,79,3,9,3,Pass Reception,K.J. Carta-Samuels pass complete to Izzy Matthews for 3 yds to the ColSt 24
401012274101864004,Colorado State,Mountain West,Florida,SEC,0,0,4010122742,1,13,76,4,6,-13,Fumble Recovery (Opponent),"Ryan Stonehouse run for a loss of 13 yards to the ColSt 11 Ryan Stonehouse fumbled, forced by James Houston IV, recovered by Fla Josh Hammond"
401012274101864002,Colorado State,Mountain West,Florida,SEC,0,0,4010122742,1,13,79,2,9,0,Pass Incompletion,"K.J. Carta-Samuels pass incomplete to Izzy Matthews, broken up by Kylan Johnson"
401012274101864001,Colorado State,Mountain West,Florida,SEC,0,0,4010122742,1,13,80,1,10,1,Rush,Izzy Matthews run for 1 yd to the ColSt 21
401012274101895101,Florida,SEC,Colorado State,Mountain West,3,0,4010122743,1,10,93,4,6,24,Field Goal Good,Evan McPherson 24 yd FG GOOD
401012274101877402,Florida,SEC,Colorado State,Mountain West,0,0,4010122743,1,12,94,2,5,-5,Penalty,"FLORIDA Penalty, false start (-5 Yards) to the ColSt 11"
401012274101877401,Florida,SEC,Colorado State,Mountain West,0,0,4010122743,1,12,89,1,10,5,Rush,Feleipe Franks run for 5 yds to the ColSt 6
401012274101877404,Florida,SEC,Colorado State,Mountain West,0,0,4010122743,1,12,93,3,6,0,Pass Incompletion,Feleipe Franks pass incomplete
401012274101877403,Florida,SEC,Colorado State,Mountain West,0,0,4010122743,1,12,0,2,10,4,Rush,"Feleipe Franks run for 4 yds to the ColSt 7 COLORADO ST Penalty, unsportsmanlike conduct off-setting ( Yards) to the ColSt 7"
401012274101895106,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,50,3,6,8,Pass Reception,K.J. Carta-Samuels pass complete to Preston Williams for 8 yds to the Fla 42 for a 1ST down
401012274101895102,Florida,SEC,Colorado State,Mountain West,3,0,4010122744,1,10,35,1,0,0,Kickoff,Evan McPherson kickoff for 64 yds
401012274101895103,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,75,1,10,21,Pass Reception,K.J. Carta-Samuels pass complete to Preston Williams for 21 yds to the ColSt 46 for a 1ST down
401012274101895104,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,54,1,10,1,Rush,Izzy Matthews run for 1 yd to the ColSt 47
401012274101895105,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,53,2,9,3,Rush,Rashaad Boddie run for 3 yds to the 50 yard line
401012274101895107,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,42,1,10,0,Pass Incompletion,K.J. Carta-Samuels pass incomplete
401012274101895108,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,42,2,10,4,Pass Reception,K.J. Carta-Samuels pass complete to Olabisi Johnson for 4 yds to the Fla 38
401012274101895109,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,38,3,6,5,Pass Reception,K.J. Carta-Samuels pass complete to Olabisi Johnson for 5 yds to the Fla 33
401012274101895110,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,33,4,1,1,Rush,Izzy Matthews run for 1 yd to the Fla 32 for a 1ST down
401012274101895111,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,32,1,10,0,Pass Reception,K.J. Carta-Samuels pass complete to Izzy Matthews for no gain to the Fla 32
401012274101895112,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,32,2,10,7,Rush,Marvin Kinsey Jr. run for 7 yds to the Fla 25
401012274101895113,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,10,25,3,3,2,Pass Reception,K.J. Carta-Samuels pass complete to Preston Williams for 2 yds to the Fla 23
401012274101957301,Colorado State,Mountain West,Florida,SEC,0,3,4010122744,1,4,23,4,1,41,Field Goal Missed,Wyatt Bryan 41 yd FG MISSED
401012274101957303,Florida,SEC,Colorado State,Mountain West,3,0,4010122745,1,4,23,2,10,11,Rush,Feleipe Franks run for 11 yds to the Fla 34 for a 1ST down
401012274101957302,Florida,SEC,Colorado State,Mountain West,3,0,4010122745,1,4,23,1,10,0,Pass Incompletion,Feleipe Franks pass incomplete
401012274101957305,Florida,SEC,Colorado State,Mountain West,3,0,4010122745,1,4,37,2,7,0,Pass Interception Return,Feleipe Franks pass intercepted V.J. Banks return for no gain to the ColSt 32
401012274101957304,Florida,SEC,Colorado State,Mountain West,3,0,4010122745,1,4,34,1,10,3,Rush,Malik Davis run for 3 yds to the Fla 37
401012274101968301,Colorado State,Mountain West,Florida,SEC,0,3,4010122746,1,3,68,1,10,-3,Fumble Recovery (Opponent),"TEAM run for a loss of 3 yards to the ColSt 29 TEAM fumbled, recovered by Fla Elijah Conliffe"
401012274101968901,Florida,SEC,Colorado State,Mountain West,3,0,4010122747,1,3,71,1,10,-2,Rush,Feleipe Franks run for a loss of 2 yards to the ColSt 31
401012274101978501,Florida,SEC,Colorado State,Mountain West,6,0,4010122747,1,2,69,4,12,48,Field Goal Good,Evan McPherson 48 yd FG GOOD
401012274101968903,Florida,SEC,Colorado State,Mountain West,3,0,4010122747,1,3,69,3,12,0,Pass Incompletion,Feleipe Franks pass incomplete
401012274101968902,Florida,SEC,Colorado State,Mountain West,3,0,4010122747,1,3,69,2,12,0,Pass Incompletion,Feleipe Franks pass incomplete
401012274102849903,Colorado State,Mountain West,Florida,SEC,0,6,4010122748,2,15,33,1,10,-2,Rush,Marcus McElroy run for a loss of 2 yards to the Fla 35
401012274102849904,Colorado State,Mountain West,Florida,SEC,0,6,4010122748,2,15,35,2,12,0,Pass Incompletion,K.J. Carta-Samuels pass incomplete
401012274102849905,Colorado State,Mountain West,Florida,SEC,0,6,4010122748,2,15,35,3,12,0,Pass Incompletion,K.J. Carta-Samuels pass incomplete
