id,offense,offense_conference,defense,defense_conference,offense_score,defense_score,drive_id,period,clock.minutes,yard_line,down,distance,yards_gained,play_type,play_text
401012300101967701,Arkansas,SEC,Alabama,SEC,0,21,4010123006,1,3,61,1,10,0,Pass Incompletion,Ty Storey pass incomplete to Deon Stewart
401012300101969901,Arkansas,SEC,Alabama,SEC,0,21,4010123006,1,3,61,2,10,16,Pass Reception,Ty Storey pass complete to Deon Stewart for 16 yds to the Alab 23 for a 1ST down
401012300101975901,Arkansas,SEC,Alabama,SEC,0,21,4010123006,1,2,77,1,10,-1,Rush,Rakeem Boyd run for a loss of 1 yard to the Alab 24
401012300101979901,Arkansas,SEC,Alabama,SEC,0,21,4010123006,1,2,76,2,11,16,Pass Reception,Ty Storey pass complete to Cheyenne O'Grady for 16 yds to the Alab 8 for a 1ST down
401012300101988401,Arkansas,SEC,Alabama,SEC,0,21,4010123006,1,1,92,1,8,0,Pass Reception,Ty Storey pass complete to Rakeem Boyd for no gain to the Alab 8
401012300101996701,Arkansas,SEC,Alabama,SEC,0,21,4010123006,1,,92,2,8,0,Pass Incompletion,Ty Storey pass incomplete to Grayson Gunter
401012300101997501,Arkansas,SEC,Alabama,SEC,7,21,4010123006,1,,92,3,0,8,Passing Touchdown,"Ty Storey pass complete to Cheyenne O'Grady for 8 yds for a TD, (Connor Limpert KICK)"
401012300102865901,Alabama,SEC,Arkansas,SEC,21,7,4010123007,2,13,57,4,1,0,Timeout,"Timeout ALABAMA, clock 13:40"
401012300102859401,Alabama,SEC,Arkansas,SEC,21,7,4010123007,2,14,59,3,3,2,Rush,Tua Tagovailoa run for 2 yds to the Alab 43
401012300102849901,Alabama,SEC,Arkansas,SEC,21,7,4010123007,2,15,63,2,7,4,Rush,Najee Harris run for 4 yds to the Alab 41
401012300101997902,Alabama,SEC,Arkansas,SEC,21,7,4010123007,1,,0,0,10,0,End Period,End of 1st Quarter
401012300101997901,Alabama,SEC,Arkansas,SEC,21,7,4010123007,1,,66,1,10,3,Rush,Tua Tagovailoa run for 3 yds to the Alab 37
401012300101997503,Arkansas,SEC,Alabama,SEC,7,21,4010123007,1,,35,3,10,20,Kickoff,"Connor Limpert kickoff for 51 yds , Josh Jacobs return for 20 yds to the Alab 34"
401012300102866501,Alabama,SEC,Arkansas,SEC,21,7,4010123007,2,13,57,4,1,0,Rush,Damien Harris run for no gain to the Alab 43
401012300102868401,Arkansas,SEC,Alabama,SEC,7,21,4010123008,2,13,63,2,4,32,Rush,Rakeem Boyd run for 32 yds to the Alab 5 for a 1ST down
401012300102879201,Arkansas,SEC,Alabama,SEC,7,21,4010123008,2,12,95,1,5,4,Fumble Recovery (Opponent),"Ty Storey run for 4 yds to the Alab 1 Ty Storey fumbled, recovered by Alab Deionte Thompson"
401012300102866901,Arkansas,SEC,Alabama,SEC,7,21,4010123008,2,13,57,1,10,6,Rush,Ty Storey run for 6 yds to the Alab 37
401012300102889901,Alabama,SEC,Arkansas,SEC,21,7,4010123009,2,11,67,1,10,18,Pass Reception,Tua Tagovailoa pass complete to Jerry Jeudy for 18 yds to the Ark 49 for a 1ST down
401012300102886901,Alabama,SEC,Arkansas,SEC,21,7,4010123009,2,11,88,1,10,21,Pass Reception,Tua Tagovailoa pass complete to Henry Ruggs III for 21 yds to the Alab 33 for a 1ST down
401012300102879901,Alabama,SEC,Arkansas,SEC,21,7,4010123009,2,12,99,1,10,11,Rush,Damien Harris run for 11 yds to the Alab 12 for a 1ST down
401012300102898701,Alabama,SEC,Arkansas,SEC,28,7,4010123009,2,10,42,2,3,42,Passing Touchdown,"Tua Tagovailoa pass complete to Jerry Jeudy for 42 yds for a TD, (Joseph Bulovas KICK)"
401012300102897201,Alabama,SEC,Arkansas,SEC,21,7,4010123009,2,10,49,1,10,7,Rush,Najee Harris run for 7 yds to the Ark 42
401012301101849902,Florida,SEC,LSU,SEC,0,0,4010123011,1,15,35,1,10,0,Kickoff,Evan McPherson kickoff for 65 yds for a touchback
401012301101885601,LSU,SEC,Florida,SEC,7,0,4010123011,1,11,4,1,0,4,Rushing Touchdown,Nick Brossette 4 Yd Run (Cole Tracy Kick)
401012301101884901,LSU,SEC,Florida,SEC,0,0,4010123011,1,11,11,3,6,7,Pass Reception,Joe Burrow pass complete to Dee Anderson for 7 yds to the Fla 4 for a 1ST down
401012301101879801,LSU,SEC,Florida,SEC,0,0,4010123011,1,12,11,2,6,0,Pass Incompletion,Joe Burrow pass incomplete to Justin Jefferson
401012301101878401,LSU,SEC,Florida,SEC,0,0,4010123011,1,12,15,1,10,4,Rush,Clyde Edwards-Helaire run for 4 yds to the Fla 11
401012301101874401,LSU,SEC,Florida,SEC,0,0,4010123011,1,12,16,3,1,1,Rush,Nick Brossette run for 1 yd to the Fla 15 for a 1ST down
401012301101868401,LSU,SEC,Florida,SEC,0,0,4010123011,1,13,20,2,5,4,Rush,Nick Brossette run for 4 yds to the Fla 16
401012301101866401,LSU,SEC,Florida,SEC,0,0,4010123011,1,13,25,1,10,5,Rush,Nick Brossette run for 5 yds to the Fla 20
401012301101864901,LSU,SEC,Florida,SEC,0,0,4010123011,1,13,38,2,11,13,Pass Reception,Joe Burrow pass complete to Nick Brossette for 13 yds to the Fla 25 for a 1ST down
401012301101858901,LSU,SEC,Florida,SEC,0,0,4010123011,1,14,37,1,10,-1,Rush,Nick Brossette run for a loss of 1 yard to the Fla 38
401012301101856401,LSU,SEC,Florida,SEC,0,0,4010123011,1,14,75,1,10,38,Pass Reception,Joe Burrow pass complete to Justin Jefferson for 38 yds to the Fla 37 for a 1ST down
401012301101886901,Florida,SEC,LSU,SEC,0,7,4010123012,1,11,25,1,10,6,Pass Reception,Feleipe Franks pass complete to Van Jefferson for 6 yds to the Fla 31
401012301101885603,LSU,SEC,Florida,SEC,7,0,4010123012,1,11,65,1,10,0,Kickoff,Avery Atkins kickoff for 65 yds for a touchback
401012301101895003,Florida,SEC,LSU,SEC,0,7,4010123012,1,10,37,1,10,0,Pass Incompletion,Feleipe Franks pass incomplete to Van Jefferson
401012301101894401,Florida,SEC,LSU,SEC,0,7,4010123012,1,10,31,2,4,6,Rush,Jordan Scarlett run for 6 yds to the Fla 37 for a 1ST down
401012301101896403,Florida,SEC,LSU,SEC,0,7,4010123012,1,10,37,2,10,3,Rush,Jordan Scarlett run for 3 yds to the Fla 40
401012301101899301,Florida,SEC,LSU,SEC,0,7,4010123012,1,10,40,3,7,0,Pass Incompletion,Feleipe Franks pass incomplete to Trevon Grimes
401012301101899901,Florida,SEC,LSU,SEC,0,7,4010123012,1,10,40,4,6,0,Punt,"Tommy Townsend punt for 36 yds, fair catch by Jonathan Giles at the LSU 24"
401012301101905401,LSU,SEC,Florida,SEC,7,0,4010123013,1,9,76,1,10,0,Pass Reception,Joe Burrow pass complete to Jonathan Giles for no gain to the LSU 24
401012301101907901,LSU,SEC,Florida,SEC,7,0,4010123013,1,9,76,2,10,11,Pass Reception,Joe Burrow pass complete to Stephen Sullivan for 11 yds to the LSU 35 for a 1ST down
401012301101909901,LSU,SEC,Florida,SEC,7,0,4010123013,1,9,65,1,10,15,Penalty,"Edwards-Helaire, Clyde rush for loss of 3 yards to the LSU32, PENALTY FLORIDA personal foul (Zuniga, Jabari) 15 yards to the 50 yardline, NO PLAY, 1ST DOWN LSU."
401012301101916901,LSU,SEC,Florida,SEC,7,0,4010123013,1,8,50,1,10,6,Rush,Clyde Edwards-Helaire run for 6 yds to the Fla 44
401012301101919901,LSU,SEC,Florida,SEC,7,0,4010123013,1,8,44,2,4,16,Rush,Clyde Edwards-Helaire run for 16 yds to the Fla 28 for a 1ST down
401012301101925501,LSU,SEC,Florida,SEC,7,0,4010123013,1,7,28,1,10,-5,Sack,"Joe Burrow sacked by Jachai Polite for a loss of 5 yards to the Fla 33 Joe Burrow fumbled, forced by Jachai Polite, recovered by Fla Kyree Campbell , return for 0 yards"
401012301101925502,Florida,SEC,LSU,SEC,0,7,4010123014,1,7,33,1,10,-5,Penalty,"FLORIDA Penalty, False Start (Martez Ivey) to the Fla 28"
401012301101927401,Florida,SEC,LSU,SEC,0,7,4010123014,1,7,28,1,15,1,Rush,Lamical Perine run for 1 yd to the Fla 29
401012301101934101,Florida,SEC,LSU,SEC,0,7,4010123014,1,6,29,2,14,0,Pass Incompletion,Feleipe Franks pass incomplete to Tyrie Cleveland
401012301101937901,Florida,SEC,LSU,SEC,0,7,4010123014,1,6,29,3,14,13,Rush,Feleipe Franks run for 13 yds to the Fla 42
401012301101939901,Florida,SEC,LSU,SEC,0,7,4010123014,1,6,42,4,1,-5,Penalty,"FLORIDA Penalty, Delay of Game (-5 Yards) to the Fla 37"
401012301101945301,Florida,SEC,LSU,SEC,0,7,4010123014,1,5,37,4,6,-2,Punt,"Tommy Townsend punt for 48 yds , Jonathan Giles returns for a loss of 2 yards to the LSU 13"
401012301101947901,LSU,SEC,Florida,SEC,7,0,4010123015,1,5,87,1,10,-1,Rush,Nick Brossette run for a loss of 1 yard to the LSU 12
401012301101949901,LSU,SEC,Florida,SEC,7,0,4010123015,1,5,88,2,11,9,Pass Reception,Joe Burrow pass complete to Terrace Marshall Jr. for 9 yds to the LSU 21
401012301101956901,LSU,SEC,Florida,SEC,7,0,4010123015,1,4,79,3,2,-5,Rush,Nick Brossette run for a loss of 5 yards to the LSU 16
401012301101958601,LSU,SEC,Florida,SEC,7,0,4010123015,1,4,84,4,7,0,Punt,"Zach Von Rosenberg punt for 39 yds , Freddie Swain returns for no gain to the Fla 45"
401012301101968401,Florida,SEC,LSU,SEC,0,7,4010123016,1,3,48,4,7,0,Punt,"Tommy Townsend punt for 47 yds, fair catch by Jonathan Giles at the LSU 5"
401012301101965101,Florida,SEC,LSU,SEC,0,7,4010123016,1,3,45,2,10,3,Rush,Feleipe Franks run for 3 yds to the Fla 48
401012301101959201,Florida,SEC,LSU,SEC,0,7,4010123016,1,4,45,1,10,0,Pass Incompletion,Feleipe Franks pass incomplete to Freddie Swain
401012301101958602,Florida,SEC,LSU,SEC,0,7,4010123016,1,4,45,1,10,0,Timeout,"Timeout LSU, clock 04:13"
401012301101967701,Florida,SEC,LSU,SEC,0,7,4010123016,1,3,48,3,7,0,Pass Incompletion,Feleipe Franks pass incomplete to Freddie Swain
401012301101969901,LSU,SEC,Florida,SEC,7,0,4010123017,1,3,95,1,10,1,Rush,Clyde Edwards-Helaire run for 1 yd to the LSU 6
401012301101988801,LSU,SEC,Florida,SEC,7,0,4010123017,1,1,97,4,12,-2,Punt,"Zach Von Rosenberg punt for 38 yds , Freddie Swain returns for a loss of 2 yards to the LSU 43"
401012301101986201,LSU,SEC,Florida,SEC,7,0,4010123017,1,1,89,3,4,-8,Sack,Joe Burrow sacked by Vosean Joseph for a loss of 8 yards to the LSU 3
401012301101978901,LSU,SEC,Florida,SEC,7,0,4010123017,1,2,94,2,9,5,Rush,Clyde Edwards-Helaire run for 5 yds to the LSU 11
401012301102874401,Florida,SEC,LSU,SEC,0,7,4010123018,2,12,99,2,1,0,Rush,Lamical Perine run for no gain to the LSU 1
401012301102868901,Florida,SEC,LSU,SEC,0,7,4010123018,2,13,98,1,2,1,Rush,Lamical Perine run for 1 yd to the LSU 1
401012301101999902,Florida,SEC,LSU,SEC,0,7,4010123018,1,,0,0,10,0,End Period,End of 1st Quarter
401012301102855201,Florida,SEC,LSU,SEC,0,7,4010123018,2,14,73,2,5,8,Pass Reception,Feleipe Franks pass complete to Moral Stephens for 8 yds to the LSU 19 for a 1ST down
401012301102857401,Florida,SEC,LSU,SEC,0,7,4010123018,2,14,81,1,10,4,Rush,Lamical Perine run for 4 yds to the LSU 15
401012301102866301,Florida,SEC,LSU,SEC,0,7,4010123018,2,13,85,2,6,13,Rush,Lamical Perine run for 13 yds to the LSU 2 for a 1ST down
401012301101989901,Florida,SEC,LSU,SEC,0,7,4010123018,1,1,57,1,10,2,Rush,Lamical Perine run for 2 yds to the LSU 41
401012301101998401,Florida,SEC,LSU,SEC,0,7,4010123018,1,,59,2,8,9,Rush,Kadarius Toney run for 9 yds to the LSU 32 for a 1ST down
401012301101999901,Florida,SEC,LSU,SEC,0,7,4010123018,1,,68,1,10,5,Rush,Lamical Perine run for 5 yds to the LSU 27
401012301102876901,Florida,SEC,LSU,SEC,7,7,4010123018,2,12,99,3,0,1,Rushing Touchdown,Lamical Perine 1 Yd Run (Evan McPherson Kick)
401012301102876903,Florida,SEC,LSU,SEC,7,7,4010123019,2,12,35,3,9,0,Kickoff,Evan McPherson kickoff for 65 yds for a touchback
401012301102877901,LSU,SEC,Florida,SEC,7,7,4010123019,2,12,75,1,10,13,Pass Reception,Joe Burrow pass complete to Stephen Sullivan for 13 yds to the LSU 38 for a 1ST down
401012301102884901,LSU,SEC,Florida,SEC,7,7,4010123019,2,11,62,1,10,9,Rush,Stephen Sullivan run for 9 yds to the LSU 47
401012301102889401,LSU,SEC,Florida,SEC,7,7,4010123019,2,11,53,2,1,3,Rush,Nick Brossette run for 3 yds to the 50 yard line for a 1ST down
401012301102897101,LSU,SEC,Florida,SEC,7,7,4010123019,2,10,50,1,10,-1,Rush,Chris Curry run for a loss of 1 yard to the LSU 49
401012301102899901,LSU,SEC,Florida,SEC,7,7,4010123019,2,10,51,2,11,-6,Sack,Joe Burrow sacked by Vosean Joseph for a loss of 6 yards to the LSU 43
401012301102908201,LSU,SEC,Florida,SEC,7,7,4010123019,2,9,57,3,17,15,Pass Reception,Joe Burrow pass complete to Nick Brossette for 15 yds to the Fla 42
401012301102908801,LSU,SEC,Florida,SEC,7,7,4010123019,2,9,42,4,2,0,Timeout,"Timeout LSU, clock 09:11"
401012301102908802,LSU,SEC,Florida,SEC,7,7,4010123019,2,9,42,4,2,-5,Penalty,"LSU Penalty, Delay of Game (-5 Yards) to the Fla 47"
401012301102909501,LSU,SEC,Florida,SEC,7,7,4010123019,2,9,47,4,7,0,Punt,"Josh Growden punt for 37 yds, downed at the Fla 10"
401012302101849902,Georgia,SEC,Vanderbilt,SEC,0,0,4010123021,1,15,35,1,10,0,Kickoff,Rodrigo Blankenship kickoff for 65 yds for a touchback
401012302101864001,Vanderbilt,SEC,Georgia,SEC,0,0,4010123021,1,13,68,4,3,13,Punt,"Parker Thome punt for 51 yds , Mecole Hardman returns for 13 yds to the Geo 45 GEORGIA Penalty, Offensive Holding (Tyler Simmons) to the Geo 20"
401012302101858601,Vanderbilt,SEC,Georgia,SEC,0,0,4010123021,1,14,68,3,3,0,Pass Incompletion,Kyle Shurmur pass incomplete
401012302101855001,Vanderbilt,SEC,Georgia,SEC,0,0,4010123021,1,14,75,2,10,7,Rush,Ke'Shawn Vaughn run for 7 yds to the Vandy 32
401012302101854201,Vanderbilt,SEC,Georgia,SEC,0,0,4010123021,1,14,75,1,10,0,Pass Incompletion,Kyle Shurmur pass incomplete
401012302101864901,Georgia,SEC,Vanderbilt,SEC,0,0,4010123022,1,13,20,1,10,6,Pass Reception,Jake Fromm pass complete to Mecole Hardman for 6 yds to the Geo 26
401012302101867801,Georgia,SEC,Vanderbilt,SEC,0,0,4010123022,1,13,26,2,4,0,Pass Incompletion,Jake Fromm pass incomplete to Terry Godwin
401012302101868801,Georgia,SEC,Vanderbilt,SEC,0,0,4010123022,1,13,26,4,4,31,Punt,"Jake Camarda punt for 36 yds, fair catch by Trey Ellis at the GEORGIA 38 GEORGIA Penalty, Illegal Formation (-5 Yards) to the Vandy 43"
401012302101868301,Georgia,SEC,Vanderbilt,SEC,0,0,4010123022,1,13,26,3,4,0,Pass Incompletion,Jake Fromm pass incomplete to Terry Godwin
401012302101888201,Vanderbilt,SEC,Georgia,SEC,0,0,4010123023,1,11,5,3,1,0,Timeout,"Timeout VANDERBILT, clock 11:17"
401012302101885001,Vanderbilt,SEC,Georgia,SEC,0,0,4010123023,1,11,11,2,7,6,Rush,Jamauri Wakefield run for 6 yds to the Geo 5
401012302101876101,Vanderbilt,SEC,Georgia,SEC,0,0,4010123023,1,12,14,1,10,3,Rush,Jamauri Wakefield run for 3 yds to the Geo 11
401012302101874201,Vanderbilt,SEC,Georgia,SEC,0,0,4010123023,1,12,57,1,10,43,Rush,Ke'Shawn Vaughn run for 43 yds to the Geo 14 for a 1ST down
401012302101896901,Vanderbilt,SEC,Georgia,SEC,3,0,4010123023,1,10,7,4,3,25,Field Goal Good,Ryley Guay 25 yd FG GOOD
401012302101894901,Vanderbilt,SEC,Georgia,SEC,0,0,4010123023,1,10,5,3,1,-2,Rush,Khari Blasingame run for a loss of 2 yards to the Geo 7
401012302101896902,Vanderbilt,SEC,Georgia,SEC,3,0,4010123024,1,10,65,4,3,0,Kickoff,Ryley Guay kickoff for 65 yds for a touchback
401012302101898401,Georgia,SEC,Vanderbilt,SEC,7,3,4010123024,1,10,25,1,10,75,Passing Touchdown,"Jake Fromm pass complete to Terry Godwin for 75 yds for a TD, (Rodrigo Blankenship KICK)"
401012302101908901,Vanderbilt,SEC,Georgia,SEC,3,7,4010123025,1,9,41,1,10,1,Rush,Jamauri Wakefield run for 1 yd to the Geo 40
401012302101906501,Vanderbilt,SEC,Georgia,SEC,3,7,4010123025,1,9,54,1,10,13,Pass Reception,Kyle Shurmur pass complete to Kalija Lipscomb for 13 yds to the Geo 41 for a 1ST down
401012302101905901,Vanderbilt,SEC,Georgia,SEC,3,7,4010123025,1,9,54,1,10,0,Timeout,"Timeout GEORGIA, clock 09:40"
401012302101916101,Vanderbilt,SEC,Georgia,SEC,3,7,4010123025,1,8,40,2,9,0,Pass Incompletion,Kyle Shurmur pass incomplete to Jared Pinkney
401012302101916701,Vanderbilt,SEC,Georgia,SEC,3,7,4010123025,1,8,40,3,9,0,Pass Incompletion,Kyle Shurmur pass incomplete to Kalija Lipscomb
401012302101917401,Vanderbilt,SEC,Georgia,SEC,3,7,4010123025,1,8,40,4,9,0,Punt,Parker Thome punt for 40 yds for a touchback
401012302101899501,Vanderbilt,SEC,Georgia,SEC,3,7,4010123025,1,10,75,1,10,21,Pass Reception,Kyle Shurmur pass complete to Jamauri Wakefield for 21 yds to the Vandy 46 for a 1ST down
401012302101898403,Georgia,SEC,Vanderbilt,SEC,7,3,4010123025,1,10,35,1,10,0,Kickoff,Rodrigo Blankenship kickoff for 65 yds for a touchback
401012302101964101,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,3,64,3,6,-14,Penalty,"GEORGIA Penalty, Face Mask (14 yards) (Andrew Thomas) to the 50 yard line"
401012302101959201,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,4,64,3,6,0,Timeout,"Timeout GEORGIA, clock 04:07"
401012302101968801,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,3,52,4,18,0,Punt,"Jake Camarda punt for 43 yds, fair catch by Trey Ellis at the Vandy 5"
401012302101918701,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,8,20,1,10,3,Pass Reception,Jake Fromm pass complete to Mecole Hardman for 3 yds to the Geo 23
401012302101929901,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,7,30,1,10,15,Penalty,"VANDERBILT Penalty, Roughing Passer (Dayo Odeyingbo) to the Geo 45 for a 1ST down"
401012302101926401,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,7,23,2,7,7,Rush,D'Andre Swift run for 7 yds to the Geo 30 for a 1ST down
401012302101935101,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,6,45,1,10,0,Pass Reception,Jake Fromm pass complete to D'Andre Swift for no gain to the Geo 45
401012302101938001,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,6,45,2,10,0,Pass Incompletion,Jake Fromm pass incomplete to Riley Ridley
401012302101938901,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,6,45,3,10,15,Pass Reception,Jake Fromm pass complete to Riley Ridley for 15 yds to the Vandy 40 for a 1ST down
401012302101946301,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,5,60,1,10,0,Rush,D'Andre Swift run for no gain to the Vandy 40
401012302101949901,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,5,60,2,10,9,Pass Reception,Jake Fromm pass complete to D'Andre Swift for 9 yds to the Vandy 31
401012302101956701,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,4,69,3,1,-5,Penalty,"GEORGIA Penalty, False Start (Riley Ridley) to the Vandy 36"
401012302101965901,Georgia,SEC,Vanderbilt,SEC,7,3,4010123026,1,3,50,3,20,2,Pass Reception,Jake Fromm pass complete to Elijah Holyfield for 2 yds to the Vandy 48
401012302101978401,Vanderbilt,SEC,Georgia,SEC,3,7,4010123027,1,2,92,3,7,12,Pass Reception,Kyle Shurmur pass complete to Jared Pinkney for 12 yds to the Vandy 20 for a 1ST down
401012302102894501,Vanderbilt,SEC,Georgia,SEC,3,7,4010123027,2,10,28,3,15,14,Fumble Recovery (Own),"Kyle Shurmur pass complete to C.J. Bolar for 14 yds C.J. Bolar fumbled, forced by Richard LeCounte, recovered by Vandy Sam Dobbs"
401012302102887901,Vanderbilt,SEC,Georgia,SEC,3,7,4010123027,2,11,26,2,13,-2,Rush,Khari Blasingame run for a loss of 2 yards to the Geo 28
401012302102878901,Vanderbilt,SEC,Georgia,SEC,3,7,4010123027,2,12,28,1,15,2,Rush,Khari Blasingame run for 2 yds to the Geo 26
401012302102874401,Vanderbilt,SEC,Georgia,SEC,3,7,4010123027,2,12,23,1,10,-5,Penalty,"VANDERBILT Penalty, False Start (-5 Yards) to the Geo 28"
401012302102867002,Vanderbilt,SEC,Georgia,SEC,3,7,4010123027,2,13,38,1,15,15,Penalty,"GEORGIA Penalty, Unnecessary Roughness (Tyson Campbell) to the Geo 23 for a 1ST down"
401012302102867001,Vanderbilt,SEC,Georgia,SEC,3,7,4010123027,2,13,33,1,10,-5,Penalty,"VANDERBILT Penalty, Illegal Formation (-5 Yards) to the Geo 38"
