id,offense,offense_conference,defense,defense_conference,offense_score,defense_score,drive_id,period,clock.minutes,yard_line,down,distance,yards_gained,play_type,play_text
401012338101849902,Alabama,SEC,The Citadel,,0,0,4010123381,1,15,35,1,10,0,Kickoff,Joseph Bulovas kickoff for 65 yds for a touchback
401012338101854401,The Citadel,,Alabama,SEC,0,0,4010123381,1,14,75,1,10,4,Rush,Keyonte Sessions run for 4 yds to the Citad 29
401012338101924701,The Citadel,,Alabama,SEC,0,0,4010123381,1,7,40,4,9,0,Punt,Matthew Campbell punt for 40 yds for a touchback
401012338101894401,The Citadel,,Alabama,SEC,0,0,4010123381,1,10,52,2,9,3,Rush,Lorenzo Ward run for 3 yds to the Alab 49
401012338101897901,The Citadel,,Alabama,SEC,0,0,4010123381,1,10,49,3,6,8,Rush,Brandon Rainey run for 8 yds to the Alab 41 for a 1ST down
401012338101904901,The Citadel,,Alabama,SEC,0,0,4010123381,1,9,41,1,10,0,Rush,Lorenzo Ward run for no gain to the Alab 41
401012338101908401,The Citadel,,Alabama,SEC,0,0,4010123381,1,9,41,2,10,2,Rush,Brandon Rainey run for 2 yds to the Alab 39
401012338101915901,The Citadel,,Alabama,SEC,0,0,4010123381,1,8,39,3,8,-1,Rush,Brandon Rainey run for a loss of 1 yard to the Alab 40
401012338101857901,The Citadel,,Alabama,SEC,0,0,4010123381,1,14,71,2,6,3,Rush,Brandon Rainey run for 3 yds to the Citad 32
401012338101865201,The Citadel,,Alabama,SEC,0,0,4010123381,1,13,68,3,3,5,Rush,Lorenzo Ward run for 5 yds to the Citad 37 for a 1ST down
401012338101868701,The Citadel,,Alabama,SEC,0,0,4010123381,1,13,63,1,10,6,Rush,Brandon Rainey run for 6 yds to the Citad 43
401012338101876301,The Citadel,,Alabama,SEC,0,0,4010123381,1,12,57,2,4,3,Rush,Lorenzo Ward run for 3 yds to the Citad 46
401012338101879901,The Citadel,,Alabama,SEC,0,0,4010123381,1,12,54,3,1,1,Rush,Lorenzo Ward run for 1 yd to the Citad 47 for a 1ST down
401012338101886901,The Citadel,,Alabama,SEC,0,0,4010123381,1,11,53,1,10,1,Rush,Dante Smith run for 1 yd to the Citad 48
401012338101925301,Alabama,SEC,The Citadel,,0,0,4010123382,1,7,20,1,10,1,Rush,Damien Harris run for 1 yd to the Alab 21
401012338101929301,Alabama,SEC,The Citadel,,0,0,4010123382,1,7,21,2,9,2,Rush,Damien Harris run for 2 yds to the Alab 23
401012338101944901,Alabama,SEC,The Citadel,,0,0,4010123382,1,5,23,3,7,29,Pass Reception,Tua Tagovailoa pass complete to Jaylen Waddle for 29 yds to the Citad 48 for a 1ST down
401012338101948301,Alabama,SEC,The Citadel,,0,0,4010123382,1,5,52,1,10,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Jerry Jeudy
401012338101948901,Alabama,SEC,The Citadel,,0,0,4010123382,1,5,52,2,10,1,Rush,Damien Harris run for 1 yd to the Citad 47
401012338101957401,Alabama,SEC,The Citadel,,0,0,4010123382,1,4,53,3,9,16,Rush,Tua Tagovailoa run for 16 yds to the Citad 31 for a 1ST down
401012338101964501,Alabama,SEC,The Citadel,,0,0,4010123382,1,3,69,1,10,10,Pass Reception,Tua Tagovailoa pass complete to Jaylen Waddle for 10 yds to the Citad 21 for a 1ST down
401012338101967001,Alabama,SEC,The Citadel,,7,0,4010123382,1,3,79,1,10,21,Passing Touchdown,Tua Tagovailoa pass complete to Jaylen Waddle for 21 yds for a TD (Joseph Bulovas KICK)
401012338101974901,The Citadel,,Alabama,SEC,0,7,4010123383,1,2,77,2,5,6,Rush,Lorenzo Ward run for 6 yds to the Citad 29 for a 1ST down
401012338101989901,The Citadel,,Alabama,SEC,0,7,4010123383,1,1,68,3,7,21,Rush,Dante Smith run for 21 yds to the Alab 47 for a 1ST down
401012338101967003,Alabama,SEC,The Citadel,,7,0,4010123383,1,3,35,1,10,13,Kickoff,"Joseph Bulovas kickoff for 60 yds , Raleigh Webb return for 13 yds to the Citad 18"
401012338101968301,The Citadel,,Alabama,SEC,0,7,4010123383,1,3,82,1,10,5,Rush,Keyonte Sessions run for 5 yds to the Citad 23
401012338101978401,The Citadel,,Alabama,SEC,0,7,4010123383,1,2,71,1,10,1,Rush,Brandon Rainey run for 1 yd to the Citad 30
401012338101985701,The Citadel,,Alabama,SEC,0,7,4010123383,1,1,70,2,9,2,Rush,Keyonte Sessions run for 2 yds to the Citad 32
401012338101996901,The Citadel,,Alabama,SEC,0,7,4010123383,1,,47,1,10,3,Rush,Lorenzo Ward run for 3 yds to the Alab 44
401012338101996902,The Citadel,,Alabama,SEC,0,7,4010123383,1,,0,0,10,0,End Period,End of 1st Quarter
401012338102854401,The Citadel,,Alabama,SEC,0,7,4010123383,2,14,44,2,7,-2,Rush,Keyonte Sessions run for a loss of 2 yards to the Alab 46
401012338102858401,The Citadel,,Alabama,SEC,0,7,4010123383,2,14,46,3,9,2,Rush,Lorenzo Ward run for 2 yds to the Alab 44
401012338102866801,The Citadel,,Alabama,SEC,0,7,4010123383,2,13,44,4,7,0,Punt,"Matthew Campbell punt for 35 yds, fair catch by Jaylen Waddle at the Alab 9"
401012338102876401,Alabama,SEC,The Citadel,,7,0,4010123384,2,12,9,3,11,6,Rush,Tua Tagovailoa run for 6 yds to the Alab 15
401012338102868001,Alabama,SEC,The Citadel,,7,0,4010123384,2,13,10,2,10,-1,Rush,Josh Jacobs run for a loss of 1 yard to the Alab 9
401012338102867201,Alabama,SEC,The Citadel,,7,0,4010123384,2,13,10,1,10,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Henry Ruggs III
401012338102884701,Alabama,SEC,The Citadel,,7,0,4010123384,2,11,15,4,5,4,Punt,"Mike Bernier punt for 34 yds , Lane Botkin returns for 4 yds to the Alab 45"
401012338102885701,The Citadel,,Alabama,SEC,7,7,4010123385,2,11,45,1,10,45,Rushing Touchdown,Dante Smith run for 45 yds for a TD (Jacob Godek KICK)
401012338102886401,Alabama,SEC,The Citadel,,7,7,4010123386,2,11,36,1,10,15,Pass Reception,Tua Tagovailoa pass complete to Josh Jacobs for 15 yds to the Citad 49 for a 1ST down
401012338102885703,The Citadel,,Alabama,SEC,7,7,4010123386,2,11,65,1,10,0,Kickoff,Jacob Godek kickoff for 29 yds fair catch by Miller Forristall at the Alab 36
401012338102889401,Alabama,SEC,The Citadel,,7,7,4010123386,2,11,51,1,10,13,Fumble Recovery (Opponent),"Tua Tagovailoa pass complete to Jerry Jeudy for 13 yds Jerry Jeudy fumbled, forced by Russell Hubbs, recovered by Citad Ronald Peterkin"
401012338102894101,The Citadel,,Alabama,SEC,7,7,4010123387,2,10,63,1,10,1,Rush,Brandon Rainey run for 1 yd to the Citad 38
401012338102904901,The Citadel,,Alabama,SEC,7,7,4010123387,2,9,60,3,7,-1,Rush,Brandon Rainey run for a loss of 1 yard to the Citad 39
401012338102909301,The Citadel,,Alabama,SEC,7,7,4010123387,2,9,61,4,8,0,Punt,"Matthew Campbell punt for 52 yds, downed at the Alab 9"
401012338102897401,The Citadel,,Alabama,SEC,7,7,4010123387,2,10,62,2,9,2,Rush,Nkem Njoku run for 2 yds to the Citad 40
401012338102917801,Alabama,SEC,The Citadel,,7,7,4010123388,2,8,41,2,10,12,Pass Reception,Tua Tagovailoa pass complete to Jerry Jeudy for 12 yds to the Citad 47 for a 1ST down
401012338102916801,Alabama,SEC,The Citadel,,7,7,4010123388,2,8,41,1,10,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Tyrell Shavers
401012338102914201,Alabama,SEC,The Citadel,,7,7,4010123388,2,8,9,1,10,32,Rush,Najee Harris run for 32 yds to the Alab 41 for a 1ST down
401012338102925301,Alabama,SEC,The Citadel,,7,7,4010123388,2,7,53,1,10,-10,Penalty,"ALABAMA Penalty, Offensive Holding (Lester Cotton Sr.) to the Alab 43"
401012338102928501,Alabama,SEC,The Citadel,,7,7,4010123388,2,7,43,1,20,22,Pass Reception,Tua Tagovailoa pass complete to Jerry Jeudy for 22 yds to the Citad 35 for a 1ST down
401012338102929901,Alabama,SEC,The Citadel,,7,7,4010123388,2,7,65,1,10,22,Pass Reception,Tua Tagovailoa pass complete to Henry Ruggs III for 22 yds to the Citad 13 for a 1ST down
401012338102937401,Alabama,SEC,The Citadel,,7,7,4010123388,2,6,87,1,10,6,Rush,Damien Harris run for 6 yds to the Citad 7
401012338102945401,Alabama,SEC,The Citadel,,7,7,4010123388,2,5,93,2,4,2,Rush,Damien Harris run for 2 yds to the Citad 5
401012338102949601,Alabama,SEC,The Citadel,,7,7,4010123388,2,5,95,3,2,0,Pass Incompletion,Tua Tagovailoa pass incomplete to Henry Ruggs III
401012338102954001,Alabama,SEC,The Citadel,,10,7,4010123388,2,4,95,4,2,23,Field Goal Good,Joseph Bulovas 23 yd FG GOOD
401012338102954002,Alabama,SEC,The Citadel,,10,7,4010123389,2,4,35,4,2,0,Kickoff,Joseph Bulovas kickoff for 64 yds for a touchback
401012338102955402,The Citadel,,Alabama,SEC,7,10,4010123389,2,4,75,1,10,5,Rush,Brandon Rainey run for 5 yds to the Citad 30
401012338102958902,The Citadel,,Alabama,SEC,7,10,4010123389,2,4,70,2,5,3,Rush,Brandon Rainey run for 3 yds to the Citad 33
401012338102966902,The Citadel,,Alabama,SEC,7,10,4010123389,2,3,67,3,2,4,Rush,Keyonte Sessions run for 4 yds to the Citad 37 for a 1ST down
401012338102969901,The Citadel,,Alabama,SEC,7,10,4010123389,2,3,63,1,10,2,Rush,Nkem Njoku run for 2 yds to the Citad 39
401012338102977401,The Citadel,,Alabama,SEC,7,10,4010123389,2,2,47,2,8,29,Rush,"Brandon Rainey run for 14 yds to the ALABAMA 47 for a 1ST down ALABAMA Penalty, Personal Foul (15 Yards) to the Alab 32 for a 1ST down"
401012338102979401,The Citadel,,Alabama,SEC,7,10,4010123389,2,2,32,1,10,2,Rush,Brandon Rainey run for 2 yds to the Alab 30
401012338102987401,The Citadel,,Alabama,SEC,7,10,4010123389,2,1,30,2,8,-4,Sack,Brandon Rainey sacked by Anfernee Jennings for a loss of 4 yards to the Alab 34
401012338102995401,The Citadel,,Alabama,SEC,7,10,4010123389,2,,34,3,12,3,Rush,Brandon Rainey run for 3 yds to the Alab 31
401012338102999401,The Citadel,,Alabama,SEC,7,10,4010123389,2,,31,4,9,0,Timeout,"Timeout THE CITADEL, clock 00:05"
401012338102999902,The Citadel,,Alabama,SEC,10,10,4010123389,2,,0,0,9,0,End of Half,End of 2nd Quarter
401012338102999901,The Citadel,,Alabama,SEC,10,10,4010123389,2,,31,4,9,48,Field Goal Good,Jacob Godek 48 yd FG GOOD
401012339101849906,Liberty,,Auburn,SEC,0,0,4010123391,1,15,69,3,4,5,Pass Reception,Stephen Calvert pass complete to Antonio Gandy-Golden for 5 yds to the Liber 36 for a 1ST down
401012339101849912,Liberty,,Auburn,SEC,0,0,4010123391,1,15,42,1,10,2,Rush,Peytton Pickett run for 2 yds to the Aub 40
401012339101849913,Liberty,,Auburn,SEC,0,0,4010123391,1,15,40,2,8,4,Rush,Peytton Pickett run for 4 yds to the Aub 36
401012339101849914,Liberty,,Auburn,SEC,0,0,4010123391,1,15,36,3,4,0,Pass Incompletion,Stephen Calvert pass incomplete to B.J. Farrow
401012339101849915,Liberty,,Auburn,SEC,0,0,4010123391,1,15,36,4,4,3,Pass Reception,Stephen Calvert pass complete to Peytton Pickett for 3 yds to the Aub 33
401012339101849916,Liberty,,Auburn,SEC,0,0,4010123391,1,15,59,3,5,6,Pass Reception,Stephen Calvert pass complete to DJ Stubbs for 6 yds to the Liber 47 for a 1ST down
401012339101849907,Liberty,,Auburn,SEC,0,0,4010123391,1,15,64,1,10,0,Rush,Frankie Hickson run for no gain to the Liber 36
401012339101849905,Liberty,,Auburn,SEC,0,0,4010123391,1,15,71,2,6,2,Rush,Frankie Hickson run for 2 yds to the Liber 31
401012339101849904,Liberty,,Auburn,SEC,0,0,4010123391,1,15,75,1,10,4,Pass Reception,Stephen Calvert pass complete to Antonio Gandy-Golden for 4 yds to the Liber 29
401012339101849903,Liberty,,Auburn,SEC,0,0,4010123391,1,15,75,1,10,0,Timeout,"Timeout LIBERTY, clock 15:00"
401012339101849902,Auburn,SEC,Liberty,,0,0,4010123391,1,15,35,1,10,0,Kickoff,Anders Carlson kickoff for 65 yds for a touchback
401012339101849909,Liberty,,Auburn,SEC,0,0,4010123391,1,15,59,3,5,6,Pass Reception,Stephen Calvert pass complete to DJ Stubbs for 6 yds to the Liber 47 for a 1ST down
401012339101849910,Liberty,,Auburn,SEC,0,0,4010123391,1,15,53,1,10,2,Rush,Peytton Pickett run for 2 yds to the Liber 49
401012339101849911,Liberty,,Auburn,SEC,0,0,4010123391,1,15,51,2,8,9,Pass Reception,Stephen Calvert pass complete to B.J. Farrow for 9 yds to the Aub 42 for a 1ST down
401012339101849908,Liberty,,Auburn,SEC,0,0,4010123391,1,15,64,2,10,5,Rush,Frankie Hickson run for 5 yds to the Liber 41
401012339101909603,Auburn,SEC,Liberty,,0,0,4010123392,1,9,62,1,10,3,Pass Reception,Jarrett Stidham pass complete to Chandler Cox for 3 yds to the Liber 35
401012339101909605,Auburn,SEC,Liberty,,0,0,4010123392,1,9,65,3,7,0,Pass Incompletion,Jarrett Stidham pass incomplete
401012339101909601,Auburn,SEC,Liberty,,0,0,4010123392,1,9,34,1,10,12,Rush,Kam Martin run for 12 yds to the Aub 46 for a 1ST down
401012339101909602,Auburn,SEC,Liberty,,0,0,4010123392,1,9,46,1,10,16,Pass Reception,Jarrett Stidham pass complete to Seth Williams for 16 yds to the Liber 38 for a 1ST down
401012339101909604,Auburn,SEC,Liberty,,0,0,4010123392,1,9,65,2,7,0,Pass Incompletion,Jarrett Stidham pass incomplete
401012339101925901,Auburn,SEC,Liberty,,3,0,4010123392,1,7,65,4,7,53,Field Goal Good,Anders Carlson 53 yd FG GOOD
401012339101925903,Liberty,,Auburn,SEC,0,3,4010123393,1,7,75,1,10,0,Pass Incompletion,"Stephen Calvert pass incomplete to B.J. Farrow, broken up by Noah Igbinoghene"
401012339101927001,Liberty,,Auburn,SEC,0,10,4010123393,1,7,75,2,10,26,Interception Return Touchdown,Stephen Calvert pass intercepted for a TD Darrell Williams return for 26 yds for a TD (Anders Carlson KICK)
401012339101925902,Auburn,SEC,Liberty,,3,0,4010123393,1,7,35,1,0,0,Kickoff,Anders Carlson kickoff for 65 yds for a touchback
401012339101927006,Liberty,,Auburn,SEC,0,10,4010123395,1,7,73,3,8,0,Pass Incompletion,"Stephen Calvert pass incomplete to Antonio Gandy-Golden, broken up by Marlon Davidson"
401012339101927004,Liberty,,Auburn,SEC,0,10,4010123395,1,7,75,1,10,2,Rush,Frankie Hickson run for 2 yds to the Liber 27
401012339101927003,Auburn,SEC,Liberty,,10,0,4010123395,1,7,35,1,0,0,Kickoff,Anders Carlson kickoff for 65 yds for a touchback
401012339101927005,Liberty,,Auburn,SEC,0,10,4010123395,1,7,73,2,8,0,Pass Incompletion,"Stephen Calvert pass incomplete to Antonio Gandy-Golden, broken up by Jamel Dean"
401012339101935401,Liberty,,Auburn,SEC,0,12,4010123395,1,6,73,4,8,0,Blocked Punt,Aidan Alves punt blocked by Jordyn Peters for a SAFETY blocked by Jordyn Peters for a SAFETY for a SAFETY
401012339101936101,Auburn,SEC,Liberty,,12,0,4010123396,1,6,51,1,10,1,Rush,Jarrett Stidham run for 1 yd to the Liber 48
401012339101936104,Auburn,SEC,Liberty,,12,0,4010123396,1,6,57,4,4,0,Punt,Arryn Siposs punt for 43 yds for a touchback
401012339101936103,Auburn,SEC,Liberty,,12,0,4010123396,1,6,60,3,1,-3,Fumble Recovery (Own),"Team run for a loss of 3 yards to the Liber 43 Team fumbled, recovered by Aub Jarrett Stidham"
401012339101935402,Liberty,,Auburn,SEC,0,12,4010123396,1,6,80,1,0,18,Kickoff,"Aaron Peart kickoff for 47 yds , Chandler Cox return for 18 yds to the Liber 49"
401012339101936102,Auburn,SEC,Liberty,,12,0,4010123396,1,6,52,2,9,8,Pass Reception,Jarrett Stidham pass complete to Ryan Davis for 8 yds to the Liber 40
401012339101949901,Liberty,,Auburn,SEC,0,12,4010123397,1,5,80,1,10,4,Rush,Peytton Pickett run for 4 yds to the Liber 24
401012339101956702,Liberty,,Auburn,SEC,0,12,4010123397,1,4,76,3,6,0,Pass Incompletion,"Stephen Calvert pass incomplete to Antonio Gandy-Golden, broken up by Noah Igbinoghene"
401012339101956701,Liberty,,Auburn,SEC,0,12,4010123397,1,4,76,3,6,0,Timeout,"Timeout LIBERTY, clock 04:32"
401012339101949903,Liberty,,Auburn,SEC,0,12,4010123397,1,5,76,2,6,0,Pass Incompletion,"Stephen Calvert pass incomplete to B.J. Farrow, broken up by Jamel Dean"
401012339101956703,Liberty,,Auburn,SEC,0,12,4010123397,1,4,76,4,6,0,Punt,"Aidan Alves punt for 46 yds , Ryan Davis returns for no gain to the Aub 24 AUBURN Penalty, Offensive holding (Noah Igbinoghene) to the Aub 20"
401012339101958204,Auburn,SEC,Liberty,,12,0,4010123398,1,4,46,1,10,5,Rush,Kam Martin run for 5 yds to the Liber 49
401012339101998201,Auburn,SEC,Liberty,,12,0,4010123398,1,,97,4,0,0,Timeout,"Timeout LIBERTY, clock 00:17"
401012339101958211,Auburn,SEC,Liberty,,12,0,4010123398,1,4,97,3,3,0,Rush,Malik Miller run for no gain to the Liber 3
401012339101958210,Auburn,SEC,Liberty,,12,0,4010123398,1,4,94,2,6,3,Rush,Shaun Shivers run for 3 yds to the Liber 3
401012339101958209,Auburn,SEC,Liberty,,12,0,4010123398,1,4,90,1,10,4,Rush,JaTarvious Whitlow run for 4 yds to the Liber 6
401012339101958208,Auburn,SEC,Liberty,,12,0,4010123398,1,4,78,2,2,12,Rush,JaTarvious Whitlow run for 12 yds to the Liber 10 for a 1ST down
401012339101958206,Auburn,SEC,Liberty,,12,0,4010123398,1,4,70,1,10,5,Penalty,"Jarrett Stidham right screen pass complete to Ryan Davis for 5 yards to the LIBERTY25 (E. Benton), PENALTY LIBERTY substitution infraction 5 yards to the LIBERTY25, NO PLAY."
401012339101958205,Auburn,SEC,Liberty,,12,0,4010123398,1,4,51,2,5,19,Pass Reception,Jarrett Stidham pass complete to Seth Williams for 19 yds to the Liber 30 for a 1ST down
401012339101958207,Auburn,SEC,Liberty,,12,0,4010123398,1,4,75,1,5,3,Rush,Kam Martin run for 3 yds to the Liber 22
401012339101958201,Auburn,SEC,Liberty,,12,0,4010123398,1,4,20,1,10,0,Pass Incompletion,Jarrett Stidham pass incomplete
401012339101958202,Auburn,SEC,Liberty,,12,0,4010123398,1,4,20,2,10,15,Rush,Kam Martin run for 15 yds to the Aub 35 for a 1ST down
401012339101958203,Auburn,SEC,Liberty,,12,0,4010123398,1,4,35,1,10,11,Pass Reception,Jarrett Stidham pass complete to Ryan Davis for 11 yds to the Aub 46 for a 1ST down
401012339101998701,Auburn,SEC,Liberty,,15,0,4010123398,1,,97,4,3,20,Field Goal Good,Anders Carlson 20 yd FG GOOD
401012339102849902,Liberty,,Auburn,SEC,0,15,4010123399,2,15,81,2,9,0,Pass Incompletion,Stephen Calvert pass incomplete
401012339102849903,Liberty,,Auburn,SEC,0,15,4010123399,2,15,81,3,9,0,Pass Incompletion,"Stephen Calvert pass incomplete to DJ Stubbs, broken up by Derrick Brown"
401012339102849904,Liberty,,Auburn,SEC,0,15,4010123399,2,15,81,4,9,0,Punt,"Aidan Alves punt for 53 yds, punt out-of-bounds at the Aub 28"
401012339102849905,Liberty,,Auburn,SEC,0,15,4010123399,2,15,81,3,9,0,Pass Incompletion,"Stephen Calvert pass incomplete to DJ Stubbs, broken up by Derrick Brown"
401012339101998702,Auburn,SEC,Liberty,,15,0,4010123399,1,,35,1,0,17,Kickoff,"Anders Carlson kickoff for 64 yds , Ceneca Espinoza Jr. return for 17 yds to the Liber 18"
401012339101999201,Liberty,,Auburn,SEC,0,15,4010123399,1,,82,1,10,1,Rush,Frankie Hickson run for 1 yd to the Liber 19
401012339101999202,Liberty,,Auburn,SEC,0,15,4010123399,1,,0,0,10,0,End Period,End of 1st Quarter
401012340101849901,Florida,SEC,Idaho,,0,0,4010123401,1,15,35,1,10,0,Kickoff,Evan McPherson kickoff for 65 yds for a touchback
401012340101854501,Idaho,,Florida,SEC,0,7,4010123401,1,14,75,1,10,26,Interception Return Touchdown,Mason Petrino pass intercepted for a TD Chauncey Gardner-Johnson return for 26 yds for a TD (Evan McPherson KICK)
401012340101854904,Idaho,,Florida,SEC,0,7,4010123403,1,14,77,4,7,9,Punt,"Cade Coffey punt for 48 yds, punt out-of-bounds at the Idaho 47 , Van Jefferson returns for 9 yds to the Idaho 32 IDAHO Penalty, personal foul (Kaden Elliss) to the Idaho 47"
401012340101854901,Idaho,,Florida,SEC,0,7,4010123403,1,14,80,1,10,2,Rush,Isaiah Saunders run for 2 yds to the Idaho 22
401012340101854902,Idaho,,Florida,SEC,0,7,4010123403,1,14,78,2,8,1,Pass Reception,Mason Petrino pass complete to Cutrell Haywood for 1 yd to the Idaho 23
401012340101854903,Idaho,,Florida,SEC,0,7,4010123403,1,14,77,3,7,0,Pass Incompletion,Mason Petrino pass incomplete to David Ungerer
401012340101854503,Florida,SEC,Idaho,,7,0,4010123403,1,14,35,1,0,15,Kickoff,"Evan McPherson kickoff for 60 yds , David Ungerer return for 15 yds to the Idaho 20"
401012340101867102,Florida,SEC,Idaho,,7,0,4010123404,1,13,56,2,7,27,Pass Reception,Feleipe Franks pass complete to C'yontai Lewis for 27 yds to the Idaho 17 for a 1ST down
401012340101875301,Florida,SEC,Idaho,,14,0,4010123404,1,12,83,1,10,17,Rushing Touchdown,Feleipe Franks run for 17 yds for a TD (Evan McPherson KICK)
401012340101867101,Florida,SEC,Idaho,,7,0,4010123404,1,13,53,1,10,3,Pass Reception,Feleipe Franks pass complete to Jordan Scarlett for 3 yds to the Idaho 44
401012340101875307,Idaho,,Florida,SEC,0,14,4010123405,1,12,74,4,9,0,Punt,"Cade Coffey punt for 28 yds, punt out-of-bounds at the Fla 46"
401012340101875305,Idaho,,Florida,SEC,0,14,4010123405,1,12,75,2,10,3,Rush,Roshaun Johnson run for 3 yds to the Idaho 28
401012340101875303,Florida,SEC,Idaho,,14,0,4010123405,1,12,35,1,0,0,Kickoff,Evan McPherson kickoff for 64 yds
401012340101875304,Idaho,,Florida,SEC,0,14,4010123405,1,12,75,1,10,0,Pass Incompletion,"Mason Petrino pass incomplete to David Ungerer, broken up by Vosean Joseph"
401012340101875306,Idaho,,Florida,SEC,0,14,4010123405,1,12,72,3,7,-2,Sack,Mason Petrino sacked by Jachai Polite for a loss of 2 yards to the Idaho 26
401012340101888807,Florida,SEC,Idaho,,14,0,4010123406,1,11,80,2,3,6,Rush,Lamical Perine run for 6 yds to the Idaho 14 for a 1ST down
401012340101888801,Florida,SEC,Idaho,,14,0,4010123406,1,11,46,1,10,9,Pass Reception,Feleipe Franks pass complete to Kadarius Toney for 9 yds to the Idaho 45
401012340101888802,Florida,SEC,Idaho,,14,0,4010123406,1,11,55,2,1,5,Pass Reception,Feleipe Franks pass complete to Kadarius Toney for 5 yds to the Idaho 40 for a 1ST down
401012340101888803,Florida,SEC,Idaho,,14,0,4010123406,1,11,60,1,10,6,Rush,Lamical Perine run for 6 yds to the Idaho 34
401012340101888804,Florida,SEC,Idaho,,14,0,4010123406,1,11,66,2,4,3,Rush,Lamical Perine run for 3 yds to the Idaho 31
401012340101888805,Florida,SEC,Idaho,,14,0,4010123406,1,11,69,3,1,4,Rush,Feleipe Franks run for 4 yds to the Idaho 27 for a 1ST down
401012340101888806,Florida,SEC,Idaho,,14,0,4010123406,1,11,73,1,10,7,Pass Reception,Feleipe Franks pass complete to Trevon Grimes for 7 yds to the Idaho 20
401012340101888808,Florida,SEC,Idaho,,14,0,4010123406,1,11,86,1,10,3,Pass Reception,Feleipe Franks pass complete to Kadarius Toney for 3 yds to the Idaho 11
401012340101888809,Florida,SEC,Idaho,,14,0,4010123406,1,11,89,2,7,6,Rush,Lamical Perine run for 6 yds to the Idaho 5
401012340101888810,Florida,SEC,Idaho,,14,0,4010123406,1,11,95,3,1,0,Pass Incompletion,Feleipe Franks pass incomplete
401012340101888811,Florida,SEC,Idaho,,14,0,4010123406,1,11,95,4,1,0,Rush,Lamical Perine run for no gain to the Idaho 5
401012340101928504,Idaho,,Florida,SEC,0,14,4010123407,1,7,97,3,12,-1,Rush,Isaiah Saunders run for a loss of 1 yard to the Idaho 2
401012340101928502,Idaho,,Florida,SEC,0,14,4010123407,1,7,94,2,9,0,Pass Incompletion,"Mason Petrino pass incomplete to Cutrell Haywood, broken up by Shawn Davis"
401012340101928503,Idaho,,Florida,SEC,0,14,4010123407,1,7,94,3,9,-3,Penalty,"IDAHO Penalty, false start (-3 Yards) to the Idaho 3"
401012340101928501,Idaho,,Florida,SEC,0,14,4010123407,1,7,95,1,10,1,Rush,Isaiah Saunders run for 1 yd to the Idaho 6
401012340101928505,Idaho,,Florida,SEC,0,14,4010123407,1,7,98,4,13,3,Punt,"Cade Coffey punt for 53 yds , Van Jefferson returns for 3 yds to the Fla 48"
401012340101946901,Florida,SEC,Idaho,,21,0,4010123408,1,5,48,2,10,52,Passing Touchdown,Feleipe Franks pass complete to Kyle Pitts for 52 yds for a TD (Evan McPherson KICK)
401012340101945201,Florida,SEC,Idaho,,14,0,4010123408,1,5,48,1,10,0,Pass Incompletion,Feleipe Franks pass incomplete to Van Jefferson
401012340101946903,Florida,SEC,Idaho,,21,0,4010123409,1,5,35,1,0,0,Kickoff,Evan McPherson kickoff for 60 yds
401012340101946904,Idaho,,Florida,SEC,0,21,4010123409,1,5,75,1,10,0,Pass Incompletion,"Mason Petrino pass incomplete to Isaiah Saunders, broken up by Rayshad Jackson"
401012340101946905,Idaho,,Florida,SEC,0,21,4010123409,1,5,75,2,10,-3,Rush,Isaiah Saunders run for a loss of 3 yards to the Idaho 22
401012340101946906,Idaho,,Florida,SEC,0,21,4010123409,1,5,78,3,13,9,Pass Reception,Mason Petrino pass complete to Steavenson Fernand for 9 yds to the Idaho 31
401012340101946907,Idaho,,Florida,SEC,0,21,4010123409,1,5,69,4,4,0,Punt,"Cade Coffey punt for 42 yds, punt out-of-bounds at the Fla 27"
401012341101855101,UMass,FBS Independents,Georgia,SEC,0,0,4010123411,1,14,82,1,10,0,Pass Incompletion,Ross Comis pass incomplete
401012341101849902,Georgia,SEC,UMass,FBS Independents,0,0,4010123411,1,15,35,1,10,13,Kickoff,"Rodrigo Blankenship kickoff for 60 yds , Marquis Young return for 13 yds to the UMass 18"
401012341101864101,UMass,FBS Independents,Georgia,SEC,0,0,4010123411,1,13,78,4,6,0,Punt,"Travis Reynolds punt for 44 yds, downed at the Geo 34"
401012341101857401,UMass,FBS Independents,Georgia,SEC,0,0,4010123411,1,14,82,3,10,4,Rush,Ross Comis run for 4 yds to the UMass 22
401012341101855301,UMass,FBS Independents,Georgia,SEC,0,0,4010123411,1,14,82,2,10,0,Pass Incompletion,Ross Comis pass incomplete to Andy Isabella
401012341101869801,Georgia,SEC,UMass,FBS Independents,7,0,4010123412,1,13,51,1,10,49,Rushing Touchdown,Tyler Simmons run for 49 yds for a TD (Rodrigo Blankenship KICK)
401012341101867001,Georgia,SEC,UMass,FBS Independents,0,0,4010123412,1,13,41,2,3,10,Rush,Elijah Holyfield run for 10 yds to the UMass 49 for a 1ST down
401012341101866401,Georgia,SEC,UMass,FBS Independents,0,0,4010123412,1,13,34,1,10,7,Rush,Elijah Holyfield run for 7 yds to the Geo 41
401012341101887701,UMass,FBS Independents,Georgia,SEC,0,7,4010123413,1,11,62,4,7,2,Punt,"Travis Reynolds punt for 32 yds , Mecole Hardman returns for 2 yds to the Geo 32"
